Format Version,1.23,Take Name,Take 2024-04-16 11.40.08 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.40.09.257 AM,Capture Start Frame,260084,Total Frames in Take,7112,Total Exported Frames,7112,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1220,Unlabeled 1220,Unlabeled 1220,Unlabeled 1221,Unlabeled 1221,Unlabeled 1221,Unlabeled 1222,Unlabeled 1222,Unlabeled 1222,Unlabeled 1223,Unlabeled 1223,Unlabeled 1223,Unlabeled 1224,Unlabeled 1224,Unlabeled 1224,Unlabeled 1225,Unlabeled 1225,Unlabeled 1225,Unlabeled 1226,Unlabeled 1226,Unlabeled 1226,Unlabeled 1227,Unlabeled 1227,Unlabeled 1227,Unlabeled 1228,Unlabeled 1228,Unlabeled 1228,Unlabeled 1229,Unlabeled 1229,Unlabeled 1229
,ID,"D0330","D0330","D0330","D0340","D0340","D0340","D0350","D0350","D0350","D02D0","D02D0","D02D0","D0370","D0370","D0370","D0380","D0380","D0380","D0390","D0390","D0390","D03A0","D03A0","D03A0","D03B0","D03B0","D03B0","D03D0","D03D0","D03D0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1906,15.883333,0.008953,-0.046416,-0.123473,-0.008630,-0.029505,0.004513,-0.047081,-0.026103,-0.065592,,,,,,,,,,,,,,,,,,,,,
1907,15.891667,0.010919,-0.046958,-0.124786,-0.006820,-0.029850,0.003217,-0.045401,-0.027067,-0.066867,,,,,,,,,,,,,,,,,,,,,
1908,15.900000,0.012855,-0.047598,-0.126082,-0.005017,-0.030271,0.001796,-0.043529,-0.028002,-0.068073,,,,,,,,,,,,,,,,,,,,,
1909,15.908333,0.014955,-0.048191,-0.127411,-0.002966,-0.030654,0.000313,-0.041373,-0.028844,-0.069237,,,,,,,,,,,,,,,,,,,,,
1910,15.916667,0.017166,-0.048796,-0.128773,-0.000757,-0.030996,-0.001207,-0.039154,-0.029674,-0.070377,,,,,,,,,,,,,,,,,,,,,
1911,15.925000,0.019528,-0.049331,-0.130163,0.001553,-0.031378,-0.002739,-0.036834,-0.030464,-0.071492,,,,,,,,,,,,,,,,,,,,,
1912,15.933333,0.022066,-0.049875,-0.131592,0.004092,-0.031727,-0.004297,-0.034295,-0.031199,-0.072595,,,,,,,,,,,,,,,,,,,,,
1913,15.941667,0.024576,-0.050417,-0.133011,0.006762,-0.032055,-0.005906,-0.031627,-0.031873,-0.073653,,,,,,,,,,,,,,,,,,,,,
1914,15.950000,0.027226,-0.051038,-0.134437,0.009577,-0.032428,-0.007523,-0.028801,-0.032545,-0.074666,,,,,,,,,,,,,,,,,,,,,
1915,15.958333,0.030077,-0.051628,-0.135908,0.012551,-0.032850,-0.009162,-0.025863,-0.033209,-0.075617,,,,,,,,,,,,,,,,,,,,,
1916,15.966667,0.032953,-0.052260,-0.137378,0.015733,-0.033267,-0.010804,-0.022729,-0.033848,-0.076519,,,,,,,,,,,,,,,,,,,,,
1917,15.975000,0.035977,-0.052835,-0.138872,0.018986,-0.033672,-0.012476,-0.019414,-0.034421,-0.077341,,,,,,,,,,,,,,,,,,,,,
1918,15.983333,0.039139,-0.053406,-0.140347,0.022295,-0.034111,-0.014134,-0.016113,-0.035045,-0.078106,,,,,,,,,,,,,,,,,,,,,
1919,15.991667,0.042383,-0.053946,-0.141804,0.025724,-0.034619,-0.015796,-0.012516,-0.035591,-0.078885,,,,,,,,,,,,,,,,,,,,,
1920,16.000000,0.045740,-0.054457,-0.143251,0.029360,-0.035121,-0.017381,-0.008967,-0.036194,-0.079606,,,,,,,,,,,,,,,,,,,,,
1921,16.008333,0.049179,-0.055001,-0.144674,0.033112,-0.035668,-0.018900,-0.005164,-0.036718,-0.080293,,,,,,,,,,,,,,,,,,,,,
1922,16.016667,0.052727,-0.055498,-0.146065,0.037023,-0.036205,-0.020376,-0.001270,-0.037239,-0.080930,,,,,,,,,,,,,,,,,,,,,
1923,16.025000,0.056250,-0.056007,-0.147398,0.041250,-0.036643,-0.021771,0.002749,-0.037703,-0.081501,,,,,,,,,,,,,,,,,,,,,
1924,16.033333,0.059893,-0.056449,-0.148704,0.045375,-0.037156,-0.023081,0.006845,-0.038120,-0.082072,,,,,,,,,,,,,,,,,,,,,
1925,16.041667,0.063590,-0.056817,-0.149998,0.049780,-0.037550,-0.024350,0.011053,-0.038425,-0.082685,,,,,,,,,,,,,,,,,,,,,
1926,16.050000,0.067321,-0.057126,-0.151270,0.054213,-0.037992,-0.025558,0.015264,-0.038692,-0.083284,,,,,,,,,,,,,,,,,,,,,
1927,16.058333,0.071068,-0.057404,-0.152513,0.058780,-0.038402,-0.026757,0.019496,-0.038972,-0.083842,,,,,,,,,,,,,,,,,,,,,
1928,16.066667,0.074736,-0.057725,-0.153696,0.063276,-0.038881,-0.027940,0.023976,-0.039200,-0.084420,,,,,,,,,,,,,,,,,,,,,
1929,16.075000,0.078568,-0.057951,-0.154935,0.067958,-0.039367,-0.029174,0.028276,-0.039567,-0.084937,,,,,,,,,,,,,,,,,,,,,
1930,16.083333,0.082501,-0.058221,-0.156190,0.072595,-0.039920,-0.030405,0.032649,-0.039975,-0.085460,,,,,,,,,,,,,,,,,,,,,
1931,16.091667,0.086251,-0.058504,-0.157396,0.077166,-0.040527,-0.031643,0.037256,-0.040343,-0.086067,,,,,,,,,,,,,,,,,,,,,
1932,16.100000,0.090171,-0.058709,-0.158650,0.082002,-0.041034,-0.032955,0.041753,-0.040767,-0.086617,,,,,,,,,,,,,,,,,,,,,
1933,16.108333,0.094109,-0.058917,-0.159910,0.086625,-0.041596,-0.034209,0.046283,-0.041169,-0.087159,,,,,,,,,,,,,,,,,,,,,
1934,16.116667,0.097913,-0.059127,-0.161138,0.091324,-0.042101,-0.035494,0.050890,-0.041538,-0.087714,,,,,,,,,,,,,,,,,,,,,
1935,16.125000,0.101871,-0.059328,-0.162388,0.096201,-0.042513,-0.036821,0.055464,-0.041916,-0.088267,,,,,,,,,,,,,,,,,,,,,
1936,16.133333,0.105705,-0.059576,-0.163614,0.101009,-0.042922,-0.038119,0.060060,-0.042251,-0.088855,,,,,,,,,,,,,,,,,,,,,
1937,16.141667,0.109557,-0.059775,-0.164851,0.105725,-0.043211,-0.039477,0.064634,-0.042512,-0.089486,,,,,,,,,,,,,,,,,,,,,
1938,16.150000,0.113340,-0.059979,-0.166039,0.110517,-0.043426,-0.040856,0.069243,-0.042692,-0.090150,,,,,,,,,,,,,,,,,,,,,
1939,16.158333,0.117130,-0.060125,-0.167263,0.115165,-0.043553,-0.042281,0.073699,-0.042852,-0.090808,,,,,,,,,,,,,,,,,,,,,
1940,16.166667,0.120913,-0.060254,-0.168503,0.119687,-0.043633,-0.043724,0.078279,-0.042895,-0.091511,,,,,,,,,,,,,,,,,,,,,
1941,16.175000,0.124508,-0.060442,-0.169687,0.124390,-0.043620,-0.045204,0.082824,-0.042939,-0.092224,,,,,,,,,,,,,,,,,,,,,
1942,16.183333,0.128270,-0.060573,-0.170937,0.128885,-0.043672,-0.046677,0.087168,-0.043038,-0.092952,,,,,,,,,,,,,,,,,,,,,
1943,16.191667,0.131906,-0.060727,-0.172158,0.133425,-0.043700,-0.048109,0.091618,-0.043113,-0.093669,,,,,,,,,,,,,,,,,,,,,
1944,16.200000,0.135413,-0.060923,-0.173346,0.137925,-0.043780,-0.049558,0.096149,-0.043147,-0.094416,,,,,,,,,,,,,,,,,,,,,
1945,16.208333,0.139035,-0.061021,-0.174619,0.142434,-0.043814,-0.050961,0.100246,-0.043296,-0.095131,,,,,,,,,,,,,,,,,,,,,
1946,16.216667,0.142349,-0.061148,-0.175791,0.146783,-0.043876,-0.052324,0.104617,-0.043321,-0.095880,,,,,,,,,,,,,,,,,,,,,
1947,16.225000,0.145719,-0.061190,-0.176998,0.151241,-0.043909,-0.053695,0.108757,-0.043357,-0.096624,,,,,,,,,,,,,,,,,,,,,
1948,16.233333,0.149129,-0.061189,-0.178234,0.155694,-0.043901,-0.055032,0.112879,-0.043357,-0.097380,,,,,,,,,,,,,,,,,,,,,
1949,16.241667,0.152309,-0.061240,-0.179418,0.159782,-0.043973,-0.056349,0.116864,-0.043368,-0.098105,,,,,,,,,,,,,,,,,,,,,
1950,16.250000,0.155467,-0.061281,-0.180629,0.163773,-0.044060,-0.057673,0.120847,-0.043368,-0.098864,,,,,,,,,,,,,,,,,,,,,
1951,16.258333,0.158428,-0.061262,-0.181798,0.167879,-0.044049,-0.059029,0.124688,-0.043326,-0.099627,,,,,,,,,,,,,,,,,,,,,
1952,16.266667,0.161417,-0.061170,-0.183039,0.171942,-0.043994,-0.060384,0.128473,-0.043234,-0.100396,,,,,,,,,,,,,,,,,,,,,
1953,16.275000,0.164271,-0.061054,-0.184247,0.175581,-0.043959,-0.061752,0.132030,-0.043130,-0.101195,,,,,,,,,,,,,,,,,,,,,
1954,16.283333,0.166902,-0.060963,-0.185412,0.179247,-0.043867,-0.063128,0.135552,-0.042991,-0.102000,,,,,,,,,,,,,,,,,,,,,
1955,16.291667,0.169563,-0.060830,-0.186663,0.182752,-0.043774,-0.064520,0.138948,-0.042858,-0.102874,,,,,,,,,,,,,,,,,,,,,
1956,16.300000,0.172202,-0.060723,-0.187950,0.185920,-0.043693,-0.065936,0.142102,-0.042778,-0.103741,,,,,,,,,,,,,,,,,,,,,
1957,16.308333,0.174469,-0.060702,-0.189142,0.189158,-0.043535,-0.067331,0.145130,-0.042683,-0.104638,,,,,,,,,,,,,,,,,,,,,
1958,16.316667,0.176673,-0.060674,-0.190316,0.192037,-0.043364,-0.068717,0.148113,-0.042553,-0.105576,,,,,,,,,,,,,,,,,,,,,
1959,16.325000,0.179039,-0.060528,-0.191541,0.194992,-0.043081,-0.070092,0.150867,-0.042383,-0.106471,,,,,,,,,,,,,,,,,,,,,
1960,16.333333,0.181239,-0.060359,-0.192756,0.197591,-0.042778,-0.071442,0.153454,-0.042216,-0.107364,,,,,,,,,,,,,,,,,,,,,
1961,16.341667,0.183174,-0.060220,-0.193871,0.200276,-0.042374,-0.072759,0.156086,-0.041939,-0.108295,,,,,,,,,,,,,,,,,,,,,
1962,16.350000,0.184844,-0.060099,-0.194921,0.202672,-0.041980,-0.074042,0.158526,-0.041709,-0.109189,,,,,,,,,,,,,,,,,,,,,
1963,16.358333,0.186847,-0.059850,-0.196074,0.205108,-0.041538,-0.075294,0.160700,-0.041442,-0.110027,,,,,,,,,,,,,,,,,,,,,
1964,16.366667,0.188516,-0.059637,-0.197119,0.207219,-0.041133,-0.076487,0.162862,-0.041177,-0.110904,,,,,,,,,,,,,,,,,,,,,
1965,16.375000,0.189905,-0.059433,-0.198101,0.209292,-0.040675,-0.077621,0.164705,-0.040947,-0.111734,,,,,,,,,,,,,,,,,,,,,
1966,16.383333,0.191417,-0.059141,-0.199142,0.211255,-0.040210,-0.078755,0.166432,-0.040630,-0.112545,,,,,,,,,,,,,,,,,,,,,
1967,16.391667,0.192878,-0.058789,-0.200166,0.213136,-0.039662,-0.079853,0.168250,-0.040219,-0.113379,,,,,,,,,,,,,,,,,,,,,
1968,16.400000,0.194025,-0.058470,-0.201050,0.214878,-0.039115,-0.080910,0.169877,-0.039785,-0.114140,,,,,,,,,,,,,,,,,,,,,
1969,16.408333,0.195268,-0.058044,-0.201982,0.216588,-0.038491,-0.081919,0.171497,-0.039278,-0.114897,,,,,,,,,,,,,,,,,,,,,
1970,16.416667,0.196485,-0.057564,-0.202869,0.218144,-0.037860,-0.082881,0.173003,-0.038697,-0.115634,,,,,,,,,,,,,,,,,,,,,
1971,16.425000,0.197396,-0.057106,-0.203626,0.219445,-0.037261,-0.083798,0.174240,-0.038158,-0.116284,,,,,,,,,,,,,,,,,,,,,
1972,16.433333,0.198462,-0.056505,-0.204445,0.220769,-0.036617,-0.084655,0.175634,-0.037522,-0.116936,,,,,,,,,,,,,,,,,,,,,
1973,16.441667,0.199224,-0.055918,-0.205086,0.222063,-0.035951,-0.085499,0.176839,-0.036912,-0.117476,,,,,,,,,,,,,,,,,,,,,
1974,16.450000,0.200181,-0.055274,-0.205787,0.223301,-0.035388,-0.086269,0.178200,-0.036241,-0.118007,,,,,,,,,,,,,,,,,,,,,
1975,16.458333,0.200882,-0.054683,-0.206330,0.224297,-0.034914,-0.086916,0.179392,-0.035660,-0.118448,,,,,,,,,,,,,,,,,,,,,
1976,16.466667,0.201710,-0.053992,-0.206916,0.225582,-0.034405,-0.087562,0.180465,-0.035120,-0.118808,,,,,,,,,,,,,,,,,,,,,
1977,16.475000,0.202471,-0.053344,-0.207431,0.226619,-0.034026,-0.088087,0.181548,-0.034621,-0.119124,,,,,,,,,,,,,,,,,,,,,
1978,16.483333,0.203086,-0.052728,-0.207828,0.227774,-0.033651,-0.088542,0.182653,-0.034155,-0.119388,,,,,,,,,,,,,,,,,,,,,
1979,16.491667,0.203707,-0.052099,-0.208186,0.228942,-0.033333,-0.088919,0.183732,-0.033742,-0.119560,,,,,,,,,,,,,,,,,,,,,
1980,16.500000,0.204515,-0.051436,-0.208560,0.230043,-0.033103,-0.089197,0.184917,-0.033344,-0.119666,,,,,,,,,,,,,,,,,,,,,
1981,16.508333,0.205169,-0.050800,-0.208815,0.231106,-0.032929,-0.089415,0.185963,-0.032995,-0.119718,,,,,,,,,,,,,,,,,,,,,
1982,16.516667,0.205778,-0.050195,-0.209032,0.232288,-0.032756,-0.089628,0.187090,-0.032611,-0.119738,,,,,,,,,,,,,,,,,,,,,
1983,16.525000,0.206380,-0.049595,-0.209201,0.233703,-0.032523,-0.089847,0.188085,-0.032224,-0.119715,,,,,,,,,,,,,,,,,,,,,
1984,16.533333,0.206966,-0.049021,-0.209323,0.234877,-0.032317,-0.090040,0.189255,-0.031773,-0.119674,,,,,,,,,,,,,,,,,,,,,
1985,16.541667,0.207549,-0.048455,-0.209429,0.235990,-0.032053,-0.090232,0.190443,-0.031245,-0.119624,,,,,,,,,,,,,,,,,,,,,
1986,16.550000,0.208113,-0.047902,-0.209508,0.236978,-0.031718,-0.090447,0.191433,-0.030705,-0.119550,,,,,,,,,,,,,,,,,,,,,
1987,16.558333,0.208704,-0.047359,-0.209589,0.237754,-0.031284,-0.090646,0.192593,-0.030008,-0.119519,,,,,,,,,,,,,,,,,,,,,
1988,16.566667,0.209421,-0.046826,-0.209702,0.238502,-0.031044,-0.090785,0.193672,-0.029305,-0.119526,,,,,,,,,,,,,,,,,,,,,
1989,16.575000,0.210013,-0.046535,-0.209808,0.239015,-0.031029,-0.090755,0.194495,-0.028697,-0.119495,,,,,,,,,,,,,,,,,,,,,
1990,16.583333,0.210600,-0.046398,-0.209905,0.239465,-0.030983,-0.090796,0.195330,-0.028439,-0.119430,,,,,,,,,,,,,,,,,,,,,
1991,16.591667,0.211169,-0.046323,-0.210007,0.239929,-0.030988,-0.090893,0.196052,-0.028381,-0.119447,,,,,,,,,,,,,,,,,,,,,
1992,16.600000,0.211719,-0.046275,-0.210112,0.240559,-0.030951,-0.091080,0.196692,-0.028453,-0.119505,,,,,,,,,,,,,,,,,,,,,
1993,16.608333,0.212162,-0.046235,-0.210218,0.241087,-0.030970,-0.091263,0.197192,-0.028619,-0.119514,,,,,,,,,,,,,,,,,,,,,
1994,16.616667,0.212602,-0.046159,-0.210345,0.241617,-0.030971,-0.091463,0.197779,-0.028644,-0.119574,,,,,,,,,,,,,,,,,,,,,
1995,16.625000,0.212947,-0.046052,-0.210433,0.242174,-0.030942,-0.091679,0.198299,-0.028467,-0.119639,,,,,,,,,,,,,,,,,,,,,
1996,16.633333,0.213247,-0.045943,-0.210519,0.242654,-0.030920,-0.091866,0.198781,-0.028158,-0.119731,,,,,,,,,,,,,,,,,,,,,
1997,16.641667,0.213494,-0.045850,-0.210583,0.243005,-0.030892,-0.092027,0.199286,-0.027819,-0.119815,,,,,,,,,,,,,,,,,,,,,
1998,16.650000,0.213748,-0.045768,-0.210655,0.243297,-0.030905,-0.092152,0.199679,-0.027589,-0.119896,,,,,,,,,,,,,,,,,,,,,
1999,16.658333,0.213907,-0.045730,-0.210675,0.243538,-0.030910,-0.092267,0.199921,-0.027492,-0.119985,,,,,,,,,,,,,,,,,,,,,
2000,16.666667,0.214095,-0.045688,-0.210737,0.243659,-0.030919,-0.092359,0.200057,-0.027408,-0.120108,,,,,,,,,,,,,,,,,,,,,
2001,16.675000,0.214216,-0.045677,-0.210772,0.243773,-0.030894,-0.092431,0.200051,-0.027287,-0.120220,,,,,,,,,,,,,,,,,,,,,
2002,16.683333,0.214294,-0.045674,-0.210800,0.243833,-0.030850,-0.092478,0.200068,-0.027154,-0.120339,,,,,,,,,,,,,,,,,,,,,
2003,16.691667,0.214360,-0.045681,-0.210814,0.243790,-0.030838,-0.092490,0.200063,-0.027093,-0.120421,,,,,,,,,,,,,,,,,,,,,
2004,16.700000,0.214356,-0.045697,-0.210798,0.243764,-0.030827,-0.092482,0.200006,-0.027037,-0.120462,,,,,,,,,,,,,,,,,,,,,
2005,16.708333,0.214407,-0.045705,-0.210795,0.243715,-0.030825,-0.092465,0.199979,-0.026974,-0.120487,,,,,,,,,,,,,,,,,,,,,
2006,16.716667,0.214387,-0.045719,-0.210766,0.243668,-0.030807,-0.092428,0.199920,-0.026916,-0.120485,,,,,,,,,,,,,,,,,,,,,
2007,16.725000,0.214304,-0.045740,-0.210729,0.243580,-0.030809,-0.092376,0.199869,-0.026846,-0.120482,,,,,,,,,,,,,,,,,,,,,
2008,16.733333,0.214250,-0.045770,-0.210695,0.243532,-0.030794,-0.092329,0.199752,-0.026784,-0.120451,,,,,,,,,,,,,,,,,,,,,
2009,16.741667,0.214153,-0.045829,-0.210633,0.243452,-0.030802,-0.092268,0.199616,-0.026766,-0.120395,,,,,,,,,,,,,,,,,,,,,
2010,16.750000,0.213990,-0.045934,-0.210544,0.243325,-0.030835,-0.092190,0.199471,-0.026835,-0.120307,,,,,,,,,,,,,,,,,,,,,
2011,16.758333,0.213854,-0.046053,-0.210446,0.243294,-0.030852,-0.092119,0.199328,-0.026991,-0.120205,,,,,,,,,,,,,,,,,,,,,
2012,16.766667,0.213751,-0.046181,-0.210341,0.243158,-0.030923,-0.092026,0.199140,-0.027245,-0.120055,,,,,,,,,,,,,,,,,,,,,
2013,16.775000,0.213656,-0.046314,-0.210220,0.242954,-0.030983,-0.091923,0.198961,-0.027532,-0.119869,,,,,,,,,,,,,,,,,,,,,
2014,16.783333,0.213590,-0.046456,-0.210081,0.242535,-0.031056,-0.091820,0.198715,-0.027848,-0.119636,,,,,,,,,,,,,,,,,,,,,
2015,16.791667,0.213282,-0.046698,-0.209863,0.242033,-0.031143,-0.091652,0.198356,-0.028245,-0.119358,,,,,,,,,,,,,,,,,,,,,
2016,16.800000,0.212967,-0.046965,-0.209648,0.241617,-0.031225,-0.091463,0.198113,-0.028686,-0.119094,,,,,,,,,,,,,,,,,,,,,
2017,16.808333,0.212680,-0.047229,-0.209456,0.241068,-0.031456,-0.091183,0.197651,-0.029244,-0.118798,,,,,,,,,,,,,,,,,,,,,
2018,16.816667,0.212319,-0.047551,-0.209225,0.240647,-0.031781,-0.090866,0.197228,-0.029814,-0.118487,,,,,,,,,,,,,,,,,,,,,
2019,16.825000,0.211935,-0.047911,-0.208987,0.240460,-0.032143,-0.090530,0.196744,-0.030439,-0.118168,,,,,,,,,,,,,,,,,,,,,
2020,16.833333,0.211525,-0.048284,-0.208750,0.239913,-0.032660,-0.090107,0.196214,-0.031088,-0.117827,,,,,,,,,,,,,,,,,,,,,
2021,16.841667,0.210998,-0.048732,-0.208453,0.239174,-0.033225,-0.089700,0.195577,-0.031719,-0.117495,,,,,,,,,,,,,,,,,,,,,
2022,16.850000,0.210378,-0.049201,-0.208138,0.238691,-0.033750,-0.089336,0.194886,-0.032394,-0.117161,,,,,,,,,,,,,,,,,,,,,
2023,16.858333,0.209800,-0.049672,-0.207813,0.237732,-0.034350,-0.088901,0.194130,-0.033047,-0.116821,,,,,,,,,,,,,,,,,,,,,
2024,16.866667,0.209154,-0.050187,-0.207469,0.237040,-0.034888,-0.088498,0.193315,-0.033698,-0.116464,,,,,,,,,,,,,,,,,,,,,
2025,16.875000,0.208585,-0.050717,-0.207135,0.236148,-0.035488,-0.088069,0.192447,-0.034389,-0.116091,,,,,,,,,,,,,,,,,,,,,
2026,16.883333,0.207778,-0.051368,-0.206691,0.235106,-0.036222,-0.087575,0.191512,-0.035114,-0.115727,,,,,,,,,,,,,,,,,,,,,
2027,16.891667,0.207069,-0.052028,-0.206280,0.234276,-0.036902,-0.087126,0.190533,-0.035858,-0.115355,,,,,,,,,,,,,,,,,,,,,
2028,16.900000,0.206418,-0.052698,-0.205896,0.232904,-0.037708,-0.086573,0.189572,-0.036631,-0.114958,,,,,,,,,,,,,,,,,,,,,
2029,16.908333,0.205709,-0.053432,-0.205449,0.231741,-0.038449,-0.086043,0.188472,-0.037437,-0.114561,,,,,,,,,,,,,,,,,,,,,
2030,16.916667,0.204785,-0.054218,-0.204911,0.230376,-0.039196,-0.085464,0.187382,-0.038262,-0.114125,,,,,,,,,,,,,,,,,,,,,
2031,16.925000,0.204101,-0.054935,-0.204442,0.229282,-0.039792,-0.084923,0.186226,-0.039065,-0.113663,,,,,,,,,,,,,,,,,,,,,
2032,16.933333,0.203138,-0.055737,-0.203858,0.227911,-0.040403,-0.084352,0.185106,-0.039856,-0.113182,,,,,,,,,,,,,,,,,,,,,
2033,16.941667,0.202227,-0.056489,-0.203263,0.226470,-0.040978,-0.083783,0.183793,-0.040704,-0.112627,,,,,,,,,,,,,,,,,,,,,
2034,16.950000,0.201289,-0.057234,-0.202658,0.224820,-0.041575,-0.083191,0.182570,-0.041451,-0.112078,,,,,,,,,,,,,,,,,,,,,
2035,16.958333,0.200186,-0.057993,-0.201948,0.223277,-0.042152,-0.082598,0.181125,-0.042255,-0.111430,,,,,,,,,,,,,,,,,,,,,
2036,16.966667,0.199232,-0.058650,-0.201306,0.221822,-0.042766,-0.081992,0.179863,-0.043005,-0.110813,,,,,,,,,,,,,,,,,,,,,
2037,16.975000,0.197966,-0.059374,-0.200535,0.220279,-0.043426,-0.081343,0.178503,-0.043789,-0.110111,,,,,,,,,,,,,,,,,,,,,
2038,16.983333,0.196926,-0.060063,-0.199873,0.218622,-0.044241,-0.080613,0.177177,-0.044578,-0.109406,,,,,,,,,,,,,,,,,,,,,
2039,16.991667,0.195646,-0.060783,-0.199092,0.217195,-0.045013,-0.079912,0.175827,-0.045411,-0.108706,,,,,,,,,,,,,,,,,,,,,
2040,17.000000,0.194478,-0.061469,-0.198399,0.215264,-0.045982,-0.079104,0.174147,-0.046326,-0.107946,,,,,,,,,,,,,,,,,,,,,
2041,17.008333,0.193116,-0.062280,-0.197618,0.213596,-0.046963,-0.078319,0.172651,-0.047202,-0.107246,,,,,,,,,,,,,,,,,,,,,
2042,17.016667,0.191881,-0.062999,-0.196935,0.211962,-0.047901,-0.077557,0.171014,-0.048138,-0.106517,,,,,,,,,,,,,,,,,,,,,
2043,17.025000,0.190272,-0.063820,-0.196121,0.210020,-0.048882,-0.076748,0.169385,-0.049065,-0.105796,,,,,,,,,,,,,,,,,,,,,
2044,17.033333,0.188939,-0.064591,-0.195430,0.208086,-0.049883,-0.075935,0.167704,-0.049959,-0.105114,,,,,,,,,,,,,,,,,,,,,
2045,17.041667,0.187211,-0.065473,-0.194613,0.205958,-0.050891,-0.075136,0.165747,-0.050966,-0.104372,,,,,,,,,,,,,,,,,,,,,
2046,17.050000,0.185830,-0.066252,-0.193937,0.203937,-0.051819,-0.074356,0.163824,-0.051960,-0.103669,,,,,,,,,,,,,,,,,,,,,
2047,17.058333,0.184145,-0.067154,-0.193142,0.201777,-0.052817,-0.073529,0.161860,-0.052960,-0.102961,,,,,,,,,,,,,,,,,,,,,
2048,17.066667,0.182576,-0.068020,-0.192425,0.199583,-0.053782,-0.072707,0.159693,-0.054032,-0.102200,,,,,,,,,,,,,,,,,,,,,
2049,17.075000,0.180788,-0.068912,-0.191586,0.197349,-0.054729,-0.071858,0.157628,-0.055071,-0.101474,,,,,,,,,,,,,,,,,,,,,
2050,17.083333,0.179203,-0.069737,-0.190831,0.194894,-0.055708,-0.070982,0.155539,-0.056077,-0.100719,,,,,,,,,,,,,,,,,,,,,
2051,17.091667,0.177212,-0.070677,-0.189916,0.192493,-0.056653,-0.070079,0.153279,-0.057152,-0.099910,,,,,,,,,,,,,,,,,,,,,
2052,17.100000,0.175578,-0.071518,-0.189121,0.190159,-0.057585,-0.069135,0.151121,-0.058186,-0.099113,,,,,,,,,,,,,,,,,,,,,
2053,17.108333,0.173706,-0.072407,-0.188213,0.187619,-0.058532,-0.068168,0.148849,-0.059224,-0.098314,,,,,,,,,,,,,,,,,,,,,
2054,17.116667,0.171942,-0.073248,-0.187337,0.184940,-0.059460,-0.067187,0.146503,-0.060229,-0.097479,,,,,,,,,,,,,,,,,,,,,
2055,17.125000,0.170059,-0.074094,-0.186424,0.182377,-0.060296,-0.066178,0.144036,-0.061188,-0.096648,,,,,,,,,,,,,,,,,,,,,
2056,17.133333,0.168020,-0.074927,-0.185474,0.179948,-0.061019,-0.065156,0.141610,-0.062053,-0.095852,,,,,,,,,,,,,,,,,,,,,
2057,17.141667,0.166104,-0.075692,-0.184573,0.177180,-0.061778,-0.064153,0.139142,-0.062859,-0.095053,,,,,,,,,,,,,,,,,,,,,
2058,17.150000,0.163983,-0.076510,-0.183613,0.174280,-0.062538,-0.063151,0.136591,-0.063634,-0.094252,,,,,,,,,,,,,,,,,,,,,
2059,17.158333,0.161961,-0.077305,-0.182715,0.171552,-0.063228,-0.062180,0.134007,-0.064416,-0.093472,,,,,,,,,,,,,,,,,,,,,
2060,17.166667,0.159823,-0.078113,-0.181798,0.168825,-0.063925,-0.061231,0.131428,-0.065212,-0.092715,,,,,,,,,,,,,,,,,,,,,
2061,17.175000,0.157626,-0.078957,-0.180880,0.165972,-0.064672,-0.060293,0.128742,-0.066068,-0.091940,,,,,,,,,,,,,,,,,,,,,
2062,17.183333,0.155454,-0.079761,-0.179989,0.163038,-0.065458,-0.059377,0.126095,-0.066953,-0.091178,,,,,,,,,,,,,,,,,,,,,
2063,17.191667,0.153266,-0.080564,-0.179103,0.160150,-0.066266,-0.058452,0.123338,-0.067887,-0.090375,,,,,,,,,,,,,,,,,,,,,
2064,17.200000,0.151001,-0.081328,-0.178206,0.157233,-0.067143,-0.057483,0.120658,-0.068827,-0.089572,,,,,,,,,,,,,,,,,,,,,
2065,17.208333,0.148697,-0.082075,-0.177297,0.154324,-0.068095,-0.056450,0.117891,-0.069846,-0.088731,,,,,,,,,,,,,,,,,,,,,
2066,17.216667,0.146355,-0.082818,-0.176388,0.151418,-0.069144,-0.055390,0.115133,-0.070880,-0.087871,,,,,,,,,,,,,,,,,,,,,
2067,17.225000,0.143992,-0.083564,-0.175476,0.148286,-0.070310,-0.054308,0.112374,-0.071898,-0.087034,,,,,,,,,,,,,,,,,,,,,
2068,17.233333,0.141654,-0.084281,-0.174589,0.145399,-0.071393,-0.053282,0.109600,-0.072794,-0.086233,,,,,,,,,,,,,,,,,,,,,
