Format Version,1.23,Take Name,Take 2024-04-16 11.18.04 AM_004,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.53.18.899 AM,Capture Start Frame,433325,Total Frames in Take,3649,Total Exported Frames,3649,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1320,Unlabeled 1320,Unlabeled 1320,Unlabeled 1321,Unlabeled 1321,Unlabeled 1321,Unlabeled 1322,Unlabeled 1322,Unlabeled 1322,Unlabeled 1324,Unlabeled 1324,Unlabeled 1324
,ID,"CF6B0","CF6B0","CF6B0","CF6D0","CF6D0","CF6D0","CF6E0","CF6E0","CF6E0","CF720","CF720","CF720"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1791,14.925000,-0.049625,0.125216,0.133576,0.048421,0.014273,0.034260,-0.038139,0.016916,0.073783,,,
1792,14.933333,-0.049648,0.125868,0.134154,0.048371,0.015261,0.034468,-0.038084,0.017758,0.073984,,,
1793,14.941667,-0.049707,0.126514,0.134810,0.048358,0.016286,0.034737,-0.038028,0.018622,0.074177,,,
1794,14.950000,-0.049769,0.127266,0.135250,0.048365,0.017337,0.035038,-0.037978,0.019499,0.074403,,,
1795,14.958333,-0.049852,0.128059,0.135702,0.048322,0.018464,0.035279,-0.037954,0.020427,0.074604,,,
1796,14.966667,-0.049920,0.128846,0.136342,0.048273,0.019617,0.035507,-0.037931,0.021361,0.074857,,,
1797,14.975000,-0.049947,0.129708,0.136864,0.048242,0.020734,0.035790,-0.037891,0.022308,0.075172,,,
1798,14.983333,-0.049936,0.130612,0.137435,0.048166,0.021911,0.036037,-0.037882,0.023332,0.075383,,,
1799,14.991667,-0.049936,0.131534,0.137939,0.048107,0.023041,0.036368,-0.037842,0.024312,0.075723,,,
1800,15.000000,-0.049935,0.132512,0.138526,0.048080,0.024142,0.036738,-0.037780,0.025299,0.076193,,,
1801,15.008333,-0.049936,0.133557,0.139056,0.048009,0.025284,0.037078,-0.037742,0.026316,0.076648,,,
1802,15.016667,-0.049899,0.134689,0.139530,0.047893,0.026425,0.037395,-0.037708,0.027290,0.077242,,,
1803,15.025000,-0.049857,0.135893,0.139926,0.047800,0.027487,0.037820,-0.037726,0.028451,0.077663,,,
1804,15.033333,-0.049788,0.137134,0.140391,0.047714,0.028456,0.038428,-0.037783,0.029663,0.078053,,,
1805,15.041667,-0.049668,0.138413,0.140965,0.047567,0.029529,0.038886,-0.037858,0.030870,0.078573,,,
1806,15.050000,-0.049566,0.139747,0.141457,0.047377,0.030664,0.039338,-0.037926,0.032057,0.079223,,,
1807,15.058333,-0.049435,0.141077,0.142071,0.047276,0.031740,0.040053,-0.038061,0.033469,0.079567,,,
1808,15.066667,-0.049327,0.142413,0.142668,0.047062,0.033113,0.040453,-0.038207,0.034868,0.079889,,,
1809,15.075000,-0.049269,0.143608,0.143603,0.046950,0.034577,0.040920,-0.038306,0.036283,0.080286,,,
1810,15.083333,-0.049276,0.144886,0.144256,0.046896,0.036022,0.041526,-0.038449,0.037748,0.080619,,,
1811,15.091667,-0.049303,0.146124,0.144967,0.046749,0.037617,0.041891,-0.038576,0.039247,0.080830,,,
1812,15.100000,-0.049363,0.147282,0.145863,0.046665,0.039180,0.042297,-0.038685,0.040753,0.081103,,,
1813,15.108333,-0.049359,0.148501,0.146704,0.046546,0.040739,0.042623,-0.038803,0.042289,0.081393,,,
1814,15.116667,-0.049332,0.149727,0.147484,0.046383,0.042325,0.042864,-0.038913,0.043746,0.081751,,,
1815,15.125000,-0.049291,0.150933,0.148413,0.046312,0.043746,0.043323,-0.038985,0.045225,0.082129,,,
1816,15.133333,-0.049231,0.152173,0.149145,0.046267,0.045128,0.043752,-0.039078,0.046751,0.082385,,,
1817,15.141667,-0.049166,0.153479,0.149741,0.046207,0.046500,0.044148,-0.039132,0.048221,0.082690,,,
1818,15.150000,-0.049060,0.154726,0.150492,0.046137,0.047883,0.044492,-0.039149,0.049638,0.083085,,,
1819,15.158333,-0.048933,0.156010,0.151129,0.046140,0.049134,0.044934,-0.039169,0.051061,0.083465,,,
1820,15.166667,-0.048772,0.157346,0.151811,0.046128,0.050369,0.045331,-0.039173,0.052477,0.083835,,,
1821,15.175000,-0.048553,0.158665,0.152411,0.046127,0.051454,0.045845,-0.039199,0.053832,0.084268,,,
1822,15.183333,-0.048307,0.160010,0.152951,0.046120,0.052500,0.046379,-0.039202,0.055267,0.084609,,,
1823,15.191667,-0.048052,0.161359,0.153519,0.046056,0.053615,0.046715,-0.039176,0.056567,0.085039,,,
1824,15.200000,-0.047815,0.162614,0.153958,0.046030,0.054726,0.047017,-0.039113,0.057893,0.085389,,,
1825,15.208333,-0.047561,0.163848,0.154537,0.046062,0.055858,0.047320,-0.039056,0.059152,0.085782,,,
1826,15.216667,-0.047341,0.165007,0.154995,0.046114,0.056992,0.047597,-0.038977,0.060416,0.086062,,,
1827,15.225000,-0.047124,0.166190,0.155463,0.046219,0.058087,0.047936,-0.038857,0.061611,0.086420,,,
1828,15.233333,-0.046905,0.167270,0.155944,0.046289,0.059266,0.048147,-0.038737,0.062836,0.086620,,,
1829,15.241667,-0.046684,0.168346,0.156353,0.046419,0.060395,0.048388,-0.038560,0.063930,0.086984,,,
1830,15.250000,-0.046461,0.169373,0.156837,0.046534,0.061562,0.048484,-0.038357,0.065060,0.087265,,,
1831,15.258333,-0.046248,0.170387,0.157275,0.046673,0.062712,0.048618,-0.038163,0.066090,0.087546,,,
1832,15.266667,-0.046055,0.171357,0.157648,0.046823,0.063841,0.048697,-0.037911,0.067125,0.087779,,,
1833,15.275000,-0.045874,0.172305,0.157960,0.047026,0.064858,0.048883,-0.037680,0.068124,0.087961,,,
1834,15.283333,-0.045690,0.173206,0.158255,0.047322,0.065821,0.049130,-0.037436,0.069117,0.088089,,,
1835,15.291667,-0.045506,0.174054,0.158525,0.047530,0.066856,0.049164,-0.037130,0.069951,0.088391,,,
1836,15.300000,-0.045316,0.174873,0.158688,0.047732,0.067855,0.049165,-0.036868,0.070811,0.088504,,,
1837,15.308333,-0.045121,0.175652,0.158844,0.048025,0.068692,0.049397,-0.036611,0.071659,0.088572,,,
1838,15.316667,-0.044918,0.176377,0.159058,0.048241,0.069551,0.049454,-0.036340,0.072433,0.088661,,,
1839,15.325000,-0.044680,0.177054,0.159315,0.048536,0.070328,0.049484,-0.036039,0.073112,0.088869,,,
1840,15.333333,-0.044452,0.177700,0.159437,0.048797,0.070969,0.049651,-0.035793,0.073821,0.088875,,,
1841,15.341667,-0.044226,0.178306,0.159601,0.049032,0.071583,0.049764,-0.035522,0.074429,0.089005,,,
1842,15.350000,-0.044000,0.178933,0.159597,0.049289,0.072187,0.049828,-0.035279,0.075050,0.089036,,,
1843,15.358333,-0.043781,0.179457,0.159713,0.049607,0.072706,0.049898,-0.035027,0.075608,0.089117,,,
1844,15.366667,-0.043583,0.179942,0.159766,0.049892,0.073142,0.050061,-0.034746,0.076145,0.089112,,,
1845,15.375000,-0.043370,0.180375,0.159924,0.050169,0.073575,0.050193,-0.034469,0.076568,0.089202,,,
1846,15.383333,-0.043169,0.180739,0.160068,0.050511,0.073888,0.050347,-0.034207,0.076965,0.089278,,,
1847,15.391667,-0.043005,0.181121,0.159983,0.050725,0.074271,0.050334,-0.033993,0.077335,0.089232,,,
1848,15.400000,-0.042838,0.181458,0.159943,0.050973,0.074489,0.050514,-0.033713,0.077572,0.089431,,,
1849,15.408333,-0.042671,0.181704,0.160002,0.051191,0.074672,0.050645,-0.033502,0.077808,0.089507,,,
1850,15.416667,-0.042522,0.181946,0.160012,0.051437,0.074803,0.050839,-0.033282,0.077955,0.089630,,,
1851,15.425000,-0.042395,0.182132,0.160023,0.051661,0.074906,0.050968,-0.033101,0.078067,0.089745,,,
1852,15.433333,-0.042241,0.182249,0.160181,0.051841,0.074981,0.051060,-0.032888,0.078160,0.089833,,,
1853,15.441667,-0.042113,0.182354,0.160144,0.051949,0.075081,0.051029,-0.032720,0.078189,0.089922,,,
1854,15.450000,-0.042020,0.182418,0.160053,0.052083,0.075108,0.051117,-0.032564,0.078192,0.090005,,,
1855,15.458333,-0.041958,0.182429,0.160056,0.052257,0.075100,0.051241,-0.032398,0.078158,0.090125,,,
1856,15.466667,-0.041920,0.182399,0.160064,0.052478,0.075026,0.051448,-0.032276,0.078121,0.090164,,,
1857,15.475000,-0.041895,0.182325,0.160080,0.052606,0.074973,0.051553,-0.032177,0.078056,0.090182,,,
1858,15.483333,-0.041883,0.182222,0.160121,0.052693,0.074887,0.051635,-0.032063,0.077887,0.090321,,,
1859,15.491667,-0.041880,0.182082,0.160171,0.052752,0.074742,0.051722,-0.032023,0.077712,0.090414,,,
1860,15.500000,-0.041875,0.181912,0.160196,0.052742,0.074554,0.051755,-0.032013,0.077494,0.090504,,,
1861,15.508333,-0.041865,0.181742,0.160183,0.052665,0.074293,0.051745,-0.032052,0.077292,0.090522,,,
1862,15.516667,-0.041863,0.181553,0.160110,0.052612,0.073903,0.051828,-0.032109,0.077017,0.090639,,,
1863,15.525000,-0.041890,0.181325,0.160051,0.052537,0.073445,0.052007,-0.032190,0.076715,0.090688,,,
1864,15.533333,-0.041927,0.181024,0.160074,0.052386,0.073001,0.052023,-0.032297,0.076305,0.090781,,,
1865,15.541667,-0.041984,0.180694,0.159953,0.052246,0.072554,0.052005,-0.032392,0.075887,0.090898,,,
1866,15.550000,-0.042062,0.180319,0.159915,0.052150,0.072022,0.052044,-0.032489,0.075406,0.090948,,,
1867,15.558333,-0.042171,0.179871,0.159825,0.052064,0.071505,0.052058,-0.032571,0.074896,0.091002,,,
1868,15.566667,-0.042274,0.179397,0.159799,0.052000,0.070855,0.052201,-0.032654,0.074335,0.091027,,,
1869,15.575000,-0.042410,0.178859,0.159709,0.051930,0.070214,0.052273,-0.032755,0.073743,0.091037,,,
1870,15.583333,-0.042568,0.178280,0.159462,0.051815,0.069614,0.052224,-0.032818,0.073049,0.091138,,,
1871,15.591667,-0.042703,0.177718,0.159323,0.051746,0.068916,0.052228,-0.032898,0.072343,0.091197,,,
1872,15.600000,-0.042840,0.177100,0.159166,0.051629,0.068198,0.052192,-0.033009,0.071615,0.091229,,,
1873,15.608333,-0.043011,0.176517,0.158831,0.051519,0.067397,0.052250,-0.033117,0.070903,0.091210,,,
1874,15.616667,-0.043151,0.175866,0.158636,0.051410,0.066573,0.052307,-0.033236,0.070159,0.091193,,,
1875,15.625000,-0.043286,0.175237,0.158440,0.051214,0.065833,0.052171,-0.033354,0.069384,0.091171,,,
1876,15.633333,-0.043445,0.174567,0.158139,0.051079,0.065044,0.052060,-0.033496,0.068633,0.091067,,,
1877,15.641667,-0.043602,0.173847,0.157895,0.050942,0.064243,0.051941,-0.033605,0.067814,0.091076,,,
1878,15.650000,-0.043781,0.173119,0.157585,0.050804,0.063414,0.051863,-0.033742,0.066965,0.091089,,,
1879,15.658333,-0.043948,0.172379,0.157324,0.050692,0.062482,0.051925,-0.033886,0.066162,0.090937,,,
1880,15.666667,-0.044116,0.171605,0.157086,0.050532,0.061613,0.051796,-0.034056,0.065357,0.090729,,,
1881,15.675000,-0.044282,0.170831,0.156874,0.050337,0.060765,0.051601,-0.034229,0.064494,0.090583,,,
1882,15.683333,-0.044453,0.170044,0.156559,0.050175,0.059880,0.051451,-0.034443,0.063678,0.090351,,,
1883,15.691667,-0.044647,0.169257,0.156161,0.050003,0.059006,0.051262,-0.034627,0.062822,0.090168,,,
1884,15.700000,-0.044855,0.168417,0.155810,0.049804,0.058099,0.051143,-0.034802,0.061941,0.090005,,,
1885,15.708333,-0.045039,0.167573,0.155481,0.049645,0.057192,0.050986,-0.034981,0.061046,0.089843,,,
1886,15.716667,-0.045228,0.166710,0.155129,0.049470,0.056283,0.050765,-0.035177,0.060147,0.089594,,,
1887,15.725000,-0.045414,0.165854,0.154757,0.049310,0.055337,0.050563,-0.035394,0.059290,0.089252,,,
1888,15.733333,-0.045618,0.164993,0.154385,0.049143,0.054386,0.050356,-0.035622,0.058437,0.088897,,,
1889,15.741667,-0.045802,0.164162,0.153982,0.048965,0.053410,0.050141,-0.035829,0.057540,0.088649,,,
1890,15.750000,-0.045982,0.163352,0.153551,0.048760,0.052363,0.049972,-0.036049,0.056602,0.088445,,,
1891,15.758333,-0.046167,0.162534,0.153150,0.048574,0.051231,0.049913,-0.036324,0.055685,0.088182,,,
1892,15.766667,-0.046358,0.161722,0.152706,0.048292,0.050168,0.049649,-0.036563,0.054681,0.088065,,,
1893,15.775000,-0.046585,0.160937,0.152201,0.047997,0.049112,0.049369,-0.036802,0.053690,0.087926,,,
1894,15.783333,-0.046791,0.160133,0.151728,0.047704,0.047936,0.049201,-0.037116,0.052740,0.087697,,,
1895,15.791667,-0.046997,0.159322,0.151269,0.047402,0.046754,0.049050,-0.037425,0.051688,0.087647,,,
1896,15.800000,-0.047232,0.158467,0.150839,0.047091,0.045651,0.048778,-0.037762,0.050743,0.087342,,,
1897,15.808333,-0.047495,0.157564,0.150487,0.046728,0.044575,0.048453,-0.038051,0.049678,0.087154,,,
1898,15.816667,-0.047752,0.156644,0.150087,0.046478,0.043399,0.048373,-0.038331,0.048528,0.087079,,,
1899,15.825000,-0.048019,0.155712,0.149656,0.046188,0.042276,0.048124,-0.038657,0.047455,0.086880,,,
1900,15.833333,-0.048308,0.154815,0.149062,0.045886,0.041145,0.047866,-0.038970,0.046392,0.086652,,,
1901,15.841667,-0.048549,0.153887,0.148658,0.045551,0.039962,0.047684,-0.039335,0.045317,0.086389,,,
1902,15.850000,-0.048768,0.152987,0.148196,0.045196,0.038769,0.047433,-0.039641,0.044090,0.086456,,,
1903,15.858333,-0.048989,0.152079,0.147739,0.044797,0.037591,0.047118,-0.040045,0.043078,0.086184,,,
1904,15.866667,-0.049205,0.151159,0.147380,0.044406,0.036326,0.046964,-0.040449,0.041943,0.086109,,,
1905,15.875000,-0.049449,0.150240,0.146980,0.044033,0.035135,0.046748,-0.040795,0.040763,0.085976,,,
1906,15.883333,-0.049701,0.149304,0.146509,0.043668,0.033979,0.046468,-0.041163,0.039651,0.085824,,,
1907,15.891667,-0.049995,0.148323,0.146125,0.043381,0.032751,0.046378,-0.041534,0.038498,0.085711,,,
1908,15.900000,-0.050231,0.147330,0.145808,0.043047,0.031674,0.046091,-0.041899,0.037419,0.085393,,,
1909,15.908333,-0.050475,0.146358,0.145438,0.042723,0.030659,0.045726,-0.042175,0.036284,0.085309,,,
1910,15.916667,-0.050718,0.145378,0.145109,0.042434,0.029653,0.045418,-0.042455,0.035123,0.085258,,,
1911,15.925000,-0.050990,0.144423,0.144690,0.042201,0.028613,0.045210,-0.042747,0.034108,0.084980,,,
1912,15.933333,-0.051265,0.143447,0.144317,0.042017,0.027573,0.045071,-0.043024,0.033102,0.084735,,,
1913,15.941667,-0.051582,0.142527,0.143919,0.041803,0.026643,0.044838,-0.043280,0.032093,0.084591,,,
1914,15.950000,-0.051859,0.141581,0.143713,0.041612,0.025721,0.044652,-0.043509,0.031052,0.084561,,,
1915,15.958333,-0.052164,0.140656,0.143332,0.041451,0.024791,0.044524,-0.043708,0.030034,0.084478,,,
1916,15.966667,-0.052462,0.139738,0.142945,0.041340,0.023794,0.044497,-0.043910,0.029030,0.084376,,,
1917,15.975000,-0.052785,0.138797,0.142583,0.041252,0.022807,0.044531,-0.044121,0.028039,0.084251,,,
1918,15.983333,-0.053128,0.137853,0.142220,0.041172,0.021909,0.044511,-0.044329,0.027060,0.084112,,,
1919,15.991667,-0.053430,0.136879,0.142012,0.041143,0.021058,0.044499,-0.044507,0.026070,0.084013,,,
1920,16.000000,-0.053760,0.135930,0.141732,0.041138,0.020256,0.044465,-0.044646,0.025070,0.083940,,,
1921,16.008333,-0.054082,0.135005,0.141426,0.041155,0.019473,0.044477,-0.044774,0.024111,0.083856,,,
1922,16.016667,-0.054437,0.134124,0.141081,0.041172,0.018679,0.044503,-0.044860,0.023143,0.083833,,,
1923,16.025000,-0.054738,0.133237,0.140885,0.041127,0.017895,0.044471,-0.044954,0.022217,0.083820,,,
1924,16.033333,-0.054997,0.132432,0.140577,0.041045,0.017122,0.044402,-0.045066,0.021289,0.083823,,,
1925,16.041667,-0.055234,0.131652,0.140220,0.040986,0.016255,0.044458,-0.045213,0.020376,0.083883,,,
1926,16.050000,-0.055429,0.130860,0.139935,0.040902,0.015418,0.044447,-0.045385,0.019555,0.083794,,,
1927,16.058333,-0.055673,0.130132,0.139576,0.040816,0.014569,0.044439,-0.045531,0.018712,0.083786,,,
1928,16.066667,-0.055860,0.129325,0.139425,0.040694,0.013774,0.044369,-0.045659,0.017860,0.083764,,,
1929,16.075000,-0.056068,0.128502,0.139367,0.040578,0.012975,0.044336,-0.045778,0.017024,0.083770,,,
1930,16.083333,-0.056256,0.127774,0.139128,0.040455,0.012228,0.044198,-0.045916,0.016206,0.083831,,,
1931,16.091667,-0.056413,0.127041,0.138969,0.040339,0.011465,0.044114,-0.046034,0.015422,0.083917,,,
1932,16.100000,-0.056593,0.126348,0.138806,0.040203,0.010710,0.044066,-0.046163,0.014676,0.083871,,,
1933,16.108333,-0.056776,0.125639,0.138653,0.040052,0.010028,0.043936,-0.046287,0.013915,0.083910,,,
1934,16.116667,-0.056958,0.124897,0.138595,0.039894,0.009368,0.043798,-0.046431,0.013189,0.083881,,,
1935,16.125000,-0.057222,0.124174,0.138605,0.039814,0.008901,0.043619,-0.046469,0.012552,0.083995,,,
1936,16.133333,-0.057434,0.123536,0.138542,0.039747,0.008488,0.043394,-0.046577,0.011949,0.083945,,,
1937,16.141667,-0.057532,0.122969,0.138523,0.039580,0.007971,0.043217,-0.046734,0.011383,0.084014,,,
1938,16.150000,-0.057557,0.122469,0.138458,0.039382,0.007482,0.042948,-0.046939,0.010977,0.083860,,,
1939,16.158333,-0.057644,0.122109,0.138370,0.039366,0.007201,0.042815,-0.047101,0.010685,0.083739,,,
1940,16.166667,-0.057895,0.121949,0.138420,0.039447,0.007591,0.042551,-0.047064,0.010648,0.083513,,,
1941,16.175000,-0.058058,0.121844,0.138689,0.039469,0.007805,0.042242,-0.047105,0.010735,0.083212,,,
1942,16.183333,-0.058067,0.121821,0.138708,0.039247,0.007968,0.041664,-0.047286,0.010866,0.082831,,,
1943,16.191667,-0.058065,0.121805,0.138710,0.039099,0.007999,0.041304,-0.047432,0.010937,0.082551,,,
1944,16.200000,-0.058173,0.121739,0.138715,0.038957,0.008094,0.040912,-0.047570,0.010977,0.082344,,,
1945,16.208333,-0.058433,0.121713,0.138610,0.038818,0.008240,0.040504,-0.047671,0.010960,0.082269,,,
1946,16.216667,-0.058631,0.121572,0.138841,0.038678,0.008343,0.040177,-0.047753,0.010935,0.082237,,,
1947,16.225000,-0.058857,0.121380,0.139218,0.038542,0.008430,0.039877,-0.047869,0.010908,0.082228,,,
1948,16.233333,-0.059021,0.121221,0.139388,0.038404,0.008519,0.039568,-0.047993,0.010886,0.082157,,,
1949,16.241667,-0.059136,0.121064,0.139560,0.038245,0.008594,0.039217,-0.048132,0.010880,0.082034,,,
1950,16.250000,-0.059201,0.120838,0.139844,0.038107,0.008716,0.038808,-0.048237,0.010882,0.081913,,,
1951,16.258333,-0.059243,0.120574,0.140231,0.038023,0.008880,0.038442,-0.048298,0.010839,0.081848,,,
1952,16.266667,-0.059274,0.120310,0.140571,0.038001,0.009129,0.038013,-0.048313,0.010807,0.081759,,,
1953,16.275000,-0.059293,0.120050,0.140877,0.038021,0.009411,0.037618,-0.048271,0.010701,0.081750,,,
1954,16.283333,-0.059320,0.119769,0.141257,0.038092,0.009692,0.037310,-0.048233,0.010573,0.081781,,,
1955,16.291667,-0.059342,0.119477,0.141582,0.038315,0.009954,0.037169,-0.048177,0.010374,0.081873,,,
1956,16.300000,-0.059375,0.119186,0.141920,0.038418,0.010287,0.036826,-0.048162,0.010244,0.081877,,,
1957,16.308333,-0.059398,0.118848,0.142432,0.038487,0.010513,0.036614,-0.048169,0.010113,0.081894,,,
1958,16.316667,-0.059400,0.118647,0.142730,0.038615,0.010708,0.036536,-0.048191,0.009984,0.081941,,,
1959,16.325000,-0.059339,0.118472,0.143047,0.038721,0.010924,0.036490,-0.048235,0.009914,0.081956,,,
1960,16.333333,-0.059292,0.118325,0.143299,0.038850,0.011148,0.036379,-0.048277,0.009852,0.081996,,,
1961,16.341667,-0.059265,0.118145,0.143637,0.038898,0.011446,0.036121,-0.048330,0.009821,0.082026,,,
1962,16.350000,-0.059223,0.118005,0.143918,0.038965,0.011663,0.036024,-0.048386,0.009783,0.082095,,,
1963,16.358333,-0.059183,0.117852,0.144215,0.039005,0.011945,0.035831,-0.048434,0.009705,0.082257,,,
1964,16.366667,-0.059143,0.117707,0.144535,0.038917,0.012284,0.035427,-0.048506,0.009749,0.082258,,,
1965,16.375000,-0.059097,0.117584,0.144877,0.038516,0.012885,0.034591,-0.048583,0.009779,0.082287,,,
1966,16.383333,-0.059091,0.117475,0.145171,0.038444,0.013508,0.034038,-0.048663,0.009777,0.082349,,,
1967,16.391667,-0.059120,0.117289,0.145642,0.038530,0.013968,0.033852,-0.048725,0.009769,0.082465,,,
1968,16.400000,-0.059113,0.117183,0.145989,0.038588,0.014476,0.033631,-0.048785,0.009709,0.082727,,,
1969,16.408333,-0.059041,0.117141,0.146321,0.038696,0.014998,0.033492,-0.048889,0.009797,0.082809,,,
1970,16.416667,-0.058992,0.117137,0.146572,0.038685,0.015538,0.033239,-0.049020,0.009930,0.082876,,,
1971,16.425000,-0.058928,0.117225,0.146814,0.038741,0.016115,0.033171,-0.049172,0.010131,0.082929,,,
1972,16.433333,-0.058854,0.117318,0.147148,0.038804,0.016718,0.033123,-0.049339,0.010391,0.083015,,,
1973,16.441667,-0.058780,0.117440,0.147473,0.038814,0.017427,0.032853,-0.049434,0.010614,0.083111,,,
1974,16.450000,-0.058662,0.117543,0.147846,0.039131,0.018435,0.032625,-0.049618,0.010851,0.083286,,,
1975,16.458333,-0.058521,0.117727,0.148159,0.041496,0.021878,0.032194,-0.050761,0.010488,0.084624,,,
1976,16.466667,-0.058215,0.118075,0.148491,0.043250,0.025672,0.032515,-0.051650,0.010429,0.085579,,,
1977,16.475000,-0.058015,0.118317,0.148787,0.043484,0.028024,0.031394,-0.051625,0.010723,0.085735,,,
1978,16.483333,-0.057833,0.118505,0.149159,0.043198,0.029620,0.029926,-0.051408,0.011143,0.085773,,,
1979,16.491667,-0.057493,0.118941,0.149309,0.043747,0.030808,0.029935,-0.051428,0.011563,0.085970,,,
1980,16.500000,-0.057127,0.119469,0.149334,0.044687,0.031772,0.030435,-0.051508,0.012036,0.086036,,,
1981,16.508333,-0.056796,0.119936,0.149422,0.045231,0.033504,0.029815,-0.051551,0.012550,0.086102,,,
1982,16.516667,-0.056402,0.120433,0.149450,0.045197,0.034929,0.028689,-0.051501,0.012920,0.086305,,,
1983,16.525000,-0.055994,0.120957,0.149495,0.045202,0.035511,0.028277,-0.051440,0.013389,0.086414,,,
1984,16.533333,-0.055511,0.121445,0.149535,0.045585,0.035410,0.028773,-0.051401,0.013786,0.086610,,,
1985,16.541667,-0.055132,0.121923,0.149549,0.045955,0.034961,0.029476,-0.051399,0.014239,0.086714,,,
1986,16.550000,-0.054769,0.122456,0.149401,0.046052,0.034606,0.029708,-0.051447,0.014649,0.086845,,,
1987,16.558333,-0.054364,0.122890,0.149560,0.046035,0.034466,0.029620,-0.051509,0.015038,0.087010,,,
1988,16.566667,-0.054041,0.123370,0.149508,0.046121,0.034213,0.029695,-0.051554,0.015442,0.087068,,,
1989,16.575000,-0.053667,0.123825,0.149427,0.046190,0.033809,0.029922,-0.051604,0.015902,0.087068,,,
1990,16.583333,-0.053310,0.124253,0.149527,0.046203,0.033390,0.030059,-0.051647,0.016261,0.087094,,,
1991,16.591667,-0.053040,0.124687,0.149346,0.046293,0.032902,0.030341,-0.051753,0.016720,0.087019,,,
1992,16.600000,-0.052814,0.125130,0.149237,0.046327,0.032656,0.030460,-0.051834,0.017145,0.087007,,,
1993,16.608333,-0.052577,0.125483,0.149287,0.046279,0.032427,0.030493,-0.051861,0.017476,0.086975,,,
1994,16.616667,-0.052343,0.125835,0.149389,0.046214,0.031988,0.030618,-0.051894,0.017860,0.086924,,,
1995,16.625000,-0.052158,0.126201,0.149261,0.045975,0.031642,0.030552,-0.051996,0.018214,0.086873,,,
1996,16.633333,-0.051991,0.126541,0.149148,0.045905,0.031151,0.030796,-0.052180,0.018491,0.086831,,,
1997,16.641667,-0.051862,0.126861,0.149085,0.045831,0.030639,0.031013,-0.052425,0.018849,0.086674,,,
1998,16.650000,-0.051750,0.127172,0.148950,0.045736,0.030134,0.031133,-0.052489,0.019147,0.086566,,,
1999,16.658333,-0.051604,0.127415,0.148940,0.045649,0.029471,0.031401,-0.052335,0.019387,0.086527,,,
2000,16.666667,-0.051384,0.127732,0.148837,0.045626,0.029008,0.031606,-0.052186,0.019687,0.086317,,,
2001,16.675000,-0.051178,0.128029,0.148715,0.045631,0.028583,0.031783,-0.052088,0.020050,0.086051,,,
2002,16.683333,-0.051027,0.128295,0.148571,0.045592,0.028172,0.031884,-0.052010,0.020359,0.085822,,,
2003,16.691667,-0.050873,0.128576,0.148467,0.045607,0.027839,0.032037,-0.051873,0.020653,0.085642,,,
2004,16.700000,-0.050748,0.128864,0.148187,0.045659,0.027624,0.032124,-0.051730,0.020944,0.085378,,,
2005,16.708333,-0.050614,0.129123,0.147935,0.045731,0.027399,0.032213,-0.051595,0.021155,0.085194,,,
2006,16.716667,-0.050503,0.129336,0.147705,0.045734,0.027160,0.032203,-0.051476,0.021375,0.084956,,,
2007,16.725000,-0.050369,0.129483,0.147653,0.045604,0.026811,0.032215,-0.051292,0.021459,0.084887,,,
2008,16.733333,-0.050273,0.129688,0.147458,0.045382,0.026263,0.032346,-0.051105,0.021586,0.084707,,,
2009,16.741667,-0.050185,0.129910,0.147124,0.045212,0.025592,0.032676,-0.051015,0.021687,0.084563,,,
2010,16.750000,-0.050128,0.130072,0.146919,0.044904,0.025054,0.032701,-0.050934,0.021769,0.084423,,,
2011,16.758333,-0.050102,0.130209,0.146671,0.044637,0.024562,0.032865,-0.050845,0.021797,0.084336,,,
2012,16.766667,-0.050095,0.130303,0.146533,0.044401,0.024166,0.032854,-0.050796,0.021844,0.084183,,,
2013,16.775000,-0.050126,0.130389,0.146327,0.044239,0.023816,0.032917,-0.050772,0.021851,0.084090,,,
2014,16.783333,-0.050172,0.130481,0.146117,0.043976,0.023549,0.032860,-0.050772,0.021877,0.083962,,,
2015,16.791667,-0.050229,0.130555,0.145926,0.043815,0.023292,0.032862,-0.050800,0.021910,0.083829,,,
2016,16.800000,-0.050303,0.130625,0.145733,0.043656,0.023128,0.032807,-0.050871,0.021943,0.083676,,,
2017,16.808333,-0.050423,0.130728,0.145460,0.043483,0.022803,0.032859,-0.050939,0.021931,0.083584,,,
2018,16.816667,-0.050507,0.130797,0.145270,0.043199,0.022368,0.032967,-0.051025,0.021948,0.083436,,,
2019,16.825000,-0.050606,0.130865,0.145036,0.042977,0.022049,0.033043,-0.051173,0.021994,0.083235,,,
2020,16.833333,-0.050690,0.130908,0.144863,0.042809,0.021717,0.033113,-0.051406,0.022052,0.082989,,,
2021,16.841667,-0.050786,0.130948,0.144663,0.042536,0.021388,0.033141,-0.051644,0.022095,0.082701,,,
2022,16.850000,-0.050883,0.130940,0.144493,0.042334,0.021092,0.033193,-0.051849,0.022092,0.082473,,,
