Format Version,1.23,Take Name,Take 2024-04-16 11.53.33 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.53.34.174 AM,Capture Start Frame,356686,Total Frames in Take,7312,Total Exported Frames,7312,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1003,Unlabeled 1003,Unlabeled 1003,Unlabeled 1004,Unlabeled 1004,Unlabeled 1004,Unlabeled 1005,Unlabeled 1005,Unlabeled 1005,Unlabeled 1006,Unlabeled 1006,Unlabeled 1006
,ID,"C38D0","C38D0","C38D0","C3900","C3900","C3900","C3910","C3910","C3910","C3920","C3920","C3920"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3507,29.225000,0.125103,-0.094366,-0.049773,,,,0.052134,-0.080450,0.000498,0.071359,-0.080415,0.065840
3508,29.233333,0.120692,-0.094057,-0.048730,,,,0.047253,-0.079553,0.000291,0.065689,-0.079465,0.066686
3509,29.241667,0.116038,-0.093769,-0.047724,,,,0.042268,-0.078576,0.000035,0.060206,-0.078292,0.067551
3510,29.250000,0.111637,-0.093262,-0.046718,,,,0.037359,-0.077498,-0.000199,0.054575,-0.077073,0.068287
3511,29.258333,0.107203,-0.092747,-0.045746,,,,0.032673,-0.076335,-0.000398,0.049248,-0.075673,0.069030
3512,29.266667,0.102607,-0.092155,-0.044807,,,,0.027932,-0.075087,-0.000582,0.044005,-0.074199,0.069699
3513,29.275000,0.098360,-0.091461,-0.043859,,,,0.023194,-0.073760,-0.000760,0.038748,-0.072644,0.070346
3514,29.283333,0.094065,-0.090652,-0.042939,,,,0.018664,-0.072295,-0.000840,0.033631,-0.070982,0.070991
3515,29.291667,0.089706,-0.089774,-0.042037,,,,0.014225,-0.070707,-0.000860,0.028722,-0.069205,0.071690
3516,29.300000,0.085497,-0.088743,-0.041177,,,,0.009933,-0.068941,-0.000852,0.023957,-0.067327,0.072398
3517,29.308333,0.081338,-0.087579,-0.040337,,,,0.005783,-0.066989,-0.000830,0.019344,-0.065411,0.073137
3518,29.316667,0.077246,-0.086260,-0.039597,,,,0.001625,-0.064911,-0.000796,0.014907,-0.063446,0.073876
3519,29.325000,0.073314,-0.084844,-0.038888,,,,-0.002192,-0.062662,-0.000760,0.010771,-0.061438,0.074609
3520,29.333333,0.069373,-0.083401,-0.038233,,,,-0.005952,-0.060349,-0.000721,0.006709,-0.059405,0.075244
3521,29.341667,0.065515,-0.081912,-0.037636,,,,-0.009694,-0.058123,-0.000727,0.002717,-0.057402,0.075753
3522,29.350000,0.062032,-0.080360,-0.037044,,,,-0.013218,-0.056050,-0.000682,-0.001091,-0.055523,0.076221
3523,29.358333,0.058469,-0.078969,-0.036547,,,,-0.016592,-0.054071,-0.000562,-0.004746,-0.053750,0.076682
3524,29.366667,0.055093,-0.077589,-0.036058,,,,-0.019891,-0.052192,-0.000431,-0.008130,-0.052000,0.077115
3525,29.375000,0.051919,-0.076239,-0.035585,,,,-0.023048,-0.050451,-0.000297,-0.011558,-0.050441,0.077428
3526,29.383333,0.048867,-0.074956,-0.035130,,,,-0.026032,-0.048840,-0.000109,-0.014691,-0.048858,0.077769
3527,29.391667,0.045867,-0.073709,-0.034739,,,,-0.028908,-0.047328,0.000100,-0.017713,-0.047415,0.078057
3528,29.400000,0.043058,-0.072490,-0.034380,,,,-0.031593,-0.045792,0.000308,-0.020517,-0.045990,0.078391
3529,29.408333,0.040434,-0.071257,-0.034018,,,,-0.034188,-0.044291,0.000469,-0.023095,-0.044637,0.078749
3530,29.416667,0.037918,-0.070079,-0.033701,,,,-0.036689,-0.042900,0.000669,-0.025501,-0.043391,0.079137
3531,29.425000,0.035610,-0.068986,-0.033378,,,,-0.038967,-0.041511,0.000956,-0.027735,-0.042205,0.079546
3532,29.433333,0.033353,-0.067951,-0.033082,,,,-0.041034,-0.040113,0.001258,-0.029753,-0.041057,0.079954
3533,29.441667,0.031194,-0.066931,-0.032777,,,,-0.042980,-0.038791,0.001520,-0.031745,-0.040018,0.080316
3534,29.450000,0.029232,-0.066030,-0.032507,,,,-0.044910,-0.037617,0.001784,-0.033676,-0.039047,0.080623
3535,29.458333,0.027316,-0.065198,-0.032238,,,,-0.046780,-0.036549,0.002037,-0.035502,-0.038064,0.080867
3536,29.466667,0.025517,-0.064459,-0.031994,,,,-0.048374,-0.035544,0.002249,-0.037092,-0.037135,0.081090
3537,29.475000,0.023937,-0.063737,-0.031795,,,,-0.049935,-0.034668,0.002442,-0.038725,-0.036236,0.081193
3538,29.483333,0.022351,-0.063095,-0.031628,,,,-0.051536,-0.033873,0.002598,-0.040279,-0.035460,0.081236
3539,29.491667,0.020930,-0.062453,-0.031483,,,,-0.052904,-0.033044,0.002729,-0.041480,-0.034755,0.081540
3540,29.500000,0.019590,-0.061785,-0.031345,,,,-0.054283,-0.032259,0.002891,-0.042697,-0.034251,0.081937
3541,29.508333,0.018258,-0.061121,-0.031199,,,,-0.055451,-0.031391,0.003134,-0.043893,-0.033756,0.082233
3542,29.516667,0.017045,-0.060462,-0.031028,,,,-0.056609,-0.030586,0.003527,-0.044806,-0.033229,0.082578
3543,29.525000,0.015873,-0.059836,-0.030838,,,,-0.057708,-0.029850,0.003958,-0.045792,-0.032799,0.082847
3544,29.533333,0.014793,-0.059226,-0.030626,,,,-0.058634,-0.029077,0.004461,-0.046584,-0.032391,0.083189
3545,29.541667,0.013739,-0.058633,-0.030413,,,,-0.059525,-0.028322,0.005010,-0.047285,-0.032057,0.083472
3546,29.550000,0.012697,-0.058135,-0.030182,,,,-0.060424,-0.027674,0.005604,-0.048031,-0.031760,0.083729
3547,29.558333,0.011864,-0.057667,-0.029934,,,,-0.061245,-0.027141,0.006278,-0.048499,-0.031509,0.084036
3548,29.566667,0.011004,-0.057289,-0.029691,,,,-0.061940,-0.026625,0.007085,-0.049079,-0.031332,0.084284
3549,29.575000,0.010252,-0.056961,-0.029441,,,,-0.062572,-0.026120,0.007947,-0.049518,-0.031216,0.084517
3550,29.583333,0.009532,-0.056663,-0.029192,,,,-0.063172,-0.025668,0.008833,-0.049737,-0.031083,0.084813
3551,29.591667,0.008797,-0.056424,-0.028939,,,,-0.063680,-0.025303,0.009783,-0.050127,-0.031038,0.085044
3552,29.600000,0.008240,-0.056199,-0.028657,,,,-0.064187,-0.024927,0.010755,-0.050371,-0.030949,0.085265
3553,29.608333,0.007681,-0.056013,-0.028385,,,,-0.064727,-0.024558,0.011684,-0.050541,-0.030818,0.085532
3554,29.616667,0.007115,-0.055823,-0.028127,,,,-0.065024,-0.024150,0.012618,-0.050665,-0.030722,0.085795
3555,29.625000,0.006665,-0.055689,-0.027900,,,,-0.065353,-0.023743,0.013490,-0.050859,-0.030673,0.085977
3556,29.633333,0.006253,-0.055566,-0.027644,,,,-0.065454,-0.023358,0.014289,-0.051008,-0.030602,0.086167
3557,29.641667,0.005911,-0.055438,-0.027384,,,,-0.065846,-0.023150,0.014907,-0.051125,-0.030526,0.086354
3558,29.650000,0.005599,-0.055342,-0.027134,,,,-0.066131,-0.022983,0.015448,-0.051219,-0.030403,0.086574
3559,29.658333,0.005218,-0.055299,-0.026879,,,,-0.066356,-0.022866,0.015904,-0.051419,-0.030287,0.086732
3560,29.666667,0.004891,-0.055260,-0.026591,,,,-0.066682,-0.022778,0.016375,-0.051593,-0.030179,0.086885
3561,29.675000,0.004692,-0.055180,-0.026276,,,,-0.066853,-0.022609,0.016878,-0.051790,-0.030063,0.087035
3562,29.683333,0.004365,-0.055143,-0.026002,,,,-0.067029,-0.022429,0.017363,-0.051930,-0.029911,0.087213
3563,29.691667,0.004148,-0.055010,-0.025686,,,,-0.067159,-0.022276,0.017704,-0.052077,-0.029707,0.087416
3564,29.700000,0.004061,-0.054897,-0.025396,,,,-0.067371,-0.022129,0.017991,-0.052195,-0.029430,0.087616
3565,29.708333,0.003869,-0.054830,-0.025138,,,,-0.067523,-0.021985,0.018182,-0.052333,-0.029172,0.087758
3566,29.716667,0.003646,-0.054801,-0.024933,,,,-0.067633,-0.021817,0.018368,-0.052382,-0.028898,0.087891
3567,29.725000,0.003546,-0.054788,-0.024755,,,,-0.067771,-0.021735,0.018509,-0.052426,-0.028583,0.088001
3568,29.733333,0.003474,-0.054795,-0.024594,,,,-0.067921,-0.021701,0.018639,-0.052505,-0.028365,0.088085
3569,29.741667,0.003382,-0.054801,-0.024445,,,,-0.068060,-0.021655,0.018762,-0.052567,-0.028201,0.088176
3570,29.750000,0.003322,-0.054767,-0.024321,,,,-0.068152,-0.021574,0.018892,-0.052592,-0.028086,0.088292
3571,29.758333,0.003261,-0.054729,-0.024218,,,,-0.068264,-0.021495,0.018987,-0.052584,-0.028023,0.088402
3572,29.766667,0.003195,-0.054663,-0.024130,,,,-0.068322,-0.021402,0.019074,-0.052583,-0.027970,0.088506
3573,29.775000,0.003106,-0.054582,-0.024064,,,,-0.068396,-0.021279,0.019111,-0.052573,-0.027932,0.088589
3574,29.783333,0.003034,-0.054468,-0.024000,,,,-0.068405,-0.021131,0.019119,-0.052583,-0.027899,0.088674
3575,29.791667,0.003084,-0.054333,-0.023919,,,,-0.068404,-0.020997,0.019103,-0.052586,-0.027914,0.088760
3576,29.800000,0.003112,-0.054212,-0.023845,,,,-0.068402,-0.020893,0.019080,-0.052590,-0.027945,0.088835
3577,29.808333,0.003124,-0.054088,-0.023765,,,,-0.068448,-0.020821,0.019056,-0.052612,-0.027976,0.088917
3578,29.816667,0.003185,-0.053935,-0.023657,,,,-0.068459,-0.020735,0.019036,-0.052576,-0.027974,0.089044
3579,29.825000,0.003259,-0.053781,-0.023523,,,,-0.068469,-0.020607,0.019015,-0.052514,-0.027946,0.089195
3580,29.833333,0.003296,-0.053644,-0.023398,,,,-0.068474,-0.020486,0.018991,-0.052462,-0.027904,0.089364
3581,29.841667,0.003315,-0.053505,-0.023283,,,,-0.068441,-0.020323,0.018962,-0.052315,-0.027771,0.089570
3582,29.850000,0.003323,-0.053357,-0.023155,,,,-0.068377,-0.020112,0.018925,-0.052209,-0.027631,0.089687
3583,29.858333,0.003378,-0.053181,-0.023018,,,,-0.068225,-0.019834,0.018894,-0.052080,-0.027428,0.089803
3584,29.866667,0.003428,-0.053034,-0.022894,,,,-0.068079,-0.019541,0.018817,-0.051953,-0.027263,0.089918
3585,29.875000,0.003535,-0.052848,-0.022762,,,,-0.068002,-0.019256,0.018725,-0.051789,-0.027066,0.090041
3586,29.883333,0.003715,-0.052673,-0.022602,,,,-0.067947,-0.018990,0.018634,-0.051618,-0.026849,0.090161
3587,29.891667,0.003817,-0.052524,-0.022449,,,,-0.067893,-0.018731,0.018541,-0.051408,-0.026616,0.090308
3588,29.900000,0.003900,-0.052407,-0.022312,,,,-0.067801,-0.018490,0.018460,-0.051229,-0.026365,0.090436
3589,29.908333,0.003930,-0.052305,-0.022176,,,,-0.067669,-0.018193,0.018414,-0.050941,-0.026042,0.090627
3590,29.916667,0.003962,-0.052211,-0.022036,,,,-0.067479,-0.017867,0.018405,-0.050553,-0.025652,0.090892
3591,29.925000,0.004089,-0.052071,-0.021860,,,,-0.067347,-0.017540,0.018406,-0.050256,-0.025365,0.091108
3592,29.933333,0.004258,-0.051921,-0.021683,,,,-0.067247,-0.017283,0.018430,-0.050049,-0.025192,0.091283
3593,29.941667,0.004340,-0.051830,-0.021518,,,,-0.067121,-0.017071,0.018486,-0.049869,-0.025094,0.091429
3594,29.950000,0.004433,-0.051689,-0.021337,,,,-0.067080,-0.016914,0.018538,-0.049831,-0.025039,0.091560
3595,29.958333,0.004532,-0.051561,-0.021170,,,,-0.067007,-0.016802,0.018638,-0.049823,-0.025031,0.091632
3596,29.966667,0.004529,-0.051449,-0.021015,,,,-0.067021,-0.016731,0.018715,-0.049869,-0.025032,0.091656
3597,29.975000,0.004616,-0.051226,-0.020819,,,,-0.067042,-0.016655,0.018804,-0.049839,-0.024997,0.091673
3598,29.983333,0.004755,-0.050893,-0.020592,,,,-0.067156,-0.016625,0.018893,-0.049811,-0.024967,0.091606
3599,29.991667,0.004773,-0.050505,-0.020377,,,,-0.067221,-0.016554,0.019015,-0.049764,-0.024916,0.091481
3600,30.000000,0.004698,-0.050070,-0.020168,,,,-0.067302,-0.016483,0.019025,-0.049708,-0.024844,0.091347
3601,30.008333,0.004805,-0.049507,-0.019925,,,,-0.067472,-0.016462,0.018913,-0.049663,-0.024748,0.091138
3602,30.016667,0.004980,-0.048899,-0.019649,,,,-0.067498,-0.016386,0.018707,-0.049685,-0.024654,0.090874
3603,30.025000,0.005022,-0.048428,-0.019426,,,,-0.067589,-0.016349,0.018501,-0.049571,-0.024496,0.090683
3604,30.033333,0.004973,-0.048006,-0.019227,,,,-0.067677,-0.016338,0.018348,-0.049414,-0.024329,0.090544
3605,30.041667,0.005068,-0.047602,-0.018996,,,,-0.067762,-0.016360,0.018273,-0.049384,-0.024249,0.090409
3606,30.050000,0.005078,-0.047211,-0.018768,,,,-0.067829,-0.016355,0.018247,-0.049358,-0.024155,0.090291
3607,30.058333,0.005117,-0.046816,-0.018512,,,,-0.067899,-0.016357,0.018249,-0.049422,-0.024111,0.090181
3608,30.066667,0.005090,-0.046419,-0.018286,,,,-0.067897,-0.016311,0.018311,-0.049532,-0.024093,0.090073
3609,30.075000,0.005073,-0.045967,-0.018062,,,,-0.067980,-0.016318,0.018372,-0.049683,-0.024113,0.089931
3610,30.083333,0.005182,-0.045543,-0.017809,,,,-0.068005,-0.016297,0.018429,-0.049785,-0.024110,0.089804
3611,30.091667,0.005213,-0.045083,-0.017611,,,,-0.068096,-0.016296,0.018461,-0.049861,-0.024102,0.089674
3612,30.100000,0.005239,-0.044666,-0.017445,,,,-0.068122,-0.016266,0.018509,-0.049914,-0.024106,0.089536
3613,30.108333,0.005261,-0.044223,-0.017300,,,,-0.068207,-0.016251,0.018601,-0.049909,-0.024086,0.089381
3614,30.116667,0.005201,-0.043784,-0.017157,,,,-0.068250,-0.016237,0.018720,-0.049967,-0.024113,0.089222
3615,30.125000,0.005266,-0.043293,-0.017020,,,,-0.068296,-0.016212,0.018855,-0.050026,-0.024135,0.089083
3616,30.133333,0.005277,-0.042792,-0.016883,,,,-0.068351,-0.016178,0.018986,-0.050161,-0.024193,0.088904
3617,30.141667,0.005389,-0.042326,-0.016743,,,,-0.068355,-0.016137,0.019115,-0.050259,-0.024262,0.088744
3618,30.150000,0.005384,-0.041841,-0.016648,,,,-0.068373,-0.016084,0.019242,-0.050305,-0.024285,0.088585
3619,30.158333,0.005371,-0.041456,-0.016559,,,,-0.068398,-0.016060,0.019361,-0.050243,-0.024297,0.088440
3620,30.166667,0.005368,-0.041048,-0.016470,,,,-0.068478,-0.016080,0.019476,-0.050139,-0.024269,0.088316
3621,30.175000,0.005402,-0.040636,-0.016388,,,,-0.068555,-0.016118,0.019566,-0.050039,-0.024260,0.088164
3622,30.183333,0.005304,-0.040342,-0.016328,,,,-0.068589,-0.016159,0.019648,-0.050104,-0.024324,0.087945
3623,30.191667,0.005373,-0.039975,-0.016254,,,,-0.068727,-0.016283,0.019704,-0.050130,-0.024377,0.087759
3624,30.200000,0.005351,-0.039665,-0.016185,,,,-0.068819,-0.016451,0.019769,-0.050073,-0.024397,0.087619
3625,30.208333,0.005250,-0.039405,-0.016139,,,,-0.068885,-0.016631,0.019837,-0.049909,-0.024394,0.087501
3626,30.216667,0.005244,-0.039036,-0.016069,,,,-0.069005,-0.016855,0.019877,-0.049795,-0.024417,0.087375
3627,30.225000,0.005202,-0.038631,-0.015988,,,,-0.069193,-0.017124,0.019954,-0.049681,-0.024453,0.087301
3628,30.233333,0.005206,-0.038211,-0.015882,,,,-0.069412,-0.017367,0.020036,-0.049573,-0.024562,0.087296
3629,30.241667,0.005157,-0.037787,-0.015773,,,,-0.069478,-0.017475,0.020223,-0.049482,-0.024710,0.087330
3630,30.250000,0.005205,-0.037408,-0.015648,,,,-0.069420,-0.017485,0.020508,-0.049355,-0.024917,0.087429
3631,30.258333,0.005231,-0.037031,-0.015480,,,,-0.069389,-0.017444,0.020818,-0.049284,-0.025255,0.087548
3632,30.266667,0.005263,-0.036676,-0.015303,,,,-0.069305,-0.017376,0.021131,-0.049286,-0.025698,0.087666
3633,30.275000,0.005360,-0.036395,-0.015111,,,,-0.069118,-0.017340,0.021436,-0.049161,-0.026100,0.087823
3634,30.283333,0.005425,-0.036237,-0.014916,,,,-0.069021,-0.017450,0.021682,-0.048957,-0.026538,0.088016
3635,30.291667,0.005530,-0.036153,-0.014707,,,,-0.069004,-0.017755,0.021911,-0.048822,-0.027047,0.088171
3636,30.300000,0.005647,-0.036138,-0.014512,,,,-0.068968,-0.018195,0.022093,-0.048817,-0.027704,0.088281
3637,30.308333,0.005738,-0.036220,-0.014328,,,,-0.068953,-0.018815,0.022211,-0.048794,-0.028421,0.088369
3638,30.316667,0.005828,-0.036383,-0.014155,,,,-0.068862,-0.019440,0.022317,-0.048734,-0.029096,0.088440
3639,30.325000,0.005888,-0.036594,-0.014008,,,,-0.068888,-0.020197,0.022382,-0.048637,-0.029806,0.088486
3640,30.333333,0.006047,-0.036859,-0.013844,,,,-0.068851,-0.020969,0.022497,-0.048519,-0.030584,0.088546
3641,30.341667,0.006130,-0.037168,-0.013735,,,,-0.068816,-0.021794,0.022564,-0.048406,-0.031436,0.088563
3642,30.350000,0.006277,-0.037497,-0.013637,,,,-0.068775,-0.022632,0.022594,-0.048292,-0.032291,0.088535
3643,30.358333,0.006410,-0.037895,-0.013574,,,,-0.068629,-0.023438,0.022617,-0.048239,-0.033260,0.088467
3644,30.366667,0.006495,-0.038304,-0.013534,,,,-0.068488,-0.024162,0.022666,-0.048166,-0.034295,0.088421
3645,30.375000,0.006723,-0.038733,-0.013504,,,,-0.068374,-0.024907,0.022680,-0.048177,-0.035418,0.088351
3646,30.383333,0.006856,-0.039205,-0.013504,,,,-0.068284,-0.025658,0.022683,-0.048168,-0.036597,0.088274
3647,30.391667,0.007095,-0.039730,-0.013528,,,,-0.068126,-0.026401,0.022665,-0.048158,-0.037773,0.088171
3648,30.400000,0.007244,-0.040291,-0.013585,,,,-0.067955,-0.027177,0.022605,-0.048141,-0.038980,0.088033
3649,30.408333,0.007480,-0.040895,-0.013658,,,,-0.067799,-0.028115,0.022446,-0.048187,-0.040247,0.087819
3650,30.416667,0.007694,-0.041527,-0.013756,,,,-0.067539,-0.029060,0.022246,-0.048186,-0.041429,0.087604
3651,30.425000,0.007875,-0.042163,-0.013883,,,,-0.067443,-0.030045,0.022018,-0.048104,-0.042470,0.087382
3652,30.433333,0.008055,-0.042774,-0.014010,,,,-0.067439,-0.031073,0.021753,-0.048038,-0.043418,0.087150
3653,30.441667,0.008161,-0.043332,-0.014150,,,,-0.067390,-0.032014,0.021540,-0.048077,-0.044355,0.086856
3654,30.450000,0.008259,-0.043823,-0.014295,,,,-0.067326,-0.032860,0.021349,-0.047999,-0.045187,0.086645
3655,30.458333,0.008411,-0.044199,-0.014416,,,,-0.067287,-0.033536,0.021185,-0.047942,-0.046007,0.086435
3656,30.466667,0.008531,-0.044521,-0.014530,,,,-0.067144,-0.034055,0.021081,-0.047787,-0.046751,0.086274
3657,30.475000,0.008655,-0.044723,-0.014639,,,,-0.067020,-0.034487,0.020954,-0.047626,-0.047403,0.086089
3658,30.483333,0.008780,-0.044907,-0.014765,,,,-0.066780,-0.034862,0.020848,-0.047531,-0.048122,0.085890
3659,30.491667,0.008982,-0.045036,-0.014871,,,,-0.066630,-0.035206,0.020735,-0.047412,-0.048812,0.085700
3660,30.500000,0.009154,-0.045144,-0.014949,,,,-0.066421,-0.035604,0.020627,-0.047314,-0.049417,0.085517
3661,30.508333,0.009383,-0.045228,-0.014994,,,,-0.066184,-0.035941,0.020530,-0.047159,-0.049964,0.085413
3662,30.516667,0.009549,-0.045361,-0.015030,,,,-0.066073,-0.036448,0.020445,-0.046966,-0.050437,0.085326
3663,30.525000,0.009699,-0.045536,-0.015039,,,,-0.065836,-0.036833,0.020419,-0.046856,-0.050870,0.085260
3664,30.533333,0.009891,-0.045762,-0.015025,,,,-0.065777,-0.037408,0.020358,-0.046635,-0.051245,0.085225
3665,30.541667,0.010110,-0.046014,-0.015013,,,,-0.065656,-0.037992,0.020277,-0.046494,-0.051667,0.085178
3666,30.550000,0.010293,-0.046238,-0.015012,,,,-0.065483,-0.038529,0.020225,-0.046333,-0.052097,0.085122
3667,30.558333,0.010425,-0.046466,-0.015031,,,,-0.065443,-0.039134,0.020140,-0.046148,-0.052534,0.085072
3668,30.566667,0.010632,-0.046644,-0.015049,,,,-0.065324,-0.039637,0.020090,-0.045989,-0.052969,0.084999
3669,30.575000,0.010767,-0.046770,-0.015067,,,,-0.065204,-0.040055,0.020079,-0.045777,-0.053389,0.084980
3670,30.583333,0.010882,-0.046856,-0.015077,,,,-0.065040,-0.040395,0.020083,-0.045683,-0.053819,0.084930
3671,30.591667,0.010984,-0.046925,-0.015076,,,,-0.065011,-0.040762,0.020091,-0.045501,-0.054219,0.084938
3672,30.600000,0.011077,-0.046982,-0.015059,,,,-0.064813,-0.040985,0.020180,-0.045401,-0.054570,0.084935
3673,30.608333,0.011137,-0.047051,-0.015040,,,,-0.064615,-0.041203,0.020238,-0.045239,-0.054895,0.084956
3674,30.616667,0.011250,-0.047126,-0.015011,,,,-0.064629,-0.041528,0.020232,-0.045133,-0.055218,0.084966
3675,30.625000,0.011342,-0.047236,-0.014987,,,,-0.064601,-0.041852,0.020240,-0.045099,-0.055552,0.084951
3676,30.633333,0.011463,-0.047359,-0.014970,,,,-0.064479,-0.042177,0.020244,-0.044914,-0.055858,0.084970
3677,30.641667,0.011548,-0.047487,-0.014973,,,,-0.064507,-0.042593,0.020191,-0.044842,-0.056179,0.084935
3678,30.650000,0.011601,-0.047589,-0.014978,,,,-0.064403,-0.042912,0.020204,-0.044738,-0.056476,0.084919
3679,30.658333,0.011673,-0.047653,-0.014979,,,,-0.064339,-0.043227,0.020187,-0.044572,-0.056734,0.084926
3680,30.666667,0.011748,-0.047679,-0.014970,,,,-0.064371,-0.043531,0.020170,-0.044553,-0.057005,0.084902
3681,30.675000,0.011782,-0.047719,-0.014965,,,,-0.064314,-0.043751,0.020195,-0.044472,-0.057223,0.084902
3682,30.683333,0.011830,-0.047752,-0.014962,,,,-0.064285,-0.043993,0.020204,-0.044416,-0.057460,0.084883
3683,30.691667,0.011865,-0.047806,-0.014967,,,,-0.064187,-0.044207,0.020183,-0.044308,-0.057701,0.084876
3684,30.700000,0.011934,-0.047863,-0.014979,,,,-0.064220,-0.044509,0.020122,-0.044295,-0.057982,0.084819
3685,30.708333,0.011964,-0.047949,-0.015005,,,,-0.064147,-0.044746,0.020099,-0.044249,-0.058245,0.084761
3686,30.716667,0.012062,-0.048040,-0.015030,,,,-0.064077,-0.044984,0.020061,-0.044184,-0.058497,0.084701
3687,30.725000,0.012086,-0.048182,-0.015069,,,,-0.064131,-0.045278,0.019959,-0.044135,-0.058784,0.084644
3688,30.733333,0.012111,-0.048323,-0.015097,,,,-0.064096,-0.045564,0.019879,-0.044140,-0.059002,0.084583
3689,30.741667,0.012136,-0.048480,-0.015128,,,,-0.064101,-0.045908,0.019779,-0.044181,-0.059229,0.084501
3690,30.750000,0.012138,-0.048622,-0.015163,,,,-0.064113,-0.046202,0.019691,-0.044146,-0.059402,0.084450
3691,30.758333,0.012130,-0.048751,-0.015204,,,,-0.064056,-0.046457,0.019599,-0.044244,-0.059583,0.084344
3692,30.766667,0.012108,-0.048871,-0.015259,,,,-0.064014,-0.046732,0.019501,-0.044307,-0.059768,0.084237
3693,30.775000,0.012127,-0.048995,-0.015309,,,,-0.064094,-0.047020,0.019392,-0.044349,-0.059947,0.084146
3694,30.783333,0.012127,-0.049129,-0.015357,,,,-0.064127,-0.047351,0.019255,-0.044383,-0.060139,0.084046
3695,30.791667,0.012132,-0.049259,-0.015400,,,,-0.064105,-0.047670,0.019133,-0.044382,-0.060391,0.083934
3696,30.800000,0.012192,-0.049368,-0.015450,,,,-0.064211,-0.047980,0.018989,-0.044390,-0.060618,0.083859
3697,30.808333,0.012188,-0.049495,-0.015495,,,,-0.064288,-0.048242,0.018865,-0.044400,-0.060836,0.083782
3698,30.816667,0.012175,-0.049616,-0.015536,,,,-0.064252,-0.048425,0.018800,-0.044423,-0.060999,0.083721
3699,30.825000,0.012198,-0.049724,-0.015560,,,,-0.064334,-0.048649,0.018723,-0.044424,-0.061159,0.083655
3700,30.833333,0.012219,-0.049818,-0.015576,,,,-0.064323,-0.048824,0.018665,-0.044421,-0.061310,0.083606
3701,30.841667,0.012202,-0.049922,-0.015612,,,,-0.064360,-0.048995,0.018601,-0.044492,-0.061510,0.083529
3702,30.850000,0.012214,-0.050013,-0.015647,,,,-0.064383,-0.049171,0.018547,-0.044485,-0.061671,0.083487
3703,30.858333,0.012185,-0.050133,-0.015697,,,,-0.064340,-0.049343,0.018519,-0.044447,-0.061843,0.083462
3704,30.866667,0.012155,-0.050264,-0.015756,,,,-0.064426,-0.049591,0.018464,-0.044410,-0.062035,0.083431
3705,30.875000,0.012143,-0.050396,-0.015795,,,,-0.064423,-0.049816,0.018427,-0.044394,-0.062184,0.083397
3706,30.883333,0.012142,-0.050513,-0.015817,,,,-0.064430,-0.049993,0.018425,-0.044313,-0.062304,0.083399
3707,30.891667,0.012117,-0.050636,-0.015818,,,,-0.064421,-0.050126,0.018441,-0.044366,-0.062432,0.083395
3708,30.900000,0.012146,-0.050708,-0.015797,,,,-0.064420,-0.050250,0.018462,-0.044379,-0.062527,0.083422
3709,30.908333,0.012139,-0.050772,-0.015773,,,,-0.064382,-0.050334,0.018497,-0.044378,-0.062606,0.083448
3710,30.916667,0.012143,-0.050814,-0.015746,,,,-0.064381,-0.050430,0.018501,-0.044361,-0.062689,0.083474
3711,30.925000,0.012172,-0.050854,-0.015723,,,,-0.064370,-0.050520,0.018509,-0.044293,-0.062773,0.083506
3712,30.933333,0.012195,-0.050913,-0.015696,,,,-0.064344,-0.050627,0.018525,-0.044246,-0.062878,0.083522
3713,30.941667,0.012210,-0.051003,-0.015677,,,,-0.064326,-0.050762,0.018527,-0.044217,-0.062969,0.083524
3714,30.950000,0.012266,-0.051093,-0.015645,,,,-0.064290,-0.050897,0.018522,-0.044221,-0.063057,0.083503
3715,30.958333,0.012325,-0.051214,-0.015602,,,,-0.064264,-0.051021,0.018521,-0.044198,-0.063106,0.083501
3716,30.966667,0.012349,-0.051342,-0.015578,,,,-0.064194,-0.051116,0.018521,-0.044185,-0.063132,0.083505
3717,30.975000,0.012349,-0.051481,-0.015571,,,,-0.064154,-0.051174,0.018519,-0.044132,-0.063117,0.083515
3718,30.983333,0.012367,-0.051600,-0.015561,,,,-0.064122,-0.051182,0.018530,-0.044100,-0.063099,0.083522
3719,30.991667,0.012398,-0.051700,-0.015556,,,,-0.064099,-0.051190,0.018535,-0.044035,-0.063091,0.083515
3720,31.000000,0.012435,-0.051775,-0.015566,,,,-0.064063,-0.051198,0.018521,-0.043988,-0.063120,0.083493
3721,31.008333,0.012481,-0.051851,-0.015593,,,,-0.063977,-0.051186,0.018508,-0.043922,-0.063171,0.083442
3722,31.016667,0.012500,-0.051923,-0.015620,,,,-0.063965,-0.051185,0.018509,-0.043851,-0.063228,0.083422
3723,31.025000,0.012536,-0.051973,-0.015636,,,,-0.063927,-0.051168,0.018515,-0.043816,-0.063303,0.083389
3724,31.033333,0.012559,-0.052008,-0.015631,,,,-0.063904,-0.051170,0.018514,-0.043791,-0.063352,0.083375
