Format Version,1.23,Take Name,Take 2024-04-16 11.47.16 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.47.16.236 AM,Capture Start Frame,311328,Total Frames in Take,6967,Total Exported Frames,6967,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1245,Unlabeled 1245,Unlabeled 1245,Unlabeled 1246,Unlabeled 1246,Unlabeled 1246,Unlabeled 1247,Unlabeled 1247,Unlabeled 1247,Unlabeled 1248,Unlabeled 1248,Unlabeled 1248,Unlabeled 1249,Unlabeled 1249,Unlabeled 1249
,ID,"D0880","D0880","D0880","D08E0","D08E0","D08E0","D0900","D0900","D0900","D0910","D0910","D0910","D0920","D0920","D0920"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4141,34.508333,,,,0.250848,-0.027568,0.050430,0.222161,-0.021916,-0.004346,,,,0.272153,-0.059485,-0.066659
4142,34.516667,,,,0.251678,-0.027478,0.050521,0.222855,-0.022044,-0.004379,,,,0.273033,-0.059215,-0.066676
4143,34.525000,,,,0.252276,-0.027504,0.050632,0.223530,-0.022185,-0.004400,,,,0.273956,-0.058948,-0.066681
4144,34.533333,,,,0.252971,-0.027447,0.050687,0.224213,-0.022250,-0.004433,,,,0.274839,-0.058687,-0.066686
4145,34.541667,,,,0.253585,-0.027459,0.050727,0.224934,-0.022306,-0.004454,,,,0.275619,-0.058437,-0.066680
4146,34.550000,,,,0.254268,-0.027423,0.050712,0.225710,-0.022333,-0.004426,,,,0.276389,-0.058155,-0.066665
4147,34.558333,,,,0.254977,-0.027386,0.050677,0.226328,-0.022356,-0.004401,,,,0.277173,-0.057840,-0.066641
4148,34.566667,,,,0.255527,-0.027356,0.050596,0.226852,-0.022481,-0.004430,,,,0.277909,-0.057519,-0.066621
4149,34.575000,,,,0.256092,-0.027336,0.050466,0.227582,-0.022429,-0.004379,,,,0.278645,-0.057193,-0.066608
4150,34.583333,,,,0.256577,-0.027294,0.050303,0.228169,-0.022555,-0.004365,,,,0.279321,-0.056874,-0.066596
4151,34.591667,,,,0.257032,-0.027259,0.050132,0.228793,-0.022561,-0.004273,,,,0.279904,-0.056569,-0.066594
4152,34.600000,,,,0.257329,-0.027211,0.049906,0.229299,-0.022551,-0.004269,,,,0.280424,-0.056264,-0.066605
4153,34.608333,,,,0.257616,-0.027164,0.049717,0.229820,-0.022577,-0.004207,,,,0.280935,-0.055965,-0.066630
4154,34.616667,,,,0.257857,-0.027147,0.049521,0.230265,-0.022578,-0.004304,,,,0.281433,-0.055657,-0.066676
4155,34.625000,,,,0.258185,-0.027117,0.049365,0.230637,-0.022557,-0.004282,,,,0.281892,-0.055376,-0.066733
4156,34.633333,,,,0.258450,-0.027093,0.049213,0.231006,-0.022626,-0.004240,,,,0.282292,-0.055099,-0.066769
4157,34.641667,,,,0.258649,-0.027076,0.049067,0.231332,-0.022660,-0.004330,,,,0.282708,-0.054766,-0.066813
4158,34.650000,,,,0.258635,-0.027078,0.048932,0.231654,-0.022673,-0.004406,,,,0.283042,-0.054444,-0.066861
4159,34.658333,,,,0.258681,-0.027056,0.048805,0.231969,-0.022690,-0.004461,,,,0.283347,-0.054149,-0.066898
4160,34.666667,,,,0.258727,-0.027029,0.048700,0.232222,-0.022696,-0.004502,,,,0.283636,-0.053874,-0.066933
4161,34.675000,,,,0.258904,-0.026970,0.048621,0.232439,-0.022714,-0.004530,,,,0.283939,-0.053619,-0.066965
4162,34.683333,,,,0.259009,-0.026922,0.048535,0.232633,-0.022727,-0.004561,,,,0.284251,-0.053356,-0.066984
4163,34.691667,,,,0.259078,-0.026915,0.048431,0.232813,-0.022746,-0.004586,,,,0.284434,-0.053143,-0.066991
4164,34.700000,,,,0.259185,-0.026884,0.048350,0.232985,-0.022770,-0.004611,,,,0.284596,-0.052944,-0.066999
4165,34.708333,,,,0.259235,-0.026874,0.048272,0.233114,-0.022785,-0.004646,,,,0.284742,-0.052758,-0.067018
4166,34.716667,,,,0.259328,-0.026829,0.048213,0.233257,-0.022771,-0.004681,,,,0.284838,-0.052576,-0.067037
4167,34.725000,,,,0.259324,-0.026805,0.048150,0.233322,-0.022770,-0.004719,,,,0.284952,-0.052407,-0.067064
4168,34.733333,,,,0.259350,-0.026768,0.048097,0.233446,-0.022737,-0.004744,,,,0.285040,-0.052263,-0.067093
4169,34.741667,,,,0.259338,-0.026764,0.048036,0.233513,-0.022742,-0.004776,,,,0.285128,-0.052163,-0.067122
4170,34.750000,,,,0.259357,-0.026753,0.047998,0.233571,-0.022755,-0.004801,,,,0.285154,-0.052101,-0.067150
4171,34.758333,,,,0.259354,-0.026750,0.047944,0.233576,-0.022768,-0.004826,,,,0.285209,-0.052044,-0.067170
4172,34.766667,,,,0.259355,-0.026729,0.047906,0.233668,-0.022751,-0.004831,,,,0.285191,-0.052014,-0.067181
4173,34.775000,,,,0.259344,-0.026704,0.047882,0.233657,-0.022746,-0.004845,,,,0.285197,-0.051977,-0.067191
4174,34.783333,,,,0.259358,-0.026665,0.047856,0.233670,-0.022730,-0.004850,,,,0.285197,-0.051955,-0.067190
4175,34.791667,,,,0.259318,-0.026640,0.047819,0.233682,-0.022718,-0.004850,,,,0.285188,-0.051950,-0.067188
4176,34.800000,,,,0.259324,-0.026623,0.047799,0.233686,-0.022719,-0.004851,,,,0.285172,-0.051968,-0.067186
4177,34.808333,,,,0.259310,-0.026623,0.047768,0.233675,-0.022730,-0.004856,,,,0.285132,-0.052017,-0.067176
4178,34.816667,,,,0.259255,-0.026634,0.047742,0.233656,-0.022738,-0.004861,,,,0.285104,-0.052055,-0.067170
4179,34.825000,,,,0.259208,-0.026627,0.047714,0.233618,-0.022732,-0.004867,,,,0.285071,-0.052093,-0.067161
4180,34.833333,,,,0.259157,-0.026599,0.047686,0.233575,-0.022716,-0.004876,,,,0.284995,-0.052116,-0.067160
4181,34.841667,,,,0.259151,-0.026547,0.047674,0.233521,-0.022677,-0.004891,,,,0.284949,-0.052130,-0.067158
4182,34.850000,,,,0.259048,-0.026542,0.047637,0.233487,-0.022654,-0.004898,,,,0.284879,-0.052160,-0.067162
4183,34.858333,,,,0.259043,-0.026523,0.047628,0.233457,-0.022648,-0.004909,,,,0.284815,-0.052210,-0.067169
4184,34.866667,,,,0.258973,-0.026535,0.047616,0.233441,-0.022648,-0.004920,,,,0.284782,-0.052254,-0.067165
4185,34.875000,,,,0.258972,-0.026532,0.047632,0.233366,-0.022656,-0.004928,,,,0.284759,-0.052292,-0.067155
4186,34.883333,,,,0.258980,-0.026518,0.047651,0.233382,-0.022628,-0.004924,,,,0.284662,-0.052349,-0.067141
4187,34.891667,,,,0.258951,-0.026501,0.047667,0.233305,-0.022619,-0.004923,,,,0.284611,-0.052384,-0.067120
4188,34.900000,,,,0.258898,-0.026500,0.047684,0.233250,-0.022609,-0.004922,,,,0.284549,-0.052430,-0.067093
4189,34.908333,,,,0.258923,-0.026490,0.047720,0.233216,-0.022604,-0.004913,,,,0.284485,-0.052475,-0.067057
4190,34.916667,,,,0.258897,-0.026499,0.047743,0.233206,-0.022604,-0.004904,,,,0.284469,-0.052532,-0.067021
4191,34.925000,,,,0.258846,-0.026517,0.047766,0.233155,-0.022614,-0.004899,,,,0.284459,-0.052586,-0.066985
4192,34.933333,,,,0.258846,-0.026520,0.047788,0.233141,-0.022612,-0.004881,,,,0.284415,-0.052649,-0.066951
4193,34.941667,,,,0.258816,-0.026523,0.047807,0.233107,-0.022613,-0.004883,,,,0.284391,-0.052696,-0.066923
4194,34.950000,,,,0.258811,-0.026509,0.047818,0.233073,-0.022608,-0.004883,,,,0.284327,-0.052727,-0.066904
4195,34.958333,,,,0.258762,-0.026498,0.047817,0.233058,-0.022595,-0.004886,,,,0.284318,-0.052737,-0.066886
4196,34.966667,,,,0.258747,-0.026492,0.047812,0.233058,-0.022589,-0.004891,,,,0.284257,-0.052772,-0.066887
4197,34.975000,,,,0.258803,-0.026486,0.047826,0.233078,-0.022590,-0.004896,,,,0.284272,-0.052802,-0.066880
4198,34.983333,,,,0.258748,-0.026499,0.047816,0.233080,-0.022603,-0.004901,,,,0.284254,-0.052834,-0.066875
4199,34.991667,,,,0.258728,-0.026499,0.047809,0.233102,-0.022595,-0.004902,,,,0.284233,-0.052847,-0.066879
4200,35.000000,,,,0.258702,-0.026486,0.047803,0.233097,-0.022589,-0.004912,,,,0.284249,-0.052837,-0.066876
4201,35.008333,,,,0.258689,-0.026474,0.047791,0.233084,-0.022583,-0.004917,,,,0.284211,-0.052826,-0.066881
4202,35.016667,,,,0.258685,-0.026456,0.047788,0.233100,-0.022567,-0.004917,,,,0.284207,-0.052812,-0.066877
4203,35.025000,,,,0.258689,-0.026469,0.047783,0.233120,-0.022566,-0.004920,,,,0.284189,-0.052809,-0.066886
4204,35.033333,,,,0.258678,-0.026479,0.047772,0.233135,-0.022576,-0.004924,,,,0.284186,-0.052801,-0.066896
4205,35.041667,,,,0.258721,-0.026485,0.047763,0.233123,-0.022601,-0.004932,,,,0.284232,-0.052786,-0.066911
4206,35.050000,,,,0.258723,-0.026486,0.047735,0.233153,-0.022595,-0.004944,,,,0.284206,-0.052771,-0.066935
4207,35.058333,,,,0.258751,-0.026462,0.047728,0.233143,-0.022586,-0.004962,,,,0.284196,-0.052723,-0.066964
4208,35.066667,,,,0.258747,-0.026439,0.047695,0.233160,-0.022566,-0.004973,,,,0.284256,-0.052660,-0.066993
4209,35.075000,,,,0.258704,-0.026434,0.047672,0.233157,-0.022552,-0.004986,,,,0.284221,-0.052613,-0.067028
4210,35.083333,,,,0.258791,-0.026401,0.047658,0.233169,-0.022546,-0.005001,,,,0.284199,-0.052568,-0.067063
4211,35.091667,,,,0.258686,-0.026444,0.047608,0.233205,-0.022553,-0.005011,,,,0.284213,-0.052529,-0.067099
4212,35.100000,,,,0.258692,-0.026463,0.047585,0.233197,-0.022570,-0.005033,,,,0.284194,-0.052504,-0.067138
4213,35.108333,,,,0.258677,-0.026468,0.047559,0.233188,-0.022571,-0.005046,,,,0.284201,-0.052457,-0.067172
4214,35.116667,,,,0.258703,-0.026446,0.047547,0.233190,-0.022556,-0.005055,,,,0.284159,-0.052404,-0.067206
4215,35.125000,,,,0.258710,-0.026433,0.047532,0.233125,-0.022554,-0.005080,,,,0.284155,-0.052355,-0.067239
4216,35.133333,,,,0.258688,-0.026436,0.047509,0.233201,-0.022520,-0.005075,,,,0.284141,-0.052320,-0.067273
4217,35.141667,,,,0.258731,-0.026415,0.047502,0.233135,-0.022534,-0.005096,,,,0.284138,-0.052291,-0.067302
4218,35.150000,,,,0.258718,-0.026427,0.047487,0.233124,-0.022538,-0.005106,,,,0.284147,-0.052270,-0.067326
4219,35.158333,,,,0.258741,-0.026408,0.047477,0.233111,-0.022540,-0.005113,,,,0.284122,-0.052253,-0.067350
4220,35.166667,,,,0.258693,-0.026420,0.047464,0.233092,-0.022530,-0.005119,,,,0.284094,-0.052236,-0.067375
4221,35.175000,,,,0.258713,-0.026402,0.047455,0.233083,-0.022516,-0.005123,,,,0.284039,-0.052225,-0.067393
4222,35.183333,,,,0.258704,-0.026393,0.047444,0.233050,-0.022510,-0.005130,,,,0.284011,-0.052215,-0.067416
4223,35.191667,,,,0.258741,-0.026375,0.047445,0.233050,-0.022504,-0.005132,,,,0.283972,-0.052238,-0.067434
4224,35.200000,,,,0.258685,-0.026396,0.047435,0.233047,-0.022503,-0.005119,,,,0.283945,-0.052274,-0.067445
4225,35.208333,,,,0.258665,-0.026401,0.047443,0.233019,-0.022518,-0.005109,,,,0.283926,-0.052340,-0.067444
4226,35.216667,,,,0.258651,-0.026418,0.047462,0.232965,-0.022538,-0.005091,,,,0.283861,-0.052431,-0.067439
4227,35.225000,,,,0.258595,-0.026420,0.047483,0.232918,-0.022521,-0.005054,,,,0.283780,-0.052523,-0.067413
4228,35.233333,,,,0.258491,-0.026440,0.047514,0.232766,-0.022533,-0.005026,,,,0.283667,-0.052636,-0.067381
4229,35.241667,,,,0.258442,-0.026445,0.047587,0.232580,-0.022535,-0.004984,,,,0.283524,-0.052761,-0.067323
4230,35.250000,,,,0.258414,-0.026453,0.047689,0.232405,-0.022525,-0.004906,,,,0.283346,-0.052905,-0.067242
4231,35.258333,,,,0.258292,-0.026504,0.047793,0.232198,-0.022528,-0.004793,,,,0.283179,-0.053060,-0.067143
4232,35.266667,,,,0.258012,-0.026619,0.047764,0.231934,-0.022571,-0.004638,,,,0.283023,-0.053238,-0.067040
4233,35.275000,,,,0.257585,-0.026713,0.047636,0.231589,-0.022623,-0.004443,,,,0.282824,-0.053409,-0.066922
4234,35.283333,,,,0.257079,-0.026953,0.047643,0.231105,-0.022751,-0.004311,,,,0.282381,-0.053607,-0.066788
4235,35.291667,,,,0.256239,-0.027309,0.047601,0.230516,-0.022882,-0.004303,,,,0.281917,-0.053787,-0.066653
4236,35.300000,,,,0.255141,-0.027643,0.047458,0.229904,-0.023143,-0.004215,,,,0.281497,-0.053955,-0.066532
4237,35.308333,,,,0.254133,-0.027997,0.047395,0.229154,-0.023546,-0.004118,,,,0.280950,-0.054167,-0.066431
4238,35.316667,,,,0.253133,-0.028405,0.047393,0.228182,-0.024104,-0.004033,,,,0.280334,-0.054434,-0.066334
4239,35.325000,,,,0.251922,-0.028947,0.047383,0.227137,-0.024736,-0.003964,,,,0.279533,-0.054786,-0.066246
4240,35.333333,,,,0.250545,-0.029608,0.047382,0.226068,-0.025476,-0.003872,,,,0.278709,-0.055201,-0.066156
4241,35.341667,,,,0.249179,-0.030292,0.047349,0.224765,-0.026341,-0.003802,,,,0.277773,-0.055679,-0.066090
4242,35.350000,,,,0.247812,-0.030992,0.047299,0.223465,-0.027209,-0.003766,,,,0.276784,-0.056223,-0.066060
4243,35.358333,,,,0.245985,-0.031838,0.047167,0.222087,-0.028138,-0.003825,,,,0.275764,-0.056785,-0.066076
4244,35.366667,,,,0.244396,-0.032683,0.047106,0.220604,-0.029070,-0.003960,,,,0.274607,-0.057372,-0.066115
4245,35.375000,,,,0.242721,-0.033570,0.047111,0.218980,-0.029989,-0.004148,,,,0.273326,-0.057980,-0.066169
4246,35.383333,,,,0.240742,-0.034545,0.047033,0.217185,-0.030915,-0.004367,,,,0.271911,-0.058646,-0.066241
4247,35.391667,,,,0.238732,-0.035571,0.046945,0.215255,-0.031894,-0.004640,,,,0.270412,-0.059323,-0.066322
4248,35.400000,,,,0.236645,-0.036680,0.046890,0.213496,-0.032821,-0.004877,,,,0.268763,-0.060007,-0.066446
4249,35.408333,,,,0.234354,-0.037788,0.046690,0.211500,-0.033846,-0.005145,,,,0.267048,-0.060741,-0.066570
4250,35.416667,,,,0.231961,-0.038995,0.046527,0.209162,-0.034987,-0.005465,,,,0.265238,-0.061564,-0.066704
4251,35.425000,,,,0.229456,-0.040223,0.046349,0.206910,-0.036140,-0.005751,,,,0.263389,-0.062390,-0.066827
4252,35.433333,,,,0.226826,-0.041461,0.046157,0.204689,-0.037278,-0.006044,,,,0.261412,-0.063266,-0.066950
4253,35.441667,,,,0.223990,-0.042784,0.045917,0.202118,-0.038559,-0.006418,,,,0.259372,-0.064238,-0.067068
4254,35.450000,,,,0.221182,-0.044073,0.045728,0.199423,-0.039866,-0.006778,,,,0.257091,-0.065270,-0.067167
4255,35.458333,,,,0.218181,-0.045437,0.045522,0.196699,-0.041215,-0.007178,,,,0.254735,-0.066383,-0.067245
4256,35.466667,,,,0.215022,-0.046802,0.045324,0.193883,-0.042606,-0.007586,,,,0.252511,-0.067484,-0.067307
4257,35.475000,,,,0.211693,-0.048192,0.045087,0.190969,-0.044037,-0.007981,,,,0.250007,-0.068671,-0.067382
4258,35.483333,,,,0.208448,-0.049563,0.044865,0.187801,-0.045557,-0.008429,,,,0.247311,-0.069948,-0.067426
4259,35.491667,,,,0.204868,-0.050992,0.044575,0.184789,-0.047017,-0.008820,,,,0.244878,-0.071149,-0.067452
4260,35.500000,,,,0.201197,-0.052437,0.044347,0.181337,-0.048630,-0.009237,,,,0.242213,-0.072443,-0.067439
4261,35.508333,,,,0.197635,-0.053892,0.044220,0.178128,-0.050171,-0.009569,,,,0.239250,-0.073769,-0.067400
4262,35.516667,,,,0.193966,-0.055393,0.044168,0.174577,-0.051808,-0.009908,,,,0.236368,-0.075078,-0.067333
4263,35.525000,,,,0.190368,-0.056842,0.044183,0.171120,-0.053395,-0.010152,,,,0.233384,-0.076365,-0.067190
4264,35.533333,,,,0.186693,-0.058324,0.044222,0.167588,-0.054993,-0.010324,,,,0.230459,-0.077601,-0.067027
4265,35.541667,,,,0.182825,-0.059845,0.044305,0.163968,-0.056572,-0.010446,,,,0.227411,-0.078812,-0.066819
4266,35.550000,,,,0.178814,-0.061349,0.044476,0.160325,-0.058111,-0.010572,,,,0.224125,-0.080055,-0.066580
4267,35.558333,,,,0.174998,-0.062839,0.044809,0.156519,-0.059619,-0.010693,,,,0.220860,-0.081230,-0.066317
4268,35.566667,,,,0.171103,-0.064301,0.045133,0.152597,-0.061155,-0.010830,,,,0.217418,-0.082457,-0.066027
4269,35.575000,,,,0.167042,-0.065735,0.045486,0.148701,-0.062639,-0.010915,,,,0.214023,-0.083609,-0.065714
4270,35.583333,,,,0.162877,-0.067155,0.045867,0.144839,-0.064060,-0.011025,,,,0.210574,-0.084727,-0.065360
4271,35.591667,,,,0.158739,-0.068542,0.046237,0.140834,-0.065472,-0.011152,,,,0.207114,-0.085855,-0.064994
4272,35.600000,,,,0.154484,-0.069915,0.046618,0.136759,-0.066886,-0.011299,,,,0.203553,-0.086980,-0.064627
4273,35.608333,,,,0.150208,-0.071221,0.046982,0.132743,-0.068206,-0.011439,,,,0.199956,-0.088062,-0.064248
4274,35.616667,,,,0.145767,-0.072491,0.047295,0.128544,-0.069516,-0.011645,,,,0.196373,-0.089120,-0.063868
4275,35.625000,,,,0.141289,-0.073671,0.047619,0.124306,-0.070807,-0.011888,,,,0.192711,-0.090155,-0.063471
4276,35.633333,,,,0.136802,-0.074783,0.047936,0.120071,-0.072057,-0.012162,,,,0.188974,-0.091151,-0.063066
4277,35.641667,,,,0.132104,-0.075864,0.048234,0.115634,-0.073334,-0.012516,,,,0.185139,-0.092111,-0.062665
4278,35.650000,,,,0.127593,-0.076823,0.048601,0.111305,-0.074504,-0.012870,,,,0.181273,-0.092998,-0.062269
4279,35.658333,,,,0.122927,-0.077735,0.048904,0.106819,-0.075662,-0.013253,,,,0.177375,-0.093829,-0.061889
4280,35.666667,,,,0.118270,-0.078515,0.049250,0.102309,-0.076733,-0.013640,,,,0.173452,-0.094600,-0.061517
4281,35.675000,,,,0.113496,-0.079225,0.049571,0.097858,-0.077703,-0.014056,,,,0.169472,-0.095291,-0.061154
4282,35.683333,,,,0.108788,-0.079761,0.049933,0.093429,-0.078564,-0.014524,,,,0.165417,-0.095925,-0.060795
4283,35.691667,,,,0.103927,-0.080243,0.050164,0.088856,-0.079350,-0.015006,,,,0.161363,-0.096491,-0.060450
4284,35.700000,,,,0.099133,-0.080592,0.050425,0.084254,-0.080111,-0.015490,,,,0.157351,-0.096966,-0.060094
4285,35.708333,,,,0.094186,-0.080859,0.050641,0.079689,-0.080770,-0.015935,,,,0.153308,-0.097345,-0.059730
4286,35.716667,,,,0.089234,-0.081033,0.050854,0.075227,-0.081301,-0.016437,,,,0.149224,-0.097655,-0.059319
4287,35.725000,,,,0.084461,-0.081111,0.051188,0.070650,-0.081755,-0.016963,,,,0.145169,-0.097898,-0.058880
4288,35.733333,,,,0.079546,-0.081136,0.051549,0.066150,-0.082074,-0.017537,,,,0.140951,-0.098112,-0.058436
4289,35.741667,,,,0.074666,-0.081045,0.051942,0.061612,-0.082262,-0.018129,,,,0.136805,-0.098222,-0.057985
4290,35.750000,,,,0.069831,-0.080821,0.052408,0.057156,-0.082268,-0.018693,,,,0.132773,-0.098211,-0.057528
4291,35.758333,,,,0.065059,-0.080522,0.052976,0.052907,-0.082084,-0.019196,,,,0.128725,-0.098093,-0.057052
4292,35.766667,,,,0.060416,-0.080114,0.053622,0.048538,-0.081794,-0.019603,,,,0.124581,-0.097917,-0.056559
4293,35.775000,,,,0.056006,-0.079541,0.054328,0.044250,-0.081351,-0.019924,,,,0.120460,-0.097663,-0.056060
4294,35.783333,,,,0.051652,-0.078938,0.055106,0.040086,-0.080781,-0.020170,,,,0.116436,-0.097284,-0.055545
4295,35.791667,,,,0.047248,-0.078368,0.055880,0.036038,-0.080079,-0.020376,,,,0.112506,-0.096787,-0.055004
4296,35.800000,,,,0.043089,-0.077708,0.056678,0.032024,-0.079289,-0.020536,,,,0.108546,-0.096242,-0.054448
4297,35.808333,,,,0.038932,-0.077036,0.057470,0.028153,-0.078387,-0.020591,,,,0.104639,-0.095714,-0.053897
4298,35.816667,,,,0.034817,-0.076287,0.058188,0.024436,-0.077412,-0.020618,,,,0.100819,-0.095087,-0.053350
4299,35.825000,,,,0.030859,-0.075463,0.058868,0.020717,-0.076419,-0.020643,,,,0.097116,-0.094430,-0.052821
4300,35.833333,,,,0.027056,-0.074601,0.059561,0.017008,-0.075403,-0.020658,,,,0.093491,-0.093762,-0.052263
4301,35.841667,,,,0.023381,-0.073665,0.060240,0.013581,-0.074318,-0.020650,,,,0.089867,-0.093099,-0.051737
4302,35.850000,,,,0.019808,-0.072644,0.060894,0.010142,-0.073216,-0.020640,,,,0.086425,-0.092385,-0.051245
4303,35.858333,,,,0.016268,-0.071565,0.061509,0.006894,-0.072065,-0.020601,,,,0.083093,-0.091648,-0.050750
4304,35.866667,,,,0.012875,-0.070442,0.062087,0.003649,-0.070904,-0.020586,,,,0.079804,-0.090905,-0.050250
4305,35.875000,,,,0.009522,-0.069332,0.062646,0.000535,-0.069719,-0.020563,,,,0.076558,-0.090166,-0.049760
4306,35.883333,,,,0.006391,-0.068116,0.063225,-0.002489,-0.068505,-0.020557,,,,0.073489,-0.089389,-0.049297
4307,35.891667,,,,0.003344,-0.066944,0.063771,-0.005318,-0.067223,-0.020566,,,,0.070535,-0.088590,-0.048850
4308,35.900000,,,,0.000515,-0.065707,0.064312,-0.007985,-0.065921,-0.020589,,,,0.067730,-0.087775,-0.048407
4309,35.908333,,,,-0.002358,-0.064492,0.064747,-0.010713,-0.064668,-0.020616,,,,0.064959,-0.086961,-0.047997
4310,35.916667,,,,-0.005044,-0.063257,0.065137,-0.013282,-0.063424,-0.020595,,,,0.062391,-0.086126,-0.047583
4311,35.925000,,,,-0.007628,-0.062019,0.065496,-0.015686,-0.062207,-0.020554,,,,0.059831,-0.085360,-0.047199
4312,35.933333,,,,-0.010178,-0.060822,0.065772,-0.017976,-0.061028,-0.020538,,,,0.057398,-0.084557,-0.046844
4313,35.941667,,,,-0.012463,-0.059588,0.066085,-0.020285,-0.059877,-0.020519,,,,0.055046,-0.083790,-0.046508
4314,35.950000,,,,-0.014810,-0.058417,0.066306,-0.022392,-0.058690,-0.020491,,,,0.052847,-0.082993,-0.046186
4315,35.958333,,,,-0.016863,-0.057153,0.066611,-0.024391,-0.057519,-0.020420,,,,0.050750,-0.082187,-0.045853
4316,35.966667,,,,-0.018912,-0.055895,0.066842,-0.026348,-0.056332,-0.020322,,,,0.048740,-0.081404,-0.045530
4317,35.975000,,,,-0.020706,-0.054588,0.067143,-0.028158,-0.055083,-0.020256,,,,0.046881,-0.080546,-0.045218
4318,35.983333,,,,-0.022512,-0.053390,0.067389,-0.029854,-0.053844,-0.020175,,,,0.045030,-0.079746,-0.044947
4319,35.991667,,,,-0.024105,-0.052198,0.067727,-0.031476,-0.052633,-0.020055,,,,0.043286,-0.078911,-0.044662
4320,36.000000,,,,-0.025743,-0.051139,0.068001,-0.032963,-0.051436,-0.019888,,,,0.041604,-0.078139,-0.044379
4321,36.008333,,,,-0.027262,-0.050095,0.068257,-0.034445,-0.050294,-0.019685,,,,0.040147,-0.077305,-0.044094
4322,36.016667,,,,-0.028644,-0.049022,0.068480,-0.035750,-0.049110,-0.019431,,,,0.038689,-0.076494,-0.043821
4323,36.025000,,,,-0.029889,-0.047948,0.068673,-0.037026,-0.047992,-0.019145,,,,0.037249,-0.075691,-0.043577
4324,36.033333,,,,-0.031047,-0.046950,0.068904,-0.038321,-0.046923,-0.018864,,,,0.035940,-0.074938,-0.043348
4325,36.041667,,,,-0.032141,-0.045952,0.069110,-0.039329,-0.045774,-0.018531,,,,0.034648,-0.074160,-0.043102
4326,36.050000,,,,-0.033101,-0.044945,0.069270,-0.040423,-0.044631,-0.018177,,,,0.033544,-0.073352,-0.042866
4327,36.058333,,,,-0.033971,-0.043915,0.069409,-0.041320,-0.043409,-0.017771,,,,0.032452,-0.072581,-0.042606
4328,36.066667,,,,-0.034746,-0.042930,0.069540,-0.042218,-0.042197,-0.017391,,,,0.031456,-0.071832,-0.042385
4329,36.075000,,,,-0.035447,-0.041954,0.069662,-0.042938,-0.040981,-0.016961,,,,0.030461,-0.071138,-0.042175
4330,36.083333,,,,-0.036156,-0.041054,0.069769,-0.043735,-0.039849,-0.016560,,,,0.029532,-0.070437,-0.041969
4331,36.091667,,,,-0.036911,-0.040270,0.069832,-0.044406,-0.038744,-0.016159,,,,0.028779,-0.069731,-0.041762
4332,36.100000,,,,-0.037558,-0.039526,0.069893,-0.045109,-0.037781,-0.015779,,,,0.027916,-0.069112,-0.041536
4333,36.108333,,,,-0.038248,-0.038878,0.069903,-0.045768,-0.036891,-0.015371,,,,0.027220,-0.068515,-0.041361
4334,36.116667,,,,-0.038962,-0.038306,0.069894,-0.046533,-0.036190,-0.014994,,,,0.026492,-0.067999,-0.041175
4335,36.125000,,,,-0.039656,-0.037794,0.069886,-0.047133,-0.035477,-0.014577,,,,0.025718,-0.067527,-0.041006
4336,36.133333,,,,-0.040299,-0.037301,0.069896,-0.047811,-0.034853,-0.014191,,,,0.025062,-0.067043,-0.040829
4337,36.141667,,,,-0.040928,-0.036877,0.069939,-0.048485,-0.034260,-0.013808,,,,0.024314,-0.066583,-0.040639
4338,36.150000,,,,-0.041613,-0.036490,0.070015,-0.049135,-0.033720,-0.013487,,,,0.023722,-0.066154,-0.040439
4339,36.158333,,,,-0.042292,-0.036108,0.070086,-0.049807,-0.033222,-0.013244,,,,0.023091,-0.065759,-0.040280
4340,36.166667,,,,-0.042944,-0.035707,0.070138,-0.050291,-0.032651,-0.013020,,,,0.022416,-0.065400,-0.040104
4341,36.175000,,,,-0.043607,-0.035297,0.070186,-0.050828,-0.032083,-0.012841,,,,0.021761,-0.065087,-0.039952
4342,36.183333,,,,-0.044279,-0.034829,0.070205,-0.051390,-0.031496,-0.012692,,,,0.021172,-0.064761,-0.039800
4343,36.191667,,,,-0.044873,-0.034303,0.070190,-0.051922,-0.030956,-0.012545,,,,0.020545,-0.064476,-0.039627
4344,36.200000,,,,-0.045487,-0.033737,0.070117,-0.052461,-0.030436,-0.012349,,,,0.019916,-0.064203,-0.039465
4345,36.208333,,,,-0.046045,-0.033116,0.070004,-0.052974,-0.029933,-0.012095,,,,0.019369,-0.063903,-0.039269
4346,36.216667,,,,-0.046550,-0.032478,0.069823,-0.053559,-0.029472,-0.011820,,,,0.018664,-0.063686,-0.039065
4347,36.225000,,,,-0.046998,-0.031824,0.069622,-0.054127,-0.029019,-0.011471,,,,0.018042,-0.063436,-0.038861
4348,36.233333,,,,-0.047500,-0.031239,0.069388,-0.054743,-0.028575,-0.011059,,,,0.017360,-0.063216,-0.038638
