Format Version,1.23,Take Name,jon dominant hand,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 10.43.18.665 AM,Capture Start Frame,130477,Total Frames in Take,934,Total Exported Frames,934,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1000,Unlabeled 1000,Unlabeled 1000,Unlabeled 1001,Unlabeled 1001,Unlabeled 1001,Unlabeled 1002,Unlabeled 1002,Unlabeled 1002,Unlabeled 1003,Unlabeled 1003,Unlabeled 1003,Unlabeled 1005,Unlabeled 1005,Unlabeled 1005
,ID,"F00A0","F00A0","F00A0","F0110","F0110","F0110","F0380","F0380","F0380","F03D0","F03D0","F03D0","F03E0","F03E0","F03E0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
646,5.383333,0.041556,0.039107,0.072851,-0.057196,-0.001861,0.102644,,,,,,,,,
647,5.391667,0.042534,0.038863,0.073388,-0.056899,-0.001815,0.101871,,,,,,,,,
648,5.400000,0.042911,0.038720,0.073495,-0.056867,-0.001735,0.100879,,,,,,,,,
649,5.408333,0.043074,0.038628,0.073349,-0.056906,-0.001706,0.099846,,,,,,,,,
650,5.416667,0.042906,0.038677,0.072956,-0.057112,-0.001802,0.098926,,,,,,,,,
651,5.425000,0.042737,0.038663,0.072743,-0.057433,-0.001977,0.097976,,,,,,,,,
652,5.433333,0.042419,0.038738,0.072450,-0.057870,-0.002283,0.097146,,,,,,,,,
653,5.441667,0.041882,0.038783,0.072093,-0.058634,-0.002582,0.096260,,,,,,,,,
654,5.450000,0.041381,0.038888,0.071823,-0.059514,-0.002932,0.095582,,,,,,,,,
655,5.458333,0.040981,0.038849,0.071756,-0.060425,-0.003391,0.095199,,,,,,,,,
656,5.466667,0.040530,0.038910,0.071770,-0.061170,-0.003829,0.095044,,,,,,,,,
657,5.475000,0.040391,0.038753,0.072138,-0.061583,-0.004676,0.095492,,,,,,,,,
658,5.483333,0.039843,0.038805,0.072080,-0.062338,-0.004798,0.096027,,,,,,,,,
659,5.491667,0.039748,0.038809,0.072521,-0.063122,-0.004669,0.097018,,,,,,,,,
660,5.500000,0.038858,0.039253,0.072118,-0.063346,-0.004702,0.098084,,,,,,,,,
661,5.508333,0.038407,0.039468,0.071898,-0.063275,-0.004737,0.099413,,,,,,,,,
662,5.516667,0.038152,0.039539,0.071806,-0.062784,-0.004716,0.100682,,,,,,,,,
663,5.525000,0.038027,0.039646,0.071712,-0.061986,-0.004661,0.101754,,,,,,,,,
664,5.533333,0.038266,0.039708,0.071775,-0.060895,-0.004609,0.102626,,,,,,,,,
665,5.541667,0.038781,0.039770,0.071827,-0.059230,-0.004646,0.103437,,,,,,,,,
666,5.550000,0.038799,0.040071,0.071540,-0.057814,-0.004559,0.104163,,,,,,,,,
667,5.558333,0.039210,0.040090,0.071537,-0.056295,-0.004618,0.104919,,,,,,,,,
668,5.566667,0.039799,0.040065,0.071605,-0.055034,-0.004415,0.105105,,,,,,,,,
669,5.575000,0.040180,0.040000,0.071513,-0.053826,-0.004454,0.105269,,,,,,,,,
670,5.583333,0.040354,0.039956,0.071258,-0.053002,-0.004367,0.105320,,,,,,,,,
671,5.591667,0.041084,0.039589,0.071434,-0.052416,-0.004286,0.105370,,,,,,,,,
672,5.600000,0.041255,0.039418,0.071385,-0.052271,-0.004237,0.105252,,,,,,,,,
673,5.608333,0.041282,0.039303,0.071098,-0.052162,-0.004252,0.105254,,,,,,,,,
674,5.616667,0.041149,0.039272,0.070782,-0.052422,-0.004117,0.105270,,,,,,,,,
675,5.625000,0.041175,0.039193,0.070713,-0.053027,-0.003736,0.105451,,,,,,,,,
676,5.633333,0.041074,0.039190,0.070579,-0.053992,-0.003172,0.105129,,,,,,,,,
677,5.641667,0.041014,0.039006,0.070499,-0.054708,-0.002903,0.105155,,,,,,,,,
678,5.650000,0.040919,0.038809,0.070441,-0.055587,-0.002776,0.104809,,,,,,,,,
679,5.658333,0.040716,0.038549,0.070294,-0.056430,-0.002757,0.104615,,,,,,,,,
680,5.666667,0.040461,0.038479,0.070117,-0.057347,-0.002789,0.104454,,,,,,,,,
681,5.675000,0.040107,0.038392,0.069906,-0.058106,-0.002769,0.104297,,,,,,,,,
682,5.683333,0.039795,0.038363,0.069700,-0.058629,-0.002890,0.104322,,,,,,,,,
683,5.691667,0.039582,0.038249,0.069555,-0.059301,-0.002920,0.104270,,,,,,,,,
684,5.700000,0.039355,0.038224,0.069507,-0.059497,-0.003234,0.104795,,,,,,,,,
685,5.708333,0.038945,0.038284,0.069339,-0.060079,-0.003275,0.104773,,,,,,,,,
686,5.716667,0.038959,0.038228,0.069509,-0.060061,-0.003637,0.105297,,,,,,,,,
687,5.725000,0.038775,0.038304,0.069487,-0.060079,-0.003894,0.105696,,,,,,,,,
688,5.733333,0.038885,0.038356,0.069858,-0.060285,-0.004053,0.105882,,,,,,,,,
689,5.741667,0.039014,0.038458,0.070112,-0.060202,-0.004444,0.106366,,,,,,,,,
690,5.750000,0.039201,0.038484,0.070370,-0.060012,-0.004802,0.106683,,,,,,,,,
691,5.758333,0.039333,0.038553,0.070581,-0.060072,-0.004676,0.106770,,,,,,,,,
692,5.766667,0.039431,0.038740,0.070656,-0.059641,-0.004793,0.106942,,,,,,,,,
693,5.775000,0.039589,0.038782,0.070851,-0.059425,-0.004742,0.106726,,,,,,,,,
694,5.783333,0.039888,0.038754,0.071138,-0.059205,-0.004678,0.106234,,,,,,,,,
695,5.791667,0.040278,0.038818,0.071414,-0.058705,-0.004645,0.105491,,,,,,,,,
696,5.800000,0.040567,0.039000,0.071621,-0.058172,-0.004658,0.104619,,,,,,,,,
697,5.808333,0.040795,0.039066,0.071737,-0.057758,-0.004559,0.103432,,,,,,,,,
698,5.816667,0.041366,0.038967,0.072192,-0.057239,-0.004589,0.102401,,,,,,,,,
699,5.825000,0.041708,0.038931,0.072490,-0.057037,-0.004476,0.101140,,,,,,,,,
700,5.833333,0.042083,0.038816,0.072796,-0.056599,-0.004551,0.100409,,,,,,,,,
701,5.841667,0.042383,0.038718,0.073087,-0.056526,-0.004353,0.099733,,,,,,,,,
702,5.850000,0.042732,0.038672,0.073451,-0.056353,-0.004148,0.099291,,,,,,,,,
703,5.858333,0.042743,0.038808,0.073499,-0.056456,-0.003823,0.098788,,,,,,,,,
704,5.866667,0.042662,0.038926,0.073574,-0.056450,-0.003703,0.098476,,,,,,,,,
705,5.875000,0.042841,0.038945,0.073834,-0.056554,-0.003558,0.097855,,,,,,,,,
706,5.883333,0.042684,0.039040,0.073804,-0.056680,-0.003455,0.097301,,,,,,,,,
707,5.891667,0.042271,0.039155,0.073460,-0.057196,-0.003227,0.096592,,,,,,,,,
708,5.900000,0.041632,0.039409,0.072884,-0.057796,-0.003058,0.095801,,,,,,,,,
709,5.908333,0.041155,0.039556,0.072412,-0.058692,-0.003007,0.095035,,,,,,,,,
710,5.916667,0.040784,0.039571,0.072144,-0.059689,-0.002904,0.094280,,,,,,,,,
711,5.925000,0.040211,0.039730,0.071676,-0.060610,-0.003098,0.093879,,,,,,,,,
712,5.933333,0.039957,0.039711,0.071478,-0.061419,-0.003313,0.093498,,,,,,,,,
713,5.941667,0.039834,0.039517,0.071559,-0.061807,-0.003816,0.093448,,,,,,,,,
714,5.950000,0.040113,0.039286,0.072002,-0.061921,-0.004656,0.093912,,,,,,,,,
715,5.958333,0.039886,0.039241,0.072119,-0.062414,-0.004662,0.094342,,,,,,,,,
716,5.966667,0.040252,0.039070,0.072728,-0.062662,-0.004760,0.095440,,,,,,,,,
717,5.975000,0.040401,0.039089,0.073106,-0.062778,-0.004559,0.096155,,,,,,,,,
718,5.983333,0.040274,0.039189,0.073113,-0.062511,-0.004580,0.097426,,,,,,,,,
719,5.991667,0.040274,0.039229,0.073154,-0.061690,-0.004664,0.098978,,,,,,,,,
720,6.000000,0.040253,0.039299,0.073152,-0.060643,-0.004573,0.100409,,,,,,,,,
721,6.008333,0.040309,0.039489,0.073000,-0.059066,-0.004633,0.101994,,,,,,,,,
722,6.016667,0.040123,0.039749,0.072599,-0.057749,-0.004518,0.103194,,,,,,,,,
723,6.025000,0.040540,0.039862,0.072717,-0.056124,-0.004442,0.104222,,,,,,,,,
724,6.033333,0.041023,0.039814,0.072727,-0.054757,-0.004358,0.104810,,,,,,,,,
725,6.041667,0.041157,0.039878,0.072531,-0.053629,-0.004349,0.105126,,,,,,,,,
726,6.050000,0.041280,0.039824,0.072343,-0.052582,-0.004324,0.105281,,,,,,,,,
727,6.058333,0.042019,0.039520,0.072622,-0.051992,-0.004298,0.105175,,,,,,,,,
728,6.066667,0.042069,0.039317,0.072506,-0.051757,-0.004319,0.105153,,,,,,,,,
729,6.075000,0.042000,0.039234,0.072323,-0.051818,-0.004359,0.105054,,,,,,,,,
730,6.083333,0.041696,0.039189,0.071921,-0.052494,-0.004125,0.104679,,,,,,,,,
731,6.091667,0.041647,0.039062,0.071899,-0.053074,-0.003864,0.104635,,,,,,,,,
732,6.100000,0.041659,0.038919,0.071945,-0.053966,-0.003573,0.104548,,,,,,,,,
733,6.108333,0.041256,0.038898,0.071644,-0.055218,-0.003275,0.104116,,,,,,,,,
734,6.116667,0.041045,0.038683,0.071486,-0.056217,-0.003317,0.104075,,,,,,,,,
735,6.125000,0.040706,0.038557,0.071245,-0.057133,-0.003456,0.103874,,,,,,,,,
736,6.133333,0.040275,0.038566,0.071051,-0.057832,-0.003768,0.103835,,,,,,,,,
737,6.141667,0.040163,0.038407,0.071100,-0.058445,-0.004013,0.103688,,,,,,,,,
738,6.150000,0.039872,0.038491,0.071067,-0.058679,-0.004437,0.103782,,,,,,,,,
739,6.158333,0.039590,0.038619,0.070999,-0.058766,-0.004737,0.103908,,,,,,,,,
740,6.166667,0.039555,0.038670,0.071057,-0.058727,-0.004772,0.104295,,,,,,,,,
741,6.175000,0.039769,0.038708,0.071323,-0.058649,-0.004783,0.104261,,,,,,,,,
742,6.183333,0.040083,0.038765,0.071715,-0.058529,-0.004670,0.104075,,,,,,,,,
743,6.191667,0.040266,0.038854,0.071861,-0.058295,-0.004637,0.103980,,,,,,,,,
744,6.200000,0.040611,0.039007,0.072068,-0.057719,-0.004610,0.103854,,,,,,,,,
745,6.208333,0.041013,0.039069,0.072337,-0.057325,-0.004450,0.103256,,,,,,,,,
746,6.216667,0.041595,0.039003,0.072721,-0.056835,-0.004382,0.102774,,,,,,,,,
747,6.225000,0.042225,0.038923,0.073021,-0.056316,-0.004349,0.102240,,,,,,,,,
748,6.233333,0.042758,0.038833,0.073303,-0.055686,-0.004367,0.101636,,,,,,,,,
749,6.241667,0.043076,0.038814,0.073431,-0.055094,-0.004445,0.101066,,,,,,,,,
750,6.250000,0.043533,0.038674,0.073669,-0.054695,-0.004432,0.100488,,,,,,,,,
751,6.258333,0.043719,0.038703,0.073620,-0.054592,-0.004108,0.099735,,,,,,,,,
752,6.266667,0.043906,0.038704,0.073651,-0.054221,-0.004060,0.099280,,,,,,,,,
753,6.275000,0.043830,0.038810,0.073407,-0.053861,-0.004121,0.098791,,,,,,,,,
754,6.283333,0.043844,0.038716,0.073358,-0.053606,-0.004273,0.098595,,,,,,,,,
755,6.291667,0.043542,0.038747,0.073115,-0.053478,-0.004455,0.098460,,,,,,,,,
756,6.300000,0.043197,0.038817,0.073001,-0.053429,-0.004629,0.098571,,,,,,,,,
757,6.308333,0.043050,0.038867,0.073114,-0.053426,-0.004651,0.099002,,,,,,,,,
758,6.316667,0.042839,0.039090,0.073232,-0.053547,-0.004576,0.099294,,,,,,,,,
759,6.325000,0.042338,0.039372,0.073052,-0.053809,-0.004556,0.099570,,,,,,,,,
760,6.333333,0.042099,0.039447,0.073009,-0.053898,-0.004589,0.100057,,,,,,,,,
761,6.341667,0.041737,0.039515,0.072868,-0.054086,-0.004576,0.100099,,,,,,,,,
762,6.350000,0.041587,0.039433,0.072876,-0.054635,-0.004579,0.100216,,,,,,,,,
763,6.358333,0.041377,0.039378,0.072817,-0.054987,-0.004654,0.100395,,,,,,,,,
764,6.366667,0.041145,0.039368,0.072750,-0.055495,-0.004610,0.100306,,,,,,,,,
765,6.375000,0.041055,0.039296,0.072991,-0.055636,-0.004756,0.100567,,,,,,,,,
766,6.383333,0.040791,0.039365,0.073126,-0.056253,-0.004641,0.100877,,,,,,,,,
767,6.391667,0.040372,0.039389,0.073120,-0.056590,-0.004638,0.101664,,,,,,,,,
768,6.400000,0.040179,0.039338,0.073268,-0.056713,-0.004671,0.102647,,,,,,,,,
769,6.408333,0.039463,0.039724,0.073257,-0.056615,-0.004682,0.103958,,,,,,,,,
770,6.416667,0.039397,0.039907,0.073451,-0.056488,-0.004675,0.105092,,,,,,,,,
771,6.425000,0.039521,0.039961,0.073844,-0.056301,-0.004574,0.105897,,,,,,,,,
772,6.433333,0.039672,0.040119,0.074040,-0.055943,-0.004519,0.106357,,,,,,,,,
773,6.441667,0.039936,0.040207,0.074120,-0.055382,-0.004547,0.106458,,,,,,,,,
774,6.450000,0.040223,0.040161,0.073946,-0.054764,-0.004580,0.106290,,,,,,,,,
775,6.458333,0.040641,0.039986,0.073758,-0.054265,-0.004552,0.105605,,,,,,,,,
776,6.466667,0.041066,0.039792,0.073492,-0.053839,-0.004594,0.104516,,,,,,,,,
777,6.475000,0.041490,0.039597,0.073049,-0.053545,-0.004621,0.103193,,,,,,,,,
778,6.483333,0.041959,0.039269,0.072808,-0.053273,-0.004674,0.101838,,,,,,,,,
779,6.491667,0.042134,0.039137,0.072140,-0.053192,-0.004786,0.100410,,,,,,,,,
780,6.500000,0.042466,0.038886,0.071853,-0.053231,-0.004814,0.099031,,,,,,,,,
781,6.508333,0.042160,0.038950,0.071133,-0.053228,-0.004974,0.098022,,,,,,,,,
782,6.516667,0.041780,0.038945,0.070370,-0.053256,-0.005095,0.097097,,,,,,,,,
783,6.525000,0.041866,0.038768,0.070224,-0.053371,-0.005121,0.096196,,,,,,,,,
784,6.533333,0.041710,0.038803,0.070010,-0.053245,-0.005266,0.095986,,,,,,,,,
785,6.541667,0.041405,0.038923,0.069919,-0.053333,-0.005217,0.095924,,,,,,,,,
786,6.550000,0.041151,0.039012,0.069947,-0.053376,-0.005158,0.096192,,,,,,,,,
787,6.558333,0.041423,0.038923,0.070623,-0.053378,-0.005060,0.096759,,,,,,,,,
788,6.566667,0.041461,0.039030,0.071118,-0.053096,-0.005097,0.097787,,,,,,,,,
789,6.575000,0.041400,0.039144,0.071429,-0.052859,-0.005067,0.098768,,,,,,,,,
790,6.583333,0.041204,0.039354,0.071551,-0.052648,-0.005018,0.099954,,,,,,,,,
791,6.591667,0.040925,0.039536,0.071507,-0.052185,-0.005032,0.100927,,,,,,,,,
792,6.600000,0.041016,0.039637,0.071606,-0.051698,-0.005009,0.101787,,,,,,,,,
793,6.608333,0.041278,0.039687,0.071846,-0.051491,-0.004924,0.101924,,,,,,,,,
794,6.616667,0.041568,0.039578,0.071942,-0.051167,-0.005009,0.102092,,,,,,,,,
795,6.625000,0.041692,0.039459,0.071871,-0.051080,-0.004976,0.101903,,,,,,,,,
796,6.633333,0.041951,0.039252,0.071906,-0.050771,-0.005086,0.101583,,,,,,,,,
797,6.641667,0.042345,0.039049,0.072072,-0.050835,-0.005001,0.100874,,,,,,,,,
798,6.650000,0.042439,0.038921,0.071890,-0.050621,-0.005138,0.100384,,,,,,,,,
799,6.658333,0.042325,0.038953,0.071589,-0.050713,-0.005042,0.099831,,,,,,,,,
800,6.666667,0.042141,0.038962,0.071226,-0.050790,-0.004745,0.099418,,,,,,,,,
801,6.675000,0.041887,0.039035,0.070923,-0.050918,-0.004511,0.099015,,,,,,,,,
802,6.683333,0.041728,0.039032,0.070696,-0.050975,-0.004305,0.098633,,,,,,,,,
803,6.691667,0.041538,0.038963,0.070474,-0.051219,-0.003958,0.098159,,,,,,,,,
804,6.700000,0.041343,0.039011,0.070297,-0.051134,-0.003803,0.098146,,,,,,,,,
805,6.708333,0.040937,0.039198,0.069911,-0.051198,-0.003540,0.098081,,,,,,,,,
806,6.716667,0.040783,0.039280,0.069794,-0.051414,-0.003034,0.097928,,,,,,,,,
807,6.725000,0.040580,0.039414,0.069701,-0.051648,-0.002535,0.097787,,,,,,,,,
808,6.733333,0.040568,0.039476,0.069801,-0.051680,-0.002156,0.097825,,,,,,,,,
809,6.741667,0.040520,0.039621,0.069828,-0.051844,-0.001565,0.097820,,,,,,,,,
810,6.750000,0.040354,0.039926,0.069808,-0.051965,-0.001136,0.097985,,,,,,,,,
811,6.758333,0.040347,0.040043,0.069936,-0.052112,-0.000472,0.098178,,,,,,,,,
812,6.766667,0.040112,0.040261,0.069889,-0.052450,0.000266,0.098348,,,,,,,,,
813,6.775000,0.039850,0.040698,0.069999,-0.052644,0.001054,0.098680,,,,,,,,,
814,6.783333,0.040055,0.040864,0.070449,-0.053057,0.002069,0.099116,,,,,,,,,
815,6.791667,0.040177,0.041149,0.070972,-0.053556,0.003257,0.099558,,,,,,,,,
816,6.800000,0.040497,0.041501,0.071745,-0.054130,0.004538,0.100141,,,,,,,,,
817,6.808333,0.040458,0.042027,0.072398,-0.054669,0.005895,0.100953,,,,,,,,,
818,6.816667,0.040603,0.042690,0.073078,-0.055337,0.007456,0.101797,,,,,,,,,
819,6.825000,0.040748,0.043377,0.073939,-0.055957,0.009151,0.102856,,,,,,,,,
820,6.833333,0.040748,0.044144,0.074705,-0.056499,0.011036,0.104152,,,,,,,,,
821,6.841667,0.040263,0.045172,0.075124,-0.056947,0.012968,0.105539,,,,,,,,,
822,6.850000,0.040142,0.045924,0.076042,-0.057505,0.015022,0.106997,,,,,,,,,
823,6.858333,0.040009,0.046729,0.077023,-0.057933,0.017118,0.108794,,,,,,,,,
824,6.866667,0.040138,0.047413,0.078438,-0.058312,0.019217,0.110672,,,,,,,,,
825,6.875000,0.040485,0.048078,0.080128,-0.058890,0.021545,0.112325,,,,,,,,,
826,6.883333,0.041158,0.048702,0.082399,-0.059229,0.023730,0.114398,,,,,,,-0.062483,0.073793,0.140395
827,6.891667,,,,-0.059729,0.025972,0.116518,,,,,,,-0.080309,0.084513,0.109175
828,6.900000,0.042684,0.050105,0.087334,-0.060039,0.028089,0.118896,,,,,,,-0.059400,0.076441,0.149143
829,6.908333,0.042388,0.051433,0.088567,-0.060252,0.030016,0.121409,,,,,,,-0.058193,0.077696,0.152742
830,6.916667,0.042098,0.052639,0.089770,-0.060623,0.031925,0.123734,,,,,,,-0.056903,0.078752,0.156480
831,6.925000,0.041860,0.053572,0.091069,-0.060846,0.033577,0.126172,,,,,,,-0.055819,0.079697,0.159918
832,6.933333,0.041948,0.054236,0.092612,-0.061018,0.035085,0.128597,,,,,,,-0.054669,0.080408,0.163206
833,6.941667,0.041973,0.054681,0.093980,-0.061159,0.036311,0.130822,,,,,,,-0.053393,0.080811,0.166439
834,6.950000,0.041833,0.054914,0.095169,-0.061084,0.037090,0.133161,,,,,,,-0.051991,0.080756,0.169642
835,6.958333,0.041867,0.054844,0.096447,-0.060921,0.037379,0.135357,,,,,,,-0.050990,0.080418,0.172356
836,6.966667,0.041985,0.054499,0.097644,-0.060641,0.037181,0.137526,,,,,,,-0.049820,0.079616,0.175041
837,6.975000,0.042032,0.053919,0.098611,-0.060347,0.036466,0.139655,,,,,,,-0.048716,0.078472,0.177504
838,6.983333,0.042196,0.052915,0.099546,-0.059867,0.035247,0.141672,,,,,,,-0.047702,0.076944,0.179893
839,6.991667,0.042216,0.051791,0.100430,-0.059308,0.033508,0.143721,,,,,,,-0.046739,0.074982,0.181928
840,7.000000,0.042595,0.050202,0.101507,-0.058634,0.031326,0.145637,,,,,,,-0.045757,0.072636,0.183995
841,7.008333,0.043041,0.048552,0.102524,-0.058122,0.028898,0.147099,,,,,,,-0.044904,0.069990,0.185731
842,7.016667,0.043318,0.046960,0.103154,-0.057290,0.026099,0.148546,,,,,,,-0.044210,0.067184,0.187117
843,7.025000,0.044238,0.045016,0.104343,-0.056367,0.023116,0.149872,,,,,,,-0.043511,0.064376,0.188466
844,7.033333,0.044092,0.043742,0.104420,-0.055350,0.020056,0.151297,,,,,,,-0.042918,0.061650,0.189616
845,7.041667,0.044662,0.042795,0.104806,-0.054545,0.017448,0.152255,,,,,,,-0.042434,0.059231,0.190534
846,7.050000,0.044888,0.042793,0.104796,-0.053863,0.015667,0.153003,,,,,,,-0.042168,0.057675,0.191170
847,7.058333,0.045142,0.043122,0.104923,-0.053334,0.015238,0.153511,,,,,,,-0.041842,0.057676,0.191364
848,7.066667,0.045323,0.043277,0.104638,-0.052975,0.016069,0.153718,,,,,,,-0.041050,0.058812,0.191363
849,7.075000,0.045464,0.043332,0.104104,-0.053051,0.017400,0.153645,,,,,,,-0.040749,0.060471,0.190479
850,7.083333,0.045779,0.043140,0.103806,-0.053132,0.018398,0.153427,,,,,,,-0.040284,0.061715,0.189721
851,7.091667,0.045950,0.043065,0.103060,-0.053286,0.018846,0.152550,,,,,,,-0.040113,0.062355,0.188781
852,7.100000,0.046252,0.042745,0.102681,-0.053044,0.018347,0.152029,,,,,,,-0.040362,0.062339,0.187690
853,7.108333,0.046210,0.042697,0.101871,-0.052892,0.017553,0.151347,,,,,,,-0.040722,0.062015,0.186707
854,7.116667,0.046274,0.042396,0.101359,-0.052867,0.016524,0.150798,,,,,,,-0.041283,0.061526,0.185636
855,7.125000,0.046024,0.042183,0.100551,-0.053010,0.015565,0.150246,,,,,,,-0.041951,0.061130,0.184543
856,7.133333,0.045996,0.041801,0.099989,-0.053141,0.014655,0.149810,,,,,,,-0.042554,0.060910,0.183456
857,7.141667,0.045438,0.041603,0.098928,-0.053239,0.013793,0.149484,,,,,,,-0.043365,0.060912,0.182037
858,7.150000,0.045081,0.041196,0.098267,-0.053653,0.013231,0.148977,,,,,,,-0.044023,0.061018,0.180953
859,7.158333,0.044583,0.040827,0.097326,-0.053934,0.012736,0.148533,,,,,,,-0.044956,0.061219,0.179370
860,7.166667,0.044225,0.040620,0.096578,-0.054255,0.012315,0.147969,,,,,,,-0.045815,0.061474,0.177916
861,7.175000,0.043946,0.040281,0.095771,-0.054726,0.012014,0.147145,,,,,,,-0.046927,0.061895,0.176084
862,7.183333,0.043528,0.040077,0.095000,-0.055032,0.011570,0.146516,,,,,,,-0.047864,0.062032,0.174642
863,7.191667,0.043174,0.039669,0.094492,-0.055438,0.011020,0.145970,,,,,,,-0.049012,0.062084,0.172959
864,7.200000,0.042697,0.039394,0.093876,-0.055843,0.010231,0.145480,,,,,,,-0.050189,0.061844,0.171580
865,7.208333,0.042163,0.039040,0.093258,-0.056345,0.009326,0.144867,,,,,,,-0.051249,0.061356,0.170397
866,7.216667,0.041692,0.038698,0.092611,-0.056669,0.008307,0.144380,,,,,,,-0.052487,0.060827,0.169058
867,7.225000,0.041393,0.038280,0.092274,-0.056964,0.007351,0.143988,,,,,,,-0.053518,0.060182,0.168005
868,7.233333,0.041023,0.038066,0.091860,-0.057173,0.006364,0.143734,,,,,,,-0.054428,0.059479,0.167164
869,7.241667,0.040471,0.037946,0.091162,-0.057294,0.005385,0.143536,,,,,,,-0.055352,0.058817,0.166339
870,7.250000,0.039829,0.037930,0.090446,-0.057352,0.004435,0.143398,,,,,,,-0.055937,0.058023,0.165823
871,7.258333,0.039591,0.037728,0.090089,-0.057376,0.003455,0.143274,,,,,,,-0.056800,0.057360,0.165072
872,7.266667,0.039266,0.037562,0.089700,-0.057479,0.002521,0.143189,,,,,,,-0.057289,0.056474,0.164889
873,7.275000,0.038934,0.037446,0.089422,-0.057527,0.001681,0.143131,,,,,,,-0.057884,0.055732,0.164560
874,7.283333,0.038839,0.037273,0.089353,-0.057552,0.000897,0.143065,,,,,,,-0.058284,0.054938,0.164565
875,7.291667,0.038794,0.037217,0.089311,-0.057434,0.000076,0.143099,,,,,,,-0.058594,0.054200,0.164497
876,7.300000,0.038375,0.037282,0.089051,-0.057197,-0.000712,0.143346,,,,,,,-0.058781,0.053479,0.164622
877,7.308333,0.038271,0.037353,0.089030,-0.057102,-0.001425,0.143431,,,,,,,-0.059362,0.052885,0.164378
878,7.316667,0.038123,0.037390,0.088883,-0.056756,-0.002306,0.143628,,,,,,,-0.059221,0.051851,0.164947
879,7.325000,0.038061,0.037417,0.088775,-0.056540,-0.003242,0.143643,,,,,,,-0.059361,0.050880,0.165157
880,7.333333,0.037935,0.037463,0.088704,-0.055831,-0.004509,0.144168,,,,,,,-0.059168,0.049618,0.165885
881,7.341667,0.037498,0.037559,0.088455,-0.056253,-0.004398,0.144197,,,,,,,-0.059255,0.049376,0.166298
882,7.350000,0.037435,0.037573,0.088469,-0.056211,-0.004474,0.145154,,,,,,,-0.059137,0.049496,0.166571
883,7.358333,0.037352,0.037701,0.088392,-0.056150,-0.004472,0.145402,,,,,,,-0.059260,0.049639,0.166678
884,7.366667,0.037319,0.037724,0.088434,-0.056133,-0.004473,0.145492,,,,,,,-0.059157,0.049523,0.167029
885,7.375000,0.037309,0.037704,0.088468,-0.056102,-0.004536,0.145760,,,,,,,-0.059207,0.049518,0.167089
886,7.383333,0.037341,0.037681,0.088494,-0.056081,-0.004573,0.145828,,,,,,,-0.059314,0.049506,0.167073
887,7.391667,0.037338,0.037725,0.088485,-0.055992,-0.004645,0.145805,,,,,,,-0.059320,0.049415,0.167027
888,7.400000,0.037323,0.037761,0.088455,-0.055981,-0.004632,0.145650,,,,,,,-0.059382,0.049379,0.166892
889,7.408333,0.037287,0.037847,0.088411,-0.055919,-0.004704,0.145554,,,,,,,-0.059643,0.049453,0.166417
890,7.416667,0.037279,0.037865,0.088421,-0.055940,-0.004757,0.145550,,,,,,,-0.059738,0.049379,0.166413
891,7.425000,0.037277,0.037822,0.088428,-0.055898,-0.004933,0.145553,,,,,,,-0.060023,0.049356,0.166041
892,7.433333,0.037292,0.037764,0.088405,-0.055885,-0.005028,0.145466,,,,,,,-0.060249,0.049345,0.165769
893,7.441667,0.037016,0.037783,0.088010,-0.055826,-0.005150,0.145449,,,,,,,-0.060422,0.049286,0.165529
894,7.450000,0.036884,0.037705,0.087914,-0.055906,-0.005206,0.145346,,,,,,,-0.060707,0.049310,0.165150
895,7.458333,0.036921,0.037499,0.087932,-0.055920,-0.005224,0.145323,,,,,,,-0.060840,0.049317,0.165011
896,7.466667,0.036994,0.037486,0.087873,-0.055810,-0.005280,0.145392,,,,,,,-0.060863,0.049363,0.164942
897,7.475000,0.036900,0.037489,0.087746,-0.055743,-0.005281,0.145388,,,,,,,-0.060899,0.049428,0.164823
898,7.483333,0.036812,0.037536,0.087621,-0.055729,-0.005283,0.145399,,,,,,,-0.060917,0.049427,0.164799
899,7.491667,0.036740,0.037413,0.087677,-0.055795,-0.005280,0.145412,,,,,,,-0.061004,0.049369,0.164813
900,7.500000,0.036590,0.037427,0.087595,-0.055950,-0.005254,0.145283,,,,,,,-0.061142,0.049362,0.164722
901,7.508333,0.036610,0.037395,0.087628,-0.055916,-0.005288,0.145287,,,,,,,-0.061169,0.049314,0.164717
902,7.516667,0.036548,0.037413,0.087554,-0.055815,-0.005358,0.145361,,,,,,,-0.061174,0.049287,0.164721
903,7.525000,0.036616,0.037438,0.087647,-0.055784,-0.005326,0.145430,,,,,,,-0.061189,0.049313,0.164779
904,7.533333,0.036639,0.037462,0.087698,-0.055834,-0.005255,0.145410,,,,,,,-0.061177,0.049375,0.164814
905,7.541667,0.036672,0.037448,0.087657,-0.055685,-0.005273,0.145508,,,,,,,-0.061065,0.049438,0.164869
