Format Version,1.23,Take Name,jon dominant dragg,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 11.30.14.891 AM,Capture Start Frame,468464,Total Frames in Take,529,Total Exported Frames,529,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1121,Unlabeled 1121,Unlabeled 1121,Unlabeled 1122,Unlabeled 1122,Unlabeled 1122,Unlabeled 1123,Unlabeled 1123,Unlabeled 1123
,ID,"FBE50","FBE50","FBE50","FBE60","FBE60","FBE60","FBE70","FBE70","FBE70"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
155,1.291667,0.155566,0.052447,0.003927,0.117661,0.031088,-0.033491,0.260860,0.039986,-0.023192
156,1.300000,0.155950,0.051635,0.004821,0.117708,0.030681,-0.032497,0.261008,0.039681,-0.023185
157,1.308333,0.156147,0.051098,0.005306,0.117716,0.030464,-0.032009,0.261110,0.039435,-0.023193
158,1.316667,0.156188,0.050885,0.005490,0.117709,0.030442,-0.031903,0.261142,0.039274,-0.023158
159,1.325000,0.156101,0.050999,0.005326,0.117666,0.030513,-0.032092,0.261127,0.039229,-0.023113
160,1.333333,0.155941,0.051388,0.004926,0.117588,0.030612,-0.032319,0.261070,0.039286,-0.023049
161,1.341667,0.155691,0.051935,0.004389,0.117474,0.030821,-0.032780,0.261004,0.039410,-0.023016
162,1.350000,0.155237,0.052588,0.003450,0.117338,0.031320,-0.033986,0.260884,0.039538,-0.022880
163,1.358333,0.154563,0.053379,0.002131,0.117152,0.032141,-0.035893,0.260733,0.039550,-0.022760
164,1.366667,0.153630,0.054331,0.000358,0.116967,0.033293,-0.038441,0.260514,0.039422,-0.022589
165,1.375000,0.152495,0.055513,-0.001847,0.116858,0.034748,-0.041753,0.260204,0.039194,-0.022294
166,1.383333,0.151207,0.056902,-0.004408,0.116842,0.036488,-0.045519,0.259729,0.038907,-0.021859
167,1.391667,0.149946,0.058555,-0.007370,0.117054,0.038405,-0.049815,0.259225,0.038639,-0.021563
168,1.400000,0.148848,0.060351,-0.010531,0.117422,0.040384,-0.054225,0.258633,0.038482,-0.021292
169,1.408333,0.147874,0.062212,-0.013803,0.117939,0.042400,-0.058505,0.258004,0.038461,-0.021019
170,1.416667,0.147077,0.064059,-0.017251,0.118482,0.044429,-0.062977,0.257402,0.038525,-0.020912
171,1.425000,0.146438,0.065886,-0.020797,0.119096,0.046462,-0.067388,0.256763,0.038696,-0.020797
172,1.433333,0.145951,0.067749,-0.024315,0.119772,0.048419,-0.071728,0.256090,0.038931,-0.020720
173,1.441667,0.145588,0.069539,-0.027736,0.120515,0.050303,-0.075657,0.255474,0.039241,-0.020689
174,1.450000,0.145329,0.071204,-0.030884,0.121293,0.052056,-0.079473,0.254892,0.039553,-0.020736
175,1.458333,0.145167,0.072708,-0.033694,0.122066,0.053630,-0.082640,0.254308,0.039907,-0.020703
176,1.466667,0.145069,0.073997,-0.035928,0.122752,0.054914,-0.085411,0.253904,0.040283,-0.020798
177,1.475000,0.144998,0.075006,-0.037658,0.123304,0.055837,-0.087334,0.253546,0.040647,-0.020822
178,1.483333,0.144966,0.075700,-0.038805,0.123640,0.056433,-0.088498,0.253355,0.040914,-0.020913
179,1.491667,0.144892,0.076087,-0.039393,0.123805,0.056654,-0.089082,0.253242,0.041048,-0.020983
180,1.500000,0.144816,0.076138,-0.039361,0.123815,0.056638,-0.089069,0.253201,0.041041,-0.020936
181,1.508333,0.144752,0.075833,-0.038972,0.123738,0.056548,-0.088782,0.253243,0.040929,-0.020909
182,1.516667,0.144704,0.075314,-0.038246,0.123589,0.056314,-0.088184,0.253337,0.040730,-0.020817
183,1.525000,0.144690,0.074631,-0.037195,0.123375,0.055822,-0.087102,0.253511,0.040488,-0.020746
184,1.533333,0.144722,0.073797,-0.035618,0.123018,0.055055,-0.085401,0.253816,0.040242,-0.020735
185,1.541667,0.144814,0.072808,-0.033652,0.122553,0.053942,-0.083045,0.254204,0.039993,-0.020777
186,1.550000,0.144996,0.071651,-0.031126,0.121989,0.052539,-0.080147,0.254683,0.039798,-0.020775
187,1.558333,0.145267,0.070345,-0.028102,0.121379,0.050848,-0.076550,0.255237,0.039654,-0.020846
188,1.566667,0.145719,0.068852,-0.024734,0.120740,0.048884,-0.072384,0.255890,0.039599,-0.020933
189,1.575000,0.146347,0.067170,-0.020918,0.120142,0.046720,-0.067685,0.256603,0.039623,-0.021130
190,1.583333,0.147200,0.065299,-0.017033,0.119606,0.044440,-0.062736,0.257316,0.039683,-0.021299
191,1.591667,0.148297,0.063284,-0.013035,0.119236,0.042121,-0.057633,0.258044,0.039745,-0.021445
192,1.600000,0.149554,0.061146,-0.009163,0.119046,0.039867,-0.052625,0.258785,0.039737,-0.021756
193,1.608333,0.150937,0.059097,-0.005585,0.119040,0.037770,-0.048060,0.259503,0.039621,-0.022063
194,1.616667,0.152274,0.057211,-0.002344,0.119211,0.035958,-0.043746,0.260056,0.039386,-0.022217
195,1.625000,0.153509,0.055552,0.000302,0.119491,0.034434,-0.040273,0.260507,0.039064,-0.022316
196,1.633333,0.154489,0.054132,0.002503,0.119786,0.033271,-0.037580,0.260853,0.038701,-0.022367
197,1.641667,0.155206,0.052961,0.004165,0.120013,0.032436,-0.035709,0.261142,0.038329,-0.022391
198,1.650000,0.155725,0.052107,0.005216,0.120159,0.031882,-0.034439,0.261312,0.038000,-0.022330
199,1.658333,0.156043,0.051564,0.005968,0.120258,0.031533,-0.033638,0.261409,0.037762,-0.022269
200,1.666667,0.156242,0.051267,0.006284,0.120329,0.031335,-0.033234,0.261488,0.037664,-0.022295
201,1.675000,0.156390,0.051240,0.006239,0.120360,0.031284,-0.033131,0.261534,0.037744,-0.022354
202,1.683333,0.156435,0.051429,0.006053,0.120362,0.031309,-0.033168,0.261557,0.037958,-0.022464
203,1.691667,0.156394,0.051854,0.005780,0.120370,0.031374,-0.033333,0.261550,0.038256,-0.022574
204,1.700000,0.156294,0.052484,0.005344,0.120412,0.031516,-0.033586,0.261549,0.038631,-0.022773
205,1.708333,0.156062,0.053264,0.004807,0.120461,0.031793,-0.034126,0.261495,0.039015,-0.022863
206,1.716667,0.155654,0.054129,0.003680,0.120427,0.032331,-0.035279,0.261428,0.039300,-0.022932
207,1.725000,0.154913,0.055023,0.002189,0.120237,0.033223,-0.037405,0.261277,0.039422,-0.022874
208,1.733333,0.153951,0.056026,0.000123,0.119973,0.034439,-0.040115,0.261035,0.039382,-0.022734
209,1.741667,0.152844,0.057245,-0.002199,0.119781,0.035894,-0.043421,0.260687,0.039254,-0.022475
210,1.750000,0.151686,0.058605,-0.004803,0.119674,0.037550,-0.047052,0.260321,0.039118,-0.022274
211,1.758333,0.150552,0.060177,-0.007724,0.119695,0.039316,-0.051052,0.259809,0.038991,-0.021886
212,1.766667,0.149476,0.061878,-0.010908,0.119836,0.041201,-0.055234,0.259310,0.038909,-0.021687
