Format Version,1.23,Take Name,jon dominant dragg thin,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 11.31.59.272 AM,Capture Start Frame,480991,Total Frames in Take,804,Total Exported Frames,804,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1127,Unlabeled 1127,Unlabeled 1127,Unlabeled 1128,Unlabeled 1128,Unlabeled 1128,Unlabeled 1129,Unlabeled 1129,Unlabeled 1129
,ID,"FB970","FB970","FB970","FBE60","FBE60","FBE60","FBEC0","FBEC0","FBEC0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
176,1.466667,0.051655,0.029503,-0.052763,0.067075,0.063625,-0.028911,0.175145,0.050519,-0.054278
177,1.475000,0.051748,0.029524,-0.052685,0.067143,0.063754,-0.028987,0.175172,0.050700,-0.054453
178,1.483333,0.051848,0.029573,-0.052658,0.067159,0.063971,-0.029101,0.175185,0.050900,-0.054634
179,1.491667,0.051902,0.029670,-0.052836,0.067066,0.064228,-0.029462,0.175159,0.051058,-0.054773
180,1.500000,0.051833,0.029886,-0.053301,0.066840,0.064561,-0.030080,0.175076,0.051200,-0.054790
181,1.508333,0.051558,0.030275,-0.054433,0.066394,0.064993,-0.030837,0.174925,0.051234,-0.054694
182,1.516667,0.050989,0.030933,-0.055886,0.065683,0.065542,-0.032183,0.174724,0.051201,-0.054604
183,1.525000,0.050225,0.031805,-0.057996,0.064798,0.066213,-0.034061,0.174489,0.051154,-0.054600
184,1.533333,0.049457,0.032805,-0.060428,0.063864,0.067022,-0.036004,0.174158,0.051148,-0.054452
185,1.541667,0.048738,0.033888,-0.063165,0.062873,0.067984,-0.038183,0.173742,0.051181,-0.054415
186,1.550000,0.048055,0.035113,-0.065972,0.061760,0.069155,-0.041038,0.173214,0.051329,-0.054264
187,1.558333,0.047348,0.036464,-0.069065,0.060664,0.070458,-0.043670,0.172567,0.051532,-0.054141
188,1.566667,0.046647,0.037873,-0.072348,0.059574,0.071861,-0.046819,0.171843,0.051811,-0.053996
189,1.575000,0.045992,0.039338,-0.075695,0.058525,0.073381,-0.050065,0.171078,0.052172,-0.053933
190,1.583333,0.045329,0.040905,-0.079243,0.057540,0.074961,-0.053478,0.170241,0.052538,-0.053883
191,1.591667,0.044716,0.042549,-0.082953,0.056591,0.076597,-0.057024,0.169358,0.052937,-0.053894
192,1.600000,0.044192,0.044188,-0.086669,0.055752,0.078225,-0.060467,0.168444,0.053274,-0.053950
193,1.608333,0.043741,0.045732,-0.090012,0.055061,0.079715,-0.063711,0.167572,0.053575,-0.054113
194,1.616667,0.043382,0.047078,-0.093259,0.054504,0.080951,-0.066515,0.166767,0.053910,-0.054286
195,1.625000,0.043078,0.048150,-0.095824,0.054035,0.081884,-0.068857,0.166059,0.054172,-0.054529
196,1.633333,0.042832,0.049044,-0.097936,0.053639,0.082647,-0.070740,0.165457,0.054345,-0.054842
197,1.641667,0.042603,0.049856,-0.099906,0.053258,0.083337,-0.072523,0.164904,0.054422,-0.055115
198,1.650000,0.042380,0.050600,-0.101754,0.052907,0.083964,-0.073972,0.164297,0.054500,-0.055158
199,1.658333,0.042227,0.051271,-0.103231,0.052572,0.084528,-0.075399,0.163778,0.054499,-0.055330
200,1.666667,0.042118,0.051855,-0.104450,0.052317,0.085005,-0.076507,0.163267,0.054454,-0.055248
201,1.675000,0.042044,0.052317,-0.105667,0.052074,0.085383,-0.077680,0.162872,0.054398,-0.055306
202,1.683333,0.041992,0.052665,-0.106444,0.051903,0.085720,-0.078316,0.162509,0.054324,-0.055179
203,1.691667,0.041986,0.052915,-0.107095,0.051780,0.085966,-0.078772,0.162268,0.054268,-0.055095
204,1.700000,0.041974,0.053137,-0.107522,0.051685,0.086158,-0.079182,0.162065,0.054164,-0.054976
205,1.708333,0.042041,0.053325,-0.107877,0.051622,0.086322,-0.079584,0.161889,0.054040,-0.054889
206,1.716667,0.042107,0.053550,-0.108344,0.051545,0.086460,-0.080080,0.161667,0.053891,-0.054601
207,1.725000,0.042275,0.053795,-0.108910,0.051528,0.086661,-0.080508,0.161493,0.053706,-0.054487
208,1.733333,0.042481,0.054117,-0.109617,0.051539,0.086866,-0.081015,0.161329,0.053531,-0.054341
209,1.741667,0.042718,0.054467,-0.110405,0.051576,0.087130,-0.081632,0.161158,0.053397,-0.054245
210,1.750000,0.043015,0.054823,-0.111114,0.051661,0.087436,-0.082282,0.161020,0.053334,-0.054181
211,1.758333,0.043270,0.055103,-0.111730,0.051726,0.087747,-0.082852,0.160905,0.053338,-0.054116
212,1.766667,0.043449,0.055338,-0.112195,0.051784,0.088028,-0.083261,0.160807,0.053381,-0.054016
213,1.775000,0.043567,0.055486,-0.112526,0.051837,0.088303,-0.083684,0.160742,0.053462,-0.054019
214,1.783333,0.043637,0.055589,-0.112712,0.051856,0.088498,-0.083994,0.160664,0.053524,-0.053971
215,1.791667,0.043684,0.055684,-0.112886,0.051855,0.088657,-0.084255,0.160587,0.053544,-0.053935
216,1.800000,0.043706,0.055799,-0.113152,0.051828,0.088758,-0.084450,0.160493,0.053511,-0.053901
217,1.808333,0.043698,0.055868,-0.113303,0.051794,0.088805,-0.084561,0.160393,0.053443,-0.053849
218,1.816667,0.043684,0.055877,-0.113333,0.051742,0.088774,-0.084587,0.160340,0.053365,-0.053790
219,1.825000,0.043674,0.055835,-0.113252,0.051691,0.088664,-0.084423,0.160308,0.053276,-0.053711
220,1.833333,0.043636,0.055774,-0.113126,0.051630,0.088479,-0.084231,0.160318,0.053145,-0.053687
221,1.841667,0.043581,0.055673,-0.113030,0.051583,0.088236,-0.083886,0.160338,0.053005,-0.053596
222,1.850000,0.043522,0.055569,-0.112860,0.051543,0.087948,-0.083541,0.160394,0.052866,-0.053451
223,1.858333,0.043425,0.055439,-0.112599,0.051517,0.087603,-0.083070,0.160492,0.052686,-0.053392
224,1.866667,0.043253,0.055171,-0.111985,0.051483,0.087196,-0.082326,0.160648,0.052499,-0.053341
