Format Version,1.23,Take Name,jon dominant lifting,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 11.29.12.328 AM,Capture Start Frame,460956,Total Frames in Take,1466,Total Exported Frames,1466,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1118,Unlabeled 1118,Unlabeled 1118,Unlabeled 1119,Unlabeled 1119,Unlabeled 1119,Unlabeled 1120,Unlabeled 1120,Unlabeled 1120
,ID,"FBDB0","FBDB0","FBDB0","FBDF0","FBDF0","FBDF0","FBE00","FBE00","FBE00"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
160,1.333333,0.106382,0.046214,-0.044129,0.115577,0.095860,-0.030660,0.225156,0.052458,-0.031680
161,1.341667,0.106694,0.045265,-0.042624,0.115738,0.094915,-0.029159,0.225330,0.052317,-0.031711
162,1.350000,0.107083,0.044275,-0.041111,0.115945,0.093907,-0.027478,0.225512,0.052223,-0.031740
163,1.358333,0.107529,0.043213,-0.039566,0.116204,0.092823,-0.025683,0.225757,0.052139,-0.031887
164,1.366667,0.108003,0.042082,-0.038013,0.116500,0.091669,-0.023961,0.226043,0.052082,-0.032123
165,1.375000,0.108498,0.040866,-0.036296,0.116833,0.090468,-0.022101,0.226277,0.052024,-0.032240
166,1.383333,0.108907,0.039680,-0.034568,0.117191,0.089251,-0.020208,0.226566,0.051937,-0.032498
167,1.391667,0.109139,0.038502,-0.032761,0.117542,0.088031,-0.018361,0.226811,0.051850,-0.032628
168,1.400000,0.109278,0.037283,-0.031254,0.117870,0.086769,-0.016667,0.227030,0.051722,-0.032757
169,1.408333,0.109290,0.036112,-0.029736,0.118189,0.085570,-0.015119,0.227221,0.051548,-0.032837
170,1.416667,0.109120,0.035144,-0.028371,0.118431,0.084507,-0.013823,0.227351,0.051366,-0.032855
171,1.425000,0.108979,0.034312,-0.027210,0.118723,0.083572,-0.012467,0.227508,0.051176,-0.033005
172,1.433333,0.108868,0.033664,-0.026137,0.119022,0.082787,-0.011279,0.227607,0.051010,-0.033033
173,1.441667,0.108783,0.033139,-0.025161,0.119311,0.082141,-0.010288,0.227705,0.050864,-0.033074
174,1.450000,0.108725,0.032662,-0.024083,0.119618,0.081602,-0.009282,0.227796,0.050740,-0.033110
175,1.458333,0.108693,0.032190,-0.023189,0.119922,0.081068,-0.008500,0.227896,0.050668,-0.033188
176,1.466667,0.108779,0.031720,-0.022407,0.120268,0.080586,-0.007687,0.227990,0.050627,-0.033271
177,1.475000,0.109037,0.031182,-0.021545,0.120590,0.080079,-0.006928,0.228071,0.050629,-0.033366
178,1.483333,0.109330,0.030646,-0.020993,0.120908,0.079588,-0.006355,0.228149,0.050633,-0.033464
179,1.491667,0.109485,0.030112,-0.020431,0.121175,0.079040,-0.005771,0.228212,0.050618,-0.033547
180,1.500000,0.109548,0.029544,-0.019998,0.121404,0.078445,-0.005385,0.228261,0.050550,-0.033637
181,1.508333,0.109562,0.028977,-0.019629,0.121564,0.077847,-0.004963,0.228309,0.050448,-0.033743
182,1.516667,0.109496,0.028412,-0.019212,0.121734,0.077230,-0.004399,0.228328,0.050375,-0.033785
183,1.525000,0.109367,0.027868,-0.018782,0.121903,0.076645,-0.003966,0.228363,0.050301,-0.033822
184,1.533333,0.109377,0.027377,-0.018404,0.122074,0.076121,-0.003595,0.228414,0.050227,-0.033906
185,1.541667,0.109538,0.026866,-0.018087,0.122224,0.075610,-0.003127,0.228434,0.050191,-0.033958
186,1.550000,0.109737,0.026447,-0.017768,0.122368,0.075227,-0.002799,0.228449,0.050171,-0.034010
187,1.558333,0.109893,0.026096,-0.017375,0.122518,0.074890,-0.002469,0.228462,0.050177,-0.034086
188,1.566667,0.109985,0.025846,-0.017116,0.122659,0.074603,-0.002176,0.228490,0.050185,-0.034211
189,1.575000,0.110032,0.025636,-0.016892,0.122807,0.074397,-0.001980,0.228507,0.050206,-0.034314
190,1.583333,0.110069,0.025411,-0.016742,0.122964,0.074170,-0.001814,0.228526,0.050229,-0.034427
191,1.591667,0.110049,0.025221,-0.016570,0.123087,0.073968,-0.001637,0.228567,0.050238,-0.034549
192,1.600000,0.109999,0.025072,-0.016398,0.123220,0.073785,-0.001539,0.228609,0.050248,-0.034660
193,1.608333,0.109980,0.024932,-0.016246,0.123346,0.073639,-0.001399,0.228667,0.050243,-0.034793
194,1.616667,0.109936,0.024813,-0.016040,0.123483,0.073514,-0.001299,0.228741,0.050260,-0.034873
195,1.625000,0.109976,0.024617,-0.015884,0.123649,0.073340,-0.001154,0.228795,0.050298,-0.034957
196,1.633333,0.110030,0.024398,-0.015731,0.123819,0.073102,-0.001077,0.228868,0.050332,-0.035070
197,1.641667,0.109995,0.024160,-0.015631,0.123927,0.072844,-0.000998,0.228937,0.050338,-0.035158
198,1.650000,0.109984,0.023836,-0.015557,0.124047,0.072521,-0.000917,0.229019,0.050328,-0.035271
199,1.658333,0.109977,0.023477,-0.015479,0.124151,0.072146,-0.000786,0.229074,0.050300,-0.035314
200,1.666667,0.109963,0.023075,-0.015450,0.124273,0.071734,-0.000582,0.229137,0.050279,-0.035381
201,1.675000,0.110020,0.022572,-0.015353,0.124406,0.071208,-0.000446,0.229198,0.050254,-0.035433
202,1.683333,0.110116,0.021984,-0.015285,0.124543,0.070677,-0.000193,0.229256,0.050239,-0.035490
203,1.691667,0.110210,0.021350,-0.015198,0.124661,0.070037,-0.000094,0.229319,0.050214,-0.035535
204,1.700000,0.110365,0.020568,-0.015241,0.124741,0.069261,0.000040,0.229387,0.050180,-0.035601
205,1.708333,0.110560,0.019661,-0.015469,0.124778,0.068371,0.000126,0.229450,0.050132,-0.035702
206,1.716667,0.110682,0.018742,-0.015759,0.124769,0.067413,0.000107,0.229484,0.050043,-0.035788
