Format Version,1.23,Take Name,bryan dominant (he's got devil hands),Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 11.05.45.261 AM,Capture Start Frame,292089,Total Frames in Take,690,Total Exported Frames,690,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1091,Unlabeled 1091,Unlabeled 1091,Unlabeled 1092,Unlabeled 1092,Unlabeled 1092,Unlabeled 1093,Unlabeled 1093,Unlabeled 1093
,ID,"FAF70","FAF70","FAF70","FAFD0","FAFD0","FAFD0","FAFF0","FAFF0","FAFF0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
120,1.000000,0.204394,0.128025,-0.134189,0.092977,0.116113,-0.102481,0.098185,0.060085,-0.114634
121,1.008333,0.204397,0.128029,-0.134224,0.092972,0.116078,-0.102481,0.098207,0.060102,-0.114679
122,1.016667,0.204413,0.128027,-0.134226,0.092967,0.116051,-0.102480,0.098263,0.060153,-0.114738
123,1.025000,0.204456,0.128022,-0.134179,0.093000,0.116133,-0.102450,0.098531,0.060346,-0.115213
124,1.033333,0.204552,0.127986,-0.134110,0.093097,0.116313,-0.102370,0.098861,0.060574,-0.115701
125,1.041667,0.204671,0.127916,-0.134023,0.093208,0.116501,-0.102263,0.099254,0.060797,-0.116176
126,1.050000,0.204800,0.127840,-0.133887,0.093300,0.116646,-0.102260,0.099540,0.060950,-0.116700
127,1.058333,0.204946,0.127773,-0.133808,0.093360,0.116764,-0.102254,0.099906,0.061137,-0.117394
128,1.066667,0.205044,0.127712,-0.133670,0.093448,0.116957,-0.102207,0.100067,0.061263,-0.117665
129,1.075000,0.205126,0.127656,-0.133577,0.093470,0.117037,-0.102239,0.100429,0.061446,-0.118245
130,1.083333,0.205212,0.127654,-0.133579,0.093563,0.117232,-0.102246,0.100678,0.061589,-0.118627
131,1.091667,0.205301,0.127656,-0.133611,0.093634,0.117349,-0.102276,0.100975,0.061723,-0.118899
132,1.100000,0.205361,0.127676,-0.133705,0.093708,0.117434,-0.102246,0.101205,0.061771,-0.119048
133,1.108333,0.205347,0.127725,-0.133771,0.093741,0.117415,-0.102247,0.101255,0.061753,-0.119035
134,1.116667,0.205290,0.127768,-0.133806,0.093741,0.117394,-0.102241,0.101240,0.061730,-0.119053
135,1.125000,0.205233,0.127816,-0.133903,0.093720,0.117378,-0.102263,0.101258,0.061700,-0.118996
136,1.133333,0.205133,0.127874,-0.133960,0.093681,0.117347,-0.102258,0.101270,0.061661,-0.118957
137,1.141667,0.205058,0.127957,-0.134062,0.093653,0.117318,-0.102237,0.101243,0.061623,-0.118786
138,1.150000,0.205028,0.128016,-0.134131,0.093642,0.117268,-0.102215,0.101144,0.061535,-0.118513
139,1.158333,0.205014,0.128036,-0.134149,0.093605,0.117166,-0.102167,0.101068,0.061466,-0.118411
140,1.166667,0.204993,0.128026,-0.134167,0.093573,0.117052,-0.102128,0.100770,0.061316,-0.117934
141,1.175000,0.204959,0.127992,-0.134166,0.093502,0.116859,-0.102145,0.100445,0.061139,-0.117524
142,1.183333,0.204883,0.127990,-0.134169,0.093396,0.116607,-0.102230,0.099987,0.060859,-0.116863
143,1.191667,0.204774,0.128044,-0.134255,0.093307,0.116436,-0.102176,0.099579,0.060655,-0.116223
144,1.200000,0.204647,0.128110,-0.134335,0.093142,0.116213,-0.102241,0.099048,0.060395,-0.115408
145,1.208333,0.204486,0.128168,-0.134373,0.092957,0.115997,-0.102346,0.098405,0.060103,-0.114752
146,1.216667,0.204289,0.128212,-0.134302,0.092714,0.115763,-0.102526,0.098009,0.060021,-0.114378
147,1.225000,0.204142,0.128251,-0.134255,0.092619,0.115770,-0.102616,0.097615,0.059906,-0.114042
148,1.233333,0.204087,0.128236,-0.134229,0.092399,0.115492,-0.102833,0.097332,0.059823,-0.113983
149,1.241667,0.204039,0.128219,-0.134219,0.092341,0.115458,-0.102805,0.096878,0.059665,-0.113642
