Format Version,1.23,Take Name,Lab7-Task2-Subject3-001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.28.09.855 AM,Capture Start Frame,416449,Total Frames in Take,4461,Total Exported Frames,4461,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1060,Unlabeled 1060,Unlabeled 1060,Unlabeled 1061,Unlabeled 1061,Unlabeled 1061,Unlabeled 1062,Unlabeled 1062,Unlabeled 1062,Unlabeled 1063,Unlabeled 1063,Unlabeled 1063
,ID,"C7BD0","C7BD0","C7BD0","C7BE0","C7BE0","C7BE0","C7BF0","C7BF0","C7BF0","C7C00","C7C00","C7C00"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2488,20.733333,0.065597,0.011258,-0.135369,0.159636,0.019312,-0.127181,,,,0.136086,0.092466,-0.257836
2489,20.741667,0.065707,0.011436,-0.134749,0.160003,0.019333,-0.127233,,,,0.136625,0.092454,-0.257851
2490,20.750000,0.065934,0.011628,-0.133963,0.160477,0.019362,-0.127218,,,,0.137125,0.092490,-0.257784
2491,20.758333,0.066187,0.011734,-0.133181,0.161074,0.019465,-0.127242,,,,0.137518,0.092505,-0.257842
2492,20.766667,0.066280,0.012026,-0.132220,0.161722,0.019868,-0.127428,,,,0.137696,0.092652,-0.257911
2493,20.775000,0.066225,0.012548,-0.131115,0.162632,0.020427,-0.127611,,,,0.137761,0.092810,-0.257976
2494,20.783333,0.066117,0.013238,-0.130136,0.163869,0.021183,-0.127870,,,,0.137802,0.092999,-0.258079
2495,20.791667,0.065772,0.014245,-0.129022,0.165309,0.022278,-0.128086,,,,0.137812,0.093225,-0.258267
2496,20.800000,0.065031,0.015570,-0.128234,0.166936,0.023623,-0.128242,,,,0.137759,0.093581,-0.258419
2497,20.808333,0.064372,0.016976,-0.127675,0.168484,0.025194,-0.128408,,,,0.137700,0.094166,-0.258738
2498,20.816667,0.064006,0.018468,-0.127327,0.169775,0.026862,-0.128696,,,,0.137697,0.094801,-0.259024
2499,20.825000,0.063722,0.020147,-0.127009,0.170885,0.028720,-0.128835,,,,0.137718,0.095473,-0.259356
2500,20.833333,0.063477,0.022065,-0.126667,0.171842,0.030755,-0.129038,,,,0.137770,0.096370,-0.259685
2501,20.841667,0.063342,0.024039,-0.126605,0.172566,0.032875,-0.129115,,,,0.137827,0.097247,-0.260107
2502,20.850000,0.063252,0.026042,-0.126579,0.173155,0.034954,-0.129294,,,,0.137925,0.098201,-0.260559
2503,20.858333,0.063213,0.028118,-0.126548,0.173624,0.037069,-0.129333,,,,0.138080,0.099136,-0.260993
2504,20.866667,0.063187,0.030280,-0.126444,0.174081,0.039200,-0.129361,,,,0.138249,0.100129,-0.261534
2505,20.875000,0.063177,0.032471,-0.126321,0.174467,0.041315,-0.129575,,,,0.138359,0.101149,-0.261929
2506,20.883333,0.063197,0.034628,-0.126260,0.174757,0.043427,-0.129649,,,,0.138448,0.102173,-0.262432
2507,20.891667,0.063238,0.036718,-0.126312,0.175024,0.045435,-0.129744,,,,0.138545,0.103259,-0.262800
2508,20.900000,0.063230,0.038738,-0.126271,0.175254,0.047257,-0.129826,,,,0.138654,0.104203,-0.263186
2509,20.908333,0.063148,0.040649,-0.126198,0.175427,0.048907,-0.129982,,,,0.138739,0.105264,-0.263510
2510,20.916667,0.063033,0.042391,-0.125852,0.175514,0.050314,-0.130085,,,,0.138825,0.106140,-0.263860
2511,20.925000,0.062912,0.043916,-0.125401,0.175581,0.051502,-0.130301,,,,0.138932,0.107040,-0.264172
2512,20.933333,0.062780,0.045288,-0.124817,0.175584,0.052562,-0.130317,,,,0.139027,0.107765,-0.264304
2513,20.941667,0.062688,0.046471,-0.124415,0.175592,0.053509,-0.130430,,,,0.139166,0.108446,-0.264754
2514,20.950000,0.062529,0.047574,-0.123796,0.175520,0.054327,-0.130454,,,,0.139198,0.109083,-0.264870
2515,20.958333,0.062453,0.048492,-0.123309,0.175490,0.055041,-0.130561,,,,0.139243,0.109578,-0.264994
2516,20.966667,0.062452,0.049242,-0.122912,0.175487,0.055634,-0.130631,,,,0.139324,0.110012,-0.265217
2517,20.975000,0.062729,0.049740,-0.123467,0.175486,0.056064,-0.130547,,,,0.139371,0.110335,-0.265323
2518,20.983333,0.062986,0.050088,-0.123999,0.175514,0.056274,-0.130640,,,,0.139401,0.110554,-0.265334
2519,20.991667,0.063230,0.050276,-0.124418,0.175575,0.056321,-0.130730,,,,0.139407,0.110648,-0.265365
2520,21.000000,0.063562,0.050168,-0.125307,0.175639,0.056214,-0.130712,,,,0.139410,0.110662,-0.265296
2521,21.008333,0.063846,0.049944,-0.125715,0.175763,0.055954,-0.130685,,,,0.139449,0.110583,-0.265211
2522,21.016667,0.064079,0.049518,-0.125881,0.175892,0.055540,-0.130704,,,,0.139490,0.110452,-0.265133
2523,21.025000,0.064186,0.048961,-0.125499,0.176038,0.054939,-0.130838,,,,0.139516,0.110221,-0.265036
2524,21.033333,0.064184,0.048307,-0.124889,0.176110,0.054205,-0.130841,,,,0.139544,0.109965,-0.264886
2525,21.041667,0.064121,0.047494,-0.124066,0.176177,0.053374,-0.130903,,,,0.139581,0.109674,-0.264672
2526,21.050000,0.064002,0.046801,-0.122995,0.176255,0.052522,-0.130925,,,,0.139664,0.109385,-0.264432
2527,21.058333,0.063882,0.046165,-0.121949,0.176320,0.051714,-0.130898,,,,0.139801,0.109016,-0.264444
2528,21.066667,0.064097,0.045502,-0.122411,0.176389,0.050955,-0.130895,,,,0.139879,0.108738,-0.264121
2529,21.075000,0.064397,0.044862,-0.123363,0.176471,0.050240,-0.131010,,,,0.139936,0.108444,-0.263902
2530,21.083333,0.064636,0.044302,-0.124116,0.176484,0.049655,-0.130878,,,,0.140002,0.108116,-0.263910
2531,21.091667,0.064819,0.043802,-0.124589,0.176521,0.049094,-0.130907,,,,0.140082,0.107814,-0.263891
2532,21.100000,0.064926,0.043359,-0.124714,0.176533,0.048606,-0.130880,,,,0.140138,0.107533,-0.263780
2533,21.108333,0.064984,0.042976,-0.124780,0.176554,0.048123,-0.130869,,,,0.140155,0.107272,-0.263706
2534,21.116667,0.064998,0.042605,-0.124738,0.176527,0.047634,-0.130787,,,,0.140172,0.107021,-0.263598
2535,21.125000,0.064996,0.042204,-0.124847,0.176527,0.047129,-0.130827,,,,0.140217,0.106820,-0.263434
2536,21.133333,0.064986,0.041854,-0.124799,0.176533,0.046600,-0.130883,,,,0.140324,0.106597,-0.263437
2537,21.141667,0.064988,0.041497,-0.124830,0.176531,0.046105,-0.130849,,,,0.140452,0.106415,-0.263274
2538,21.150000,0.064991,0.041154,-0.124802,0.176501,0.045577,-0.130777,,,,0.140556,0.106251,-0.263065
2539,21.158333,0.065008,0.040769,-0.124776,0.176505,0.045010,-0.130843,,,,0.140663,0.106064,-0.262942
2540,21.166667,0.065077,0.040254,-0.124714,0.176520,0.044414,-0.130745,,,,0.140766,0.105864,-0.262754
2541,21.175000,0.065218,0.039716,-0.124497,0.176613,0.043754,-0.130685,,,,0.140888,0.105646,-0.262558
2542,21.183333,0.065474,0.039036,-0.124406,0.176766,0.043045,-0.130738,,,,0.141041,0.105392,-0.262415
2543,21.191667,0.065785,0.038175,-0.124419,0.176942,0.042324,-0.130677,,,,0.141165,0.105130,-0.262245
2544,21.200000,0.066151,0.037187,-0.124413,0.177150,0.041515,-0.130688,,,,0.141262,0.104895,-0.261957
2545,21.208333,0.066617,0.036012,-0.124288,0.177424,0.040538,-0.130890,,,,0.141387,0.104634,-0.261689
2546,21.216667,0.067173,0.034569,-0.124174,0.177689,0.039442,-0.130897,,,,0.141547,0.104329,-0.261339
2547,21.225000,0.067802,0.032858,-0.124265,0.177986,0.038119,-0.131142,,,,0.141710,0.103955,-0.260987
2548,21.233333,0.068416,0.030938,-0.124330,0.178181,0.036651,-0.131154,,,,0.141841,0.103491,-0.260561
2549,21.241667,0.069100,0.028832,-0.124435,0.178290,0.034965,-0.131151,,,,0.141948,0.102865,-0.260046
2550,21.250000,0.069629,0.026684,-0.124644,0.178332,0.033022,-0.131238,,,,0.142070,0.102210,-0.259496
2551,21.258333,0.069324,0.025155,-0.124624,0.178232,0.030859,-0.131230,,,,0.142213,0.101431,-0.258851
2552,21.266667,0.069187,0.023309,-0.124614,0.177920,0.028407,-0.131284,,,,0.142343,0.100564,-0.258033
2553,21.275000,0.069149,0.021137,-0.124609,0.177052,0.025739,-0.131073,,,,0.142566,0.099523,-0.257640
2554,21.283333,0.069067,0.018775,-0.124799,0.175656,0.022795,-0.130920,,,,0.142654,0.098509,-0.256682
2555,21.291667,0.069237,0.016134,-0.125295,0.173851,0.019736,-0.130702,,,,0.142732,0.097374,-0.256049
2556,21.300000,0.069608,0.013400,-0.126091,0.171361,0.016791,-0.130424,,,,0.142592,0.096257,-0.255105
2557,21.308333,0.070118,0.011099,-0.126598,0.168432,0.015727,-0.129254,,,,0.142370,0.095097,-0.254527
2558,21.316667,0.070658,0.009653,-0.126633,0.167077,0.016023,-0.127695,,,,0.141827,0.094087,-0.254041
2559,21.325000,0.071319,0.009164,-0.126088,0.166849,0.016049,-0.126969,,,,0.140766,0.093489,-0.253719
2560,21.333333,0.071792,0.008909,-0.125699,0.166561,0.016287,-0.126491,,,,0.139534,0.093399,-0.253201
2561,21.341667,0.071863,0.008660,-0.125619,0.166235,0.016432,-0.126072,,,,0.138848,0.093467,-0.253027
2562,21.350000,0.071649,0.008593,-0.125632,0.165862,0.016540,-0.125787,,,,0.138568,0.093689,-0.252708
2563,21.358333,0.071302,0.008737,-0.125820,0.165364,0.016646,-0.125411,,,,0.138474,0.094068,-0.252262
2564,21.366667,0.070946,0.009044,-0.125939,0.164804,0.016673,-0.125099,,,,0.138470,0.094611,-0.251651
2565,21.375000,0.070691,0.009448,-0.125889,0.164296,0.016669,-0.124738,,,,0.138606,0.095194,-0.250950
2566,21.383333,0.070650,0.009967,-0.125600,0.163955,0.016662,-0.124266,,,,0.138788,0.095837,-0.250276
2567,21.391667,0.070840,0.010585,-0.125071,0.163855,0.016726,-0.123650,,,,0.138789,0.096391,-0.249417
2568,21.400000,0.071121,0.011224,-0.124277,0.164035,0.016940,-0.123193,,,,0.138682,0.096871,-0.248583
2569,21.408333,0.071444,0.011866,-0.123382,0.164311,0.017465,-0.122301,,,,0.138495,0.097359,-0.247577
2570,21.416667,0.071807,0.012575,-0.122178,0.164676,0.018234,-0.121225,,,,0.138311,0.097844,-0.246631
2571,21.425000,0.072171,0.013403,-0.120836,0.165086,0.019173,-0.120109,,,,0.138138,0.098409,-0.245663
2572,21.433333,0.072483,0.014469,-0.119154,0.165418,0.020342,-0.118718,,,,0.137882,0.099166,-0.244574
2573,21.441667,0.072798,0.015646,-0.117574,0.165683,0.021616,-0.117493,,,,0.137551,0.100187,-0.243251
2574,21.450000,0.073020,0.017014,-0.115920,0.165810,0.023040,-0.115955,,,,0.137172,0.101389,-0.241521
2575,21.458333,0.073165,0.018581,-0.114012,0.165887,0.024627,-0.114258,,,,0.136945,0.102650,-0.240064
2576,21.466667,0.073288,0.020308,-0.112113,0.165904,0.026393,-0.112332,,,,0.136727,0.103936,-0.238405
2577,21.475000,0.073273,0.022270,-0.110047,0.165848,0.028427,-0.110164,,,,0.136497,0.105301,-0.236635
2578,21.483333,0.073156,0.024533,-0.107628,0.165722,0.030747,-0.107690,,,,0.136264,0.106719,-0.234898
2579,21.491667,0.073019,0.027014,-0.105081,0.165609,0.033282,-0.105237,,,,0.135999,0.108327,-0.232723
2580,21.500000,0.072854,0.029734,-0.102279,0.165494,0.036060,-0.102605,,,,0.135719,0.110062,-0.230516
2581,21.508333,0.072688,0.032651,-0.099508,0.165316,0.039020,-0.099768,,,,0.135412,0.111913,-0.228244
2582,21.516667,0.072485,0.035624,-0.096680,0.165097,0.042155,-0.096811,,,,0.135080,0.113856,-0.225920
2583,21.525000,0.072278,0.038654,-0.093679,0.164874,0.045389,-0.093705,,,,0.134704,0.115856,-0.223479
2584,21.533333,0.072059,0.041766,-0.090665,0.164617,0.048748,-0.090497,,,,0.134308,0.117928,-0.220823
2585,21.541667,0.071734,0.044888,-0.087222,0.164359,0.052162,-0.087194,,,,0.133933,0.120079,-0.218078
2586,21.550000,0.070977,0.048217,-0.081795,0.164132,0.055632,-0.083906,,,,0.133539,0.122342,-0.215233
2587,21.558333,0.070657,0.051298,-0.078200,0.163801,0.059186,-0.080353,,,,0.133118,0.124674,-0.212344
2588,21.566667,0.071110,0.054155,-0.077878,0.163490,0.062652,-0.076769,,,,0.132666,0.127060,-0.209335
2589,21.575000,0.071431,0.057094,-0.076787,0.163209,0.066050,-0.073222,,,,0.132220,0.129489,-0.206218
2590,21.583333,0.070819,0.059977,-0.072212,0.162840,0.069387,-0.069348,,,,0.131763,0.131898,-0.202819
2591,21.591667,0.070084,0.062278,-0.068268,0.162520,0.072586,-0.065535,,,,0.131351,0.134302,-0.199164
2592,21.600000,0.069644,0.064676,-0.064934,0.162132,0.075678,-0.061555,,,,0.130997,0.136605,-0.195835
2593,21.608333,0.069349,0.070447,-0.055096,0.161767,0.078737,-0.057526,,,,0.130643,0.138897,-0.192323
2594,21.616667,0.068935,0.072951,-0.051836,0.161371,0.081672,-0.053377,,,,0.130313,0.141199,-0.188489
2595,21.625000,0.068545,0.075009,-0.049366,0.160910,0.084625,-0.048857,,,,0.129991,0.143462,-0.184459
2596,21.633333,0.068169,0.077449,-0.045966,0.160513,0.087423,-0.044530,,,,0.129754,0.145616,-0.180537
2597,21.641667,0.067737,0.080155,-0.041652,0.160098,0.090072,-0.040113,,,,0.129516,0.147694,-0.176333
2598,21.650000,0.067246,0.082777,-0.037051,0.159622,0.092601,-0.035442,,,,0.129302,0.149635,-0.172364
2599,21.658333,0.066816,0.085181,-0.032634,0.159139,0.095018,-0.030695,,,,0.129059,0.151593,-0.167791
2600,21.666667,0.066413,0.087456,-0.028226,0.158671,0.097344,-0.025878,,,,0.128834,0.153403,-0.163537
2601,21.675000,0.066009,0.089626,-0.023521,0.158250,0.099611,-0.021109,,,,0.128594,0.155191,-0.158952
2602,21.683333,0.065658,0.091602,-0.018963,0.157854,0.101826,-0.016195,,,,0.128336,0.156954,-0.154339
2603,21.691667,0.065321,0.093452,-0.014087,0.157495,0.103930,-0.011178,,,,0.128043,0.158568,-0.149557
2604,21.700000,0.065029,0.095062,-0.009270,0.157199,0.105796,-0.006270,,,,0.127826,0.159984,-0.144911
2605,21.708333,0.064789,0.096454,-0.004484,0.156899,0.107480,-0.001166,,,,0.127623,0.161239,-0.140172
2606,21.716667,0.064578,0.097662,0.000294,0.156682,0.108862,0.003771,,,,0.127454,0.162372,-0.135022
2607,21.725000,0.064390,0.098705,0.005122,0.156444,0.110070,0.008958,,,,0.127382,0.163317,-0.130021
2608,21.733333,0.064230,0.099604,0.009994,0.156272,0.111048,0.014162,,,,0.127439,0.164129,-0.125151
2609,21.741667,0.064130,0.100357,0.014935,0.156129,0.111837,0.019499,,,,0.127548,0.164848,-0.120039
2610,21.750000,0.064042,0.100942,0.020003,0.156124,0.112341,0.024503,,,,0.127716,0.165415,-0.114806
2611,21.758333,0.063975,0.101379,0.025023,0.156016,0.112684,0.029923,,,,0.127968,0.165818,-0.109706
2612,21.766667,0.063938,0.101608,0.030019,0.156036,0.112765,0.034971,,,,0.128227,0.166121,-0.104405
2613,21.775000,0.063917,0.101744,0.035104,0.156049,0.112687,0.040132,,,,0.128593,0.166258,-0.099270
2614,21.783333,0.063893,0.101768,0.040226,0.156121,0.112466,0.045128,,,,0.128945,0.166323,-0.093940
2615,21.791667,0.063857,0.101678,0.045338,0.156132,0.112141,0.050215,,,,0.129349,0.166332,-0.088753
2616,21.800000,0.063798,0.101462,0.050345,0.156143,0.111704,0.055159,,,,0.129685,0.166310,-0.083445
2617,21.808333,0.063698,0.101098,0.055289,0.156059,0.111146,0.060282,,,,0.130082,0.166210,-0.078438
2618,21.816667,0.063534,0.100567,0.060052,0.155874,0.110428,0.065303,,,,0.130373,0.166125,-0.073171
2619,21.825000,0.063310,0.099923,0.064665,0.155695,0.109494,0.070086,,,,0.130692,0.165914,-0.068071
2620,21.833333,0.063004,0.099256,0.069391,0.155382,0.108458,0.074898,,,,0.130851,0.165671,-0.062757
2621,21.841667,0.062597,0.098579,0.074220,0.154983,0.107272,0.079876,,,,0.131057,0.165253,-0.057732
2622,21.850000,0.062164,0.097826,0.078771,0.154585,0.105984,0.084630,,,,0.131197,0.164772,-0.052551
2623,21.858333,0.061677,0.097045,0.083486,0.154142,0.104677,0.089403,,,,0.131276,0.164219,-0.047444
2624,21.866667,0.061135,0.096093,0.087931,0.153673,0.103274,0.093983,,,,0.131330,0.163549,-0.042455
2625,21.875000,0.060559,0.095047,0.092488,0.153121,0.101844,0.098587,,,,0.131248,0.162849,-0.037387
2626,21.883333,0.059900,0.093836,0.096883,0.152477,0.100357,0.103182,,,,0.131063,0.162089,-0.032358
2627,21.891667,0.059193,0.092545,0.101343,0.151802,0.098837,0.107639,,,,0.130845,0.161300,-0.027429
2628,21.900000,0.058439,0.091103,0.105589,0.151040,0.097316,0.112105,,,,0.130597,0.160487,-0.022573
2629,21.908333,0.057697,0.089527,0.109584,0.150288,0.095783,0.116355,,,,0.130292,0.159673,-0.017821
2630,21.916667,0.056930,0.087926,0.113713,0.149503,0.094270,0.120630,,,,0.129906,0.158821,-0.013175
2631,21.925000,0.056207,0.086223,0.117497,0.148746,0.092737,0.124693,,,,0.129474,0.157920,-0.008617
2632,21.933333,0.055449,0.084541,0.121350,0.147959,0.091243,0.128886,,,,0.129018,0.156983,-0.004057
2633,21.941667,0.054702,0.082803,0.124965,0.147132,0.089720,0.133002,,,,0.128582,0.155961,0.000176
2634,21.950000,0.053934,0.081081,0.128450,0.146313,0.088156,0.136974,,,,0.128179,0.154878,0.004281
2635,21.958333,0.053152,0.079394,0.131934,0.145522,0.086530,0.140723,,,,0.127769,0.153795,0.008424
2636,21.966667,0.052365,0.077715,0.135271,0.144716,0.084872,0.144340,,,,0.127364,0.152677,0.012291
2637,21.975000,0.051612,0.076011,0.138478,0.143879,0.083222,0.148032,,,,0.126950,0.151600,0.016303
2638,21.983333,0.050855,0.074341,0.141692,0.143119,0.081527,0.151443,,,,0.126576,0.150482,0.019972
2639,21.991667,0.050193,0.072569,0.144648,0.142408,0.079783,0.154680,,,,0.126139,0.149370,0.023624
2640,22.000000,0.049508,0.070840,0.147730,0.141746,0.078059,0.157866,,,,0.125724,0.148179,0.026979
2641,22.008333,0.048894,0.069025,0.150572,0.141113,0.076291,0.160852,,,,0.125249,0.146976,0.030380
2642,22.016667,0.048339,0.067152,0.153300,0.140458,0.074583,0.163939,,,,0.124776,0.145736,0.033532
2643,22.025000,0.047761,0.065312,0.156133,0.139866,0.072817,0.166796,,,,0.124273,0.144487,0.036661
2644,22.033333,0.047277,0.063356,0.158603,0.139355,0.071028,0.169452,,,,0.123762,0.143212,0.039700
2645,22.041667,0.046833,0.061370,0.160954,0.138887,0.069218,0.171996,,,,0.123301,0.141868,0.042506
2646,22.050000,0.046374,0.059398,0.163356,0.138467,0.067356,0.174372,,,,0.122884,0.140532,0.045311
2647,22.058333,0.046015,0.057352,0.165622,0.138084,0.065454,0.176704,,,,0.122517,0.139127,0.047914
2648,22.066667,0.045698,0.055206,0.167588,0.137750,0.063441,0.178811,,,,0.122177,0.137657,0.050451
2649,22.075000,0.045358,0.053085,0.169606,0.137410,0.061338,0.180863,,,,0.121881,0.136156,0.052823
2650,22.083333,0.045019,0.050907,0.171466,0.137084,0.059157,0.182786,,,,0.121603,0.134635,0.055084
2651,22.091667,0.044674,0.048717,0.173287,0.136782,0.056906,0.184553,,,,0.121334,0.133078,0.057338
2652,22.100000,0.044364,0.046515,0.174890,0.136485,0.054589,0.186128,,,,0.121104,0.131538,0.059442
2653,22.108333,0.044069,0.044299,0.176254,0.136189,0.052242,0.187624,,,,0.120893,0.129974,0.061362
2654,22.116667,0.043737,0.042150,0.177698,0.135873,0.049896,0.188993,,,,0.120691,0.128419,0.063235
2655,22.125000,0.043388,0.039991,0.178950,0.135557,0.047575,0.190265,,,,0.120488,0.126897,0.065025
2656,22.133333,0.043035,0.037887,0.180197,0.135232,0.045227,0.191395,,,,0.120329,0.125362,0.066658
2657,22.141667,0.042695,0.035743,0.181215,0.134859,0.042965,0.192591,,,,0.120177,0.123859,0.068226
2658,22.150000,0.042363,0.033622,0.182101,0.134512,0.040704,0.193571,,,,0.120046,0.122366,0.069671
2659,22.158333,0.042032,0.031519,0.182835,0.134170,0.038492,0.194527,,,,0.119899,0.120878,0.071176
2660,22.166667,0.041688,0.029462,0.183579,0.133862,0.036263,0.195313,,,,0.119848,0.119328,0.072257
2661,22.175000,0.041368,0.027433,0.184255,0.133568,0.034029,0.196030,,,,0.119795,0.117787,0.073330
2662,22.183333,0.041075,0.025392,0.184813,0.133291,0.031824,0.196706,,,,0.119754,0.116237,0.074404
2663,22.191667,0.040796,0.023329,0.185232,0.133015,0.029627,0.197316,,,,0.119742,0.114629,0.075342
2664,22.200000,0.040558,0.021209,0.185500,0.132755,0.027424,0.197817,,,,0.119706,0.113067,0.076234
2665,22.208333,0.040321,0.019060,0.185727,0.132512,0.025249,0.198302,,,,0.119685,0.111462,0.077001
2666,22.216667,0.040101,0.016876,0.185887,0.132304,0.023036,0.198675,,,,0.119659,0.109808,0.077720
2667,22.225000,0.039931,0.014718,0.186029,0.132123,0.020843,0.199017,,,,0.119591,0.108210,0.078448
2668,22.233333,0.039797,0.012579,0.186222,0.132079,0.019548,0.199320,,,,0.119537,0.106515,0.079058
2669,22.241667,0.039627,0.011043,0.186460,0.131696,0.018351,0.199857,,,,0.119398,0.105164,0.079442
2670,22.250000,0.039433,0.009434,0.186497,0.131639,0.016805,0.200198,,,,0.119163,0.103804,0.079804
2671,22.258333,0.039407,0.008202,0.186979,0.131433,0.016615,0.201184,,,,0.119066,0.102269,0.080216
2672,22.266667,0.039441,0.008182,0.187182,0.131476,0.017089,0.202061,,,,0.118816,0.101562,0.080340
2673,22.275000,0.039391,0.007849,0.187326,0.131656,0.017127,0.202740,,,,0.118550,0.100931,0.080551
2674,22.283333,0.039353,0.007665,0.187699,0.131981,0.016880,0.203117,,,,0.118683,0.100262,0.080658
2675,22.291667,0.039375,0.007514,0.187934,0.131980,0.016784,0.203653,,,,0.119051,0.099590,0.080788
2676,22.300000,0.039439,0.007425,0.188070,0.132035,0.016747,0.203992,,,,0.119359,0.099233,0.080992
2677,22.308333,0.039496,0.007545,0.188202,0.132218,0.016842,0.204104,,,,0.119762,0.099183,0.081004
2678,22.316667,0.039492,0.007727,0.188480,0.132490,0.016951,0.204091,,,,0.120276,0.099268,0.080980
2679,22.325000,0.039493,0.007788,0.188710,0.132995,0.016969,0.203758,,,,0.120791,0.099435,0.081083
2680,22.333333,0.039540,0.007757,0.189024,0.133612,0.017015,0.203555,,,,0.121273,0.099577,0.081048
2681,22.341667,0.039555,0.007702,0.189408,0.134502,0.016974,0.203010,,,,0.121663,0.099833,0.080781
2682,22.350000,0.039476,0.007648,0.189843,0.135379,0.016917,0.202371,,,,0.121854,0.100179,0.080719
2683,22.358333,0.039514,0.007593,0.190712,0.136061,0.016965,0.201773,,,,0.121984,0.100674,0.080601
2684,22.366667,0.039240,0.007842,0.191542,0.136853,0.016962,0.201108,,,,0.122081,0.101214,0.080477
2685,22.375000,0.038413,0.008298,0.191957,0.138280,0.017217,0.200556,,,,0.122174,0.101818,0.080350
2686,22.383333,0.037211,0.009122,0.192396,0.139883,0.017746,0.200045,,,,0.122207,0.102490,0.080215
2687,22.391667,0.035567,0.010696,0.193045,0.141372,0.018501,0.199592,,,,0.122217,0.103211,0.079975
2688,22.400000,0.034265,0.012133,0.193289,0.142828,0.019430,0.199031,,,,0.122225,0.103927,0.079737
2689,22.408333,0.033509,0.013602,0.193756,0.144149,0.020559,0.198653,,,,0.122299,0.104600,0.079479
2690,22.416667,0.033049,0.015133,0.193913,0.145195,0.021904,0.198515,,,,0.122362,0.105270,0.079182
2691,22.425000,0.032883,0.016745,0.194221,0.146063,0.023448,0.198416,,,,0.122408,0.106056,0.078897
2692,22.433333,0.032909,0.018454,0.194450,0.146836,0.025211,0.198337,,,,0.122502,0.106909,0.078497
2693,22.441667,0.033158,0.020306,0.194743,0.147447,0.027244,0.198513,,,,0.122647,0.107860,0.078120
2694,22.450000,0.033556,0.022230,0.195029,0.148137,0.029379,0.198491,,,,0.122794,0.108900,0.077778
2695,22.458333,0.033938,0.024297,0.195350,0.148708,0.031665,0.198655,,,,0.122924,0.110004,0.077375
2696,22.466667,0.034317,0.026429,0.195756,0.149302,0.033798,0.198626,,,,0.123051,0.111201,0.076994
2697,22.475000,0.034740,0.028319,0.195905,0.149872,0.035804,0.198638,,,,0.123187,0.112419,0.076668
2698,22.483333,0.035185,0.030212,0.196290,0.150538,0.037654,0.198447,,,,0.123371,0.113639,0.076214
2699,22.491667,0.035619,0.031997,0.196555,0.151076,0.039510,0.198394,,,,0.123498,0.114941,0.075900
2700,22.500000,0.036045,0.033744,0.196742,0.151659,0.041339,0.198165,,,,0.123572,0.116285,0.075512
2701,22.508333,0.036407,0.035528,0.196946,0.152141,0.043244,0.198111,,,,0.123639,0.117653,0.075145
2702,22.516667,0.036723,0.037267,0.197165,0.152638,0.045083,0.198100,,,,0.123731,0.119000,0.074870
2703,22.525000,0.036999,0.039033,0.197462,0.153113,0.046787,0.197933,,,,0.123854,0.120273,0.074563
2704,22.533333,0.037203,0.040788,0.197803,0.153458,0.048400,0.197859,,,,0.123948,0.121471,0.074294
2705,22.541667,0.037312,0.042562,0.198137,0.153712,0.049901,0.197865,,,,0.124031,0.122559,0.073976
2706,22.550000,0.037434,0.044269,0.198321,0.153955,0.051291,0.197811,,,,0.124145,0.123596,0.073708
2707,22.558333,0.037552,0.045973,0.198577,0.154176,0.052560,0.197726,,,,0.124274,0.124607,0.073494
2708,22.566667,0.037702,0.047582,0.198780,0.154323,0.053747,0.197627,,,,0.124406,0.125571,0.073291
2709,22.575000,0.037868,0.049066,0.199052,0.154399,0.054889,0.197678,,,,0.124563,0.126443,0.073045
2710,22.583333,0.038001,0.050410,0.199339,0.154463,0.055869,0.197674,,,,0.124644,0.127275,0.072980
2711,22.591667,0.038113,0.051594,0.199563,0.154484,0.056729,0.197737,,,,0.124767,0.128017,0.072846
2712,22.600000,0.038187,0.052620,0.199697,0.154490,0.057519,0.197791,,,,0.124863,0.128651,0.072784
2713,22.608333,0.038227,0.053492,0.199808,0.154502,0.058200,0.197809,,,,0.124952,0.129245,0.072752
2714,22.616667,0.038251,0.054206,0.199916,0.154447,0.058798,0.197888,,,,0.124997,0.129789,0.072707
2715,22.625000,0.038297,0.054754,0.199882,0.154406,0.059264,0.197914,,,,0.125031,0.130294,0.072788
2716,22.633333,0.038347,0.055198,0.199959,0.154414,0.059667,0.197917,,,,0.125069,0.130718,0.072780
2717,22.641667,0.038415,0.055450,0.199988,0.154450,0.059937,0.197990,,,,0.125098,0.131035,0.072828
2718,22.650000,0.038487,0.055527,0.200028,0.154500,0.060061,0.198043,,,,0.125128,0.131211,0.072886
2719,22.658333,0.038547,0.055431,0.200069,0.154541,0.060042,0.198070,,,,0.125131,0.131253,0.072982
2720,22.666667,0.038585,0.055228,0.200136,0.154558,0.059886,0.198123,,,,0.125140,0.131205,0.073134
2721,22.675000,0.038630,0.054939,0.200217,0.154588,0.059606,0.198176,,,,0.125191,0.131057,0.073235
