Format Version,1.23,Take Name,Lab7- Task 2_Take1_Sub 1_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.21.45.505 AM,Capture Start Frame,370323,Total Frames in Take,4920,Total Exported Frames,4920,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1047,Unlabeled 1047,Unlabeled 1047,Unlabeled 1048,Unlabeled 1048,Unlabeled 1048,Unlabeled 1049,Unlabeled 1049,Unlabeled 1049,Unlabeled 1050,Unlabeled 1050,Unlabeled 1050
,ID,"C7290","C7290","C7290","C73E0","C73E0","C73E0","C7460","C7460","C7460","C7480","C7480","C7480"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1993,16.608333,0.125106,0.067811,-0.061418,0.032285,0.056815,-0.062796,0.092134,0.128282,-0.195257,,,
1994,16.616667,0.124605,0.069095,-0.057357,0.031811,0.058192,-0.058782,0.091880,0.129466,-0.191293,,,
1995,16.625000,0.124153,0.070357,-0.053230,0.031379,0.059473,-0.054793,0.091602,0.130573,-0.187277,,,
1996,16.633333,0.123687,0.071564,-0.049183,0.030869,0.060717,-0.050512,0.091261,0.131655,-0.183347,,,
1997,16.641667,0.123217,0.072759,-0.045040,0.030428,0.061818,-0.046560,0.090855,0.132821,-0.179253,,,
1998,16.650000,0.122759,0.073917,-0.040965,0.029966,0.062930,-0.042341,0.090464,0.133892,-0.175006,,,
1999,16.658333,0.122295,0.075049,-0.036678,0.029481,0.064029,-0.037993,0.090048,0.134921,-0.170646,,,
2000,16.666667,0.121765,0.076083,-0.032441,0.028980,0.065082,-0.033899,0.089699,0.135874,-0.166481,,,
2001,16.675000,0.121139,0.077056,-0.027951,0.028345,0.066211,-0.029443,0.089367,0.136796,-0.162107,,,
2002,16.683333,0.120521,0.077847,-0.023644,0.027706,0.067257,-0.025240,0.089090,0.137605,-0.157855,,,
2003,16.691667,0.119869,0.078556,-0.019205,0.026994,0.068273,-0.020829,0.088868,0.138347,-0.153484,,,
2004,16.700000,0.119211,0.079156,-0.014843,0.026311,0.069188,-0.016474,0.088667,0.139067,-0.149024,,,
2005,16.708333,0.118512,0.079654,-0.010424,0.025586,0.069968,-0.012164,0.088454,0.139722,-0.144722,,,
2006,16.716667,0.117795,0.080101,-0.005922,0.024877,0.070592,-0.007920,0.088175,0.140411,-0.140088,,,
2007,16.725000,0.117103,0.080478,-0.001470,0.024173,0.071119,-0.003443,0.087851,0.141018,-0.135680,,,
2008,16.733333,0.116426,0.080855,0.003081,0.023537,0.071429,0.000712,0.087481,0.141590,-0.131073,,,
2009,16.741667,0.115769,0.081171,0.007568,0.022885,0.071652,0.005076,0.087076,0.142062,-0.126436,,,
2010,16.750000,0.115130,0.081412,0.012040,0.022281,0.071722,0.009257,0.086644,0.142431,-0.121910,,,
2011,16.758333,0.114456,0.081575,0.016614,0.021603,0.071803,0.013885,0.086182,0.142697,-0.117318,,,
2012,16.766667,0.113738,0.081716,0.021310,0.020961,0.071679,0.018031,0.085734,0.142889,-0.112600,,,
2013,16.775000,0.113051,0.081723,0.025861,0.020259,0.071551,0.022458,0.085303,0.142996,-0.108045,,,
2014,16.783333,0.112377,0.081590,0.030287,0.019599,0.071225,0.026448,0.084901,0.143029,-0.103477,,,
2015,16.791667,0.111631,0.081304,0.034752,0.018844,0.070871,0.030585,0.084562,0.142981,-0.099060,,,
2016,16.800000,0.110785,0.080902,0.039288,0.017998,0.070487,0.034777,0.084247,0.142912,-0.094569,,,
2017,16.808333,0.109947,0.080243,0.043408,0.017148,0.069979,0.038558,0.083988,0.142816,-0.089995,,,
2018,16.816667,0.108972,0.079514,0.047747,0.016190,0.069493,0.042485,0.083780,0.142619,-0.085712,,,
2019,16.825000,0.107958,0.078645,0.051856,0.015157,0.068937,0.046401,0.083530,0.142443,-0.081181,,,
2020,16.833333,0.106885,0.077780,0.056045,0.014154,0.068259,0.050209,0.083235,0.142095,-0.077164,,,
2021,16.841667,0.105948,0.076890,0.059998,0.013388,0.067250,0.053524,0.082762,0.141799,-0.072712,,,
2022,16.850000,0.105154,0.076030,0.063813,0.012631,0.066324,0.057243,0.082205,0.141352,-0.068593,,,
2023,16.858333,0.104400,0.075204,0.067759,0.012059,0.065199,0.060924,0.081670,0.140913,-0.064672,,,
2024,16.866667,0.103720,0.074292,0.071372,0.011455,0.063974,0.064396,0.081141,0.140499,-0.060685,,,
2025,16.875000,0.103012,0.073238,0.074860,0.010939,0.062608,0.067716,0.080509,0.140053,-0.056647,,,
2026,16.883333,0.102232,0.072215,0.078539,0.010340,0.061210,0.071253,0.079920,0.139578,-0.052944,,,
2027,16.891667,0.101512,0.071054,0.081879,0.009808,0.059649,0.074427,0.079385,0.139065,-0.049367,,,
2028,16.900000,0.100717,0.069939,0.085329,0.009192,0.058169,0.077745,0.078849,0.138472,-0.045681,,,
2029,16.908333,0.099888,0.068840,0.088749,0.008466,0.056758,0.080602,0.078283,0.137834,-0.041978,,,
2030,16.916667,0.098995,0.067685,0.091957,0.007410,0.055596,0.083397,0.077809,0.137075,-0.038650,,,
2031,16.925000,0.097966,0.066507,0.095255,0.006422,0.054227,0.085889,0.077429,0.136247,-0.035417,,,
2032,16.933333,0.097017,0.065301,0.098455,0.005394,0.053228,0.088434,0.077176,0.135373,-0.032068,,,
2033,16.941667,0.096035,0.063951,0.101432,0.004406,0.052172,0.090852,0.077051,0.134469,-0.029106,,,
2034,16.950000,0.094970,0.062659,0.104414,0.003395,0.051157,0.093069,0.076914,0.133620,-0.026075,,,
2035,16.958333,0.093934,0.061345,0.107208,0.002417,0.050133,0.095146,0.076740,0.132837,-0.023131,,,
2036,16.966667,0.092966,0.060047,0.109880,0.001523,0.049050,0.097273,0.076476,0.132087,-0.020419,,,
2037,16.975000,0.092112,0.058829,0.112475,0.000745,0.047825,0.099354,0.076133,0.131466,-0.017505,,,
2038,16.983333,0.091374,0.057679,0.114923,0.000126,0.046424,0.101277,0.075733,0.130818,-0.014773,,,
2039,16.991667,0.090721,0.056613,0.117395,-0.000430,0.044939,0.103483,0.075232,0.130174,-0.012070,,,
2040,17.000000,0.090103,0.055631,0.119916,-0.000894,0.043265,0.105571,0.074657,0.129507,-0.009435,,,
2041,17.008333,0.089552,0.054644,0.122260,-0.001297,0.041429,0.107555,0.074055,0.128804,-0.006906,,,
2042,17.016667,0.088997,0.053627,0.124634,-0.001693,0.039499,0.109598,0.073472,0.128075,-0.004405,,,
2043,17.025000,0.088405,0.052543,0.127032,-0.002085,0.037541,0.111600,0.072926,0.127285,-0.001963,,,
2044,17.033333,0.087820,0.051300,0.129214,-0.002519,0.035537,0.113460,0.072419,0.126433,0.000558,,,
2045,17.041667,0.087148,0.049912,0.131486,-0.003081,0.033787,0.115518,0.072018,0.125457,0.002975,,,
2046,17.050000,0.086459,0.048357,0.133638,-0.003686,0.032132,0.117409,0.071722,0.124367,0.005432,,,
2047,17.058333,0.085748,0.046679,0.135807,-0.004375,0.030710,0.119252,0.071531,0.123189,0.007846,,,
2048,17.066667,0.085078,0.044861,0.137902,-0.005082,0.029165,0.120775,0.071417,0.121901,0.010163,,,
2049,17.075000,0.084423,0.042902,0.139846,-0.005813,0.027522,0.122447,0.071288,0.120561,0.012492,,,
2050,17.083333,0.083758,0.040854,0.141698,-0.006448,0.025621,0.123777,0.071092,0.119164,0.014790,,,
2051,17.091667,0.083165,0.038698,0.143379,-0.007071,0.023694,0.125454,0.070817,0.117733,0.017040,,,
2052,17.100000,0.082602,0.036479,0.145001,-0.007564,0.021494,0.126732,0.070531,0.116248,0.019144,,,
2053,17.108333,0.082124,0.034195,0.146500,-0.007963,0.019099,0.127860,0.070188,0.114735,0.021318,,,
2054,17.116667,0.081676,0.031898,0.148008,-0.008347,0.016634,0.129240,0.069834,0.113126,0.023262,,,
2055,17.125000,0.081343,0.029510,0.149274,-0.008585,0.013937,0.130292,0.069444,0.111412,0.024980,,,
2056,17.133333,0.081098,0.027132,0.150497,-0.008707,0.011048,0.131264,0.069033,0.109643,0.026636,,,
2057,17.141667,0.080964,0.024717,0.151703,-0.008699,0.008057,0.132109,0.068614,0.107781,0.028192,,,
2058,17.150000,0.080878,0.022223,0.152758,-0.008637,0.005448,0.132859,0.068257,0.105871,0.029872,,,
2059,17.158333,0.081205,0.019063,0.153514,-0.008918,0.004803,0.134194,0.068205,0.103920,0.031113,,,
2060,17.166667,0.080654,0.018167,0.154851,-0.009425,0.004030,0.134613,0.068702,0.102144,0.032164,,,
2061,17.175000,0.079986,0.017911,0.156491,-0.009866,0.004182,0.135213,0.069345,0.101079,0.033095,,,
2062,17.183333,0.080042,0.017699,0.157961,-0.010080,0.004318,0.136188,0.070048,0.100199,0.033756,,,
2063,17.191667,0.080246,0.017922,0.159308,-0.010023,0.004517,0.137331,0.070634,0.099585,0.034590,,,
2064,17.200000,0.080583,0.017992,0.160544,-0.009837,0.004522,0.138541,0.071077,0.098876,0.035200,,,
2065,17.208333,0.081046,0.018009,0.161425,-0.009530,0.004723,0.139819,0.071375,0.098432,0.035859,,,
2066,17.216667,0.081582,0.018082,0.162375,-0.009189,0.004852,0.141092,0.071650,0.098102,0.036600,,,
2067,17.225000,0.082230,0.018072,0.162860,-0.008845,0.004983,0.142326,0.071911,0.097935,0.037290,,,
2068,17.233333,0.082839,0.018129,0.163480,-0.008536,0.005087,0.143628,0.072111,0.097790,0.037763,,,
2069,17.241667,0.083441,0.018151,0.163798,-0.008286,0.005106,0.144590,0.072256,0.097756,0.038094,,,
2070,17.250000,0.083819,0.018143,0.164141,-0.008197,0.005083,0.145492,0.072335,0.097746,0.038432,,,
2071,17.258333,0.084024,0.018170,0.164356,-0.008218,0.005122,0.146191,0.072370,0.097861,0.038687,,,
2072,17.266667,0.084171,0.018163,0.164483,-0.008287,0.005191,0.146834,0.072439,0.097970,0.038827,,,
2073,17.275000,0.084335,0.018190,0.164541,-0.008308,0.005417,0.147692,0.072540,0.098115,0.039015,,,
2074,17.283333,0.084527,0.018201,0.164507,-0.008388,0.005480,0.148177,0.072638,0.098265,0.039213,,,
2075,17.291667,0.084630,0.018269,0.164378,-0.008519,0.005557,0.148423,0.072687,0.098396,0.039221,,,
2076,17.300000,0.084742,0.018373,0.164288,-0.008698,0.005683,0.148740,0.072729,0.098438,0.039169,,,
2077,17.308333,0.084988,0.018420,0.164077,-0.008810,0.005777,0.149095,0.072833,0.098401,0.039125,,,
2078,17.316667,0.085374,0.018431,0.163839,-0.008898,0.005802,0.149463,0.073023,0.098268,0.038982,,,
2079,17.325000,0.085869,0.018318,0.163341,-0.009011,0.005827,0.149822,0.073192,0.098148,0.038835,,,
2080,17.333333,0.086238,0.018287,0.162918,-0.009174,0.005823,0.150019,0.073323,0.098053,0.038551,,,
2081,17.341667,0.086474,0.018241,0.162471,-0.009332,0.005787,0.150066,0.073415,0.097989,0.038214,,,
2082,17.350000,0.086901,0.018317,0.161976,-0.009445,0.005825,0.150181,0.073484,0.098017,0.037896,,,
2083,17.358333,0.087527,0.018399,0.161365,-0.009572,0.005841,0.150182,0.073497,0.098085,0.037541,,,
2084,17.366667,0.088333,0.018566,0.160824,-0.009784,0.005917,0.150250,0.073444,0.098178,0.037171,,,
2085,17.375000,0.089226,0.018787,0.160389,-0.010065,0.005982,0.150382,0.073332,0.098287,0.036824,,,
2086,17.383333,0.090272,0.019138,0.160028,-0.010395,0.006090,0.150594,0.073211,0.098355,0.036316,,,
2087,17.391667,0.091377,0.019652,0.159608,-0.011010,0.006429,0.150849,0.073069,0.098472,0.035937,,,
2088,17.400000,0.092469,0.020278,0.159165,-0.012318,0.007308,0.151399,0.072934,0.098654,0.035453,,,
2089,17.408333,0.093504,0.020958,0.158796,-0.013609,0.008108,0.152323,0.072793,0.098937,0.035120,,,
2090,17.416667,0.094418,0.021699,0.158682,-0.014788,0.009068,0.153010,0.072692,0.099185,0.034721,,,
2091,17.425000,0.095317,0.022299,0.158220,-0.015864,0.010211,0.153755,0.072588,0.099424,0.034328,,,
2092,17.433333,0.096137,0.022951,0.157781,-0.016857,0.011628,0.154575,0.072465,0.099650,0.033975,,,
2093,17.441667,0.096796,0.023756,0.157549,-0.017623,0.012924,0.155048,0.072313,0.099882,0.033610,,,
2094,17.450000,0.097439,0.024580,0.157228,-0.017953,0.013779,0.155120,0.072157,0.100154,0.033186,,,
2095,17.458333,0.097909,0.025593,0.156983,-0.017976,0.014368,0.154995,0.072012,0.100534,0.032840,,,
2096,17.466667,0.098240,0.026847,0.156914,-0.017832,0.014937,0.154888,0.071868,0.100968,0.032329,,,
2097,17.475000,0.098572,0.028236,0.156746,-0.017588,0.015616,0.154846,0.071662,0.101514,0.031876,,,
2098,17.483333,0.098955,0.029737,0.156527,-0.017326,0.016447,0.154821,0.071427,0.102120,0.031238,,,
2099,17.491667,0.099225,0.031307,0.156399,-0.017089,0.017448,0.154882,0.071098,0.102841,0.030881,,,
2100,17.500000,0.099399,0.032958,0.156297,-0.016938,0.018626,0.154964,0.070777,0.103613,0.030507,,,
2101,17.508333,0.099523,0.034680,0.156249,-0.016849,0.019976,0.155023,0.070545,0.104412,0.029843,,,
2102,17.516667,0.099643,0.036366,0.156153,-0.016777,0.021468,0.155064,0.070328,0.105350,0.029440,,,
2103,17.525000,0.099747,0.037938,0.155960,-0.016708,0.023045,0.155151,0.070151,0.106372,0.029014,,,
2104,17.533333,0.099866,0.039369,0.155715,-0.016638,0.024643,0.155353,0.069949,0.107508,0.028781,,,
2105,17.541667,0.100001,0.040711,0.155525,-0.016536,0.026133,0.155509,0.069787,0.108656,0.028550,,,
2106,17.550000,0.100128,0.042022,0.155349,-0.016433,0.027545,0.155652,0.069635,0.109783,0.028231,,,
2107,17.558333,0.100266,0.043345,0.155159,-0.016319,0.028903,0.155804,0.069485,0.110883,0.027854,,,
2108,17.566667,0.100401,0.044691,0.155016,-0.016174,0.030208,0.155957,0.069335,0.112020,0.027581,,,
2109,17.575000,0.100550,0.046108,0.154915,-0.015985,0.031505,0.156144,0.069170,0.113182,0.027356,,,
2110,17.583333,0.100657,0.047566,0.154871,-0.015811,0.032791,0.156344,0.068965,0.114376,0.027313,,,
2111,17.591667,0.100698,0.049026,0.154865,-0.015659,0.033934,0.156400,0.068800,0.115516,0.027210,,,
2112,17.600000,0.100675,0.050478,0.155014,-0.015554,0.035087,0.156495,0.068663,0.116599,0.027076,,,
2113,17.608333,0.100661,0.051834,0.155108,-0.015471,0.036195,0.156545,0.068540,0.117556,0.026898,,,
2114,17.616667,0.100654,0.053108,0.155241,-0.015365,0.037233,0.156658,0.068458,0.118450,0.026748,,,
2115,17.625000,0.100658,0.054226,0.155376,-0.015251,0.038175,0.156741,0.068389,0.119290,0.026781,,,
2116,17.633333,0.100688,0.055165,0.155462,-0.015085,0.039062,0.156921,0.068400,0.120083,0.026790,,,
2117,17.641667,0.100756,0.055963,0.155507,-0.014870,0.039763,0.157003,0.068422,0.120789,0.026852,,,
2118,17.650000,0.100821,0.056675,0.155668,-0.014630,0.040383,0.157243,0.068491,0.121443,0.026918,,,
2119,17.658333,0.100939,0.057238,0.155750,-0.014381,0.040835,0.157409,0.068547,0.122006,0.027053,,,
2120,17.666667,0.101063,0.057681,0.155845,-0.014163,0.041140,0.157428,0.068628,0.122522,0.027296,,,
2121,17.675000,0.101201,0.058000,0.155928,-0.013941,0.041299,0.157376,0.068733,0.122914,0.027500,,,
2122,17.683333,0.101315,0.058218,0.156156,-0.013723,0.041336,0.157499,0.068835,0.123189,0.027766,,,
2123,17.691667,0.101418,0.058276,0.156387,-0.013518,0.041313,0.157804,0.068935,0.123356,0.028018,,,
2124,17.700000,0.101531,0.058205,0.156623,-0.013342,0.041144,0.158043,0.069023,0.123430,0.028282,,,
2125,17.708333,0.101648,0.058010,0.156859,-0.013175,0.040818,0.158156,0.069139,0.123411,0.028440,,,
2126,17.716667,0.101769,0.057651,0.157020,-0.012981,0.040348,0.158230,0.069296,0.123324,0.028680,,,
2127,17.725000,0.101848,0.057181,0.157266,-0.012754,0.039622,0.158141,0.069482,0.123128,0.028944,,,
2128,17.733333,0.101970,0.056479,0.157346,-0.012507,0.038806,0.158151,0.069681,0.122803,0.029293,,,
2129,17.741667,0.102067,0.055624,0.157432,-0.012237,0.037846,0.158270,0.069835,0.122416,0.029686,,,
2130,17.750000,0.102135,0.054668,0.157533,-0.011937,0.036667,0.158059,0.070021,0.121930,0.030010,,,
2131,17.758333,0.102177,0.053611,0.157651,-0.011675,0.035366,0.157754,0.070215,0.121362,0.030284,,,
2132,17.766667,0.102184,0.052420,0.157750,-0.011449,0.033992,0.157509,0.070430,0.120693,0.030540,,,
2133,17.775000,0.102155,0.051101,0.157830,-0.011301,0.032577,0.157272,0.070654,0.119891,0.030700,,,
2134,17.783333,0.102065,0.049623,0.157821,-0.011210,0.031052,0.156895,0.070834,0.119047,0.030930,,,
2135,17.791667,0.101884,0.048039,0.157906,-0.011161,0.029442,0.156476,0.070990,0.118112,0.031259,,,
2136,17.800000,0.101682,0.046286,0.157917,-0.011052,0.027670,0.155923,0.071183,0.117064,0.031525,,,
2137,17.808333,0.101410,0.044354,0.157953,-0.010880,0.025801,0.155479,0.071411,0.115927,0.031718,,,
2138,17.816667,0.101032,0.042260,0.157965,-0.010643,0.023770,0.154916,0.071672,0.114690,0.031986,,,
2139,17.825000,0.100615,0.039877,0.157709,-0.010338,0.021529,0.154091,0.071963,0.113389,0.032134,,,
2140,17.833333,0.100076,0.037363,0.157647,-0.010193,0.019376,0.153344,0.072246,0.112059,0.032426,,,
2141,17.841667,0.099615,0.034638,0.157441,-0.010195,0.017248,0.152624,0.072538,0.110636,0.032623,,,
2142,17.850000,0.099218,0.031714,0.156995,-0.010222,0.015086,0.151806,0.072877,0.109126,0.032745,,,
2143,17.858333,0.098759,0.028748,0.156521,-0.010088,0.012711,0.151001,0.073143,0.107615,0.032973,,,
2144,17.866667,0.098160,0.025890,0.156162,-0.010024,0.010400,0.149996,0.073340,0.106095,0.033178,,,
2145,17.875000,0.097487,0.023016,0.155678,-0.010012,0.008845,0.149713,0.073515,0.104572,0.033375,,,
2146,17.883333,0.096418,0.020284,0.155306,-0.010055,0.008415,0.149941,0.073720,0.103008,0.033351,,,
2147,17.891667,0.094538,0.018053,0.155255,-0.010103,0.008322,0.149875,0.074005,0.101515,0.033210,,,
2148,17.900000,0.092341,0.017228,0.155509,-0.010062,0.008398,0.149644,0.074264,0.100265,0.033288,,,
2149,17.908333,0.090037,0.017405,0.156333,-0.009946,0.008632,0.149329,0.074419,0.099233,0.033258,,,
2150,17.916667,0.086785,0.017398,0.156995,-0.009749,0.008927,0.148746,0.074475,0.098448,0.033206,,,
2151,17.925000,0.085141,0.017631,0.157542,-0.009428,0.008813,0.147378,0.074510,0.097919,0.033083,,,
2152,17.933333,0.084764,0.017653,0.157642,-0.009180,0.008705,0.146486,0.074417,0.097701,0.032914,,,
2153,17.941667,0.084278,0.017832,0.157775,-0.008849,0.008690,0.146025,0.074291,0.097693,0.032666,,,
2154,17.950000,0.083875,0.017861,0.157411,-0.008546,0.008763,0.145836,0.074187,0.097832,0.032470,,,
2155,17.958333,0.083385,0.018017,0.157187,-0.008338,0.008811,0.145633,0.074092,0.098029,0.032225,,,
2156,17.966667,0.082999,0.018119,0.156793,-0.008142,0.008847,0.145233,0.073963,0.098264,0.031960,,,
2157,17.975000,0.082727,0.018126,0.156271,-0.007948,0.008806,0.144784,0.073825,0.098555,0.031741,,,
2158,17.983333,0.082514,0.018128,0.155768,-0.007806,0.008749,0.144267,0.073701,0.098806,0.031408,,,
2159,17.991667,0.082329,0.018168,0.155219,-0.007676,0.008663,0.143552,0.073543,0.098959,0.030999,,,
2160,18.000000,0.082187,0.018263,0.154679,-0.007538,0.008536,0.142764,0.073346,0.098935,0.030425,,,
2161,18.008333,0.082120,0.018393,0.154141,-0.007428,0.008436,0.141965,0.073153,0.098737,0.029735,,,
2162,18.016667,0.082037,0.018558,0.153639,-0.007351,0.008282,0.140985,0.072964,0.098444,0.029059,,,
2163,18.025000,0.081937,0.018703,0.153110,-0.007397,0.008072,0.139741,0.072769,0.098038,0.028205,,,
2164,18.033333,0.081786,0.018804,0.152397,-0.007530,0.007801,0.138356,0.072557,0.097596,0.027286,,,
2165,18.041667,0.081556,0.018862,0.151561,-0.007700,0.007583,0.137038,0.072308,0.097185,0.026434,,,
2166,18.050000,0.081295,0.018923,0.150653,-0.007930,0.007324,0.135420,0.072023,0.096816,0.025450,,,
2167,18.058333,0.080994,0.019013,0.149538,-0.008203,0.007120,0.133740,0.071723,0.096520,0.024186,,,
2168,18.066667,0.080695,0.019240,0.148447,-0.008481,0.007025,0.132102,0.071314,0.096331,0.022929,,,
2169,18.075000,0.080434,0.019500,0.147160,,,,0.070792,0.096243,0.021667,,,
2170,18.083333,0.080171,0.019905,0.145901,,,,0.070356,0.096249,0.020171,,,
2171,18.091667,0.079838,0.020462,0.144498,,,,0.069883,0.096424,0.018680,,,
2172,18.100000,0.079491,0.021195,0.143108,,,,0.069360,0.096784,0.017140,,,
2173,18.108333,0.079138,0.022097,0.141609,,,,0.068890,0.097334,0.015366,,,
2174,18.116667,0.078842,0.023237,0.140089,,,,0.068401,0.098099,0.013561,,,
2175,18.125000,0.078622,0.024584,0.138438,,,,0.067930,0.099054,0.011626,,,
2176,18.133333,0.078468,0.026185,0.136547,,,,0.067469,0.100220,0.009614,,,
2177,18.141667,0.078293,0.028199,0.134838,-0.010765,0.013184,0.115710,0.067024,0.101557,0.007437,,,
2178,18.150000,0.078201,0.030524,0.132952,,,,0.066633,0.103052,0.004979,,,
2179,18.158333,0.078184,0.033174,0.131017,-0.011018,0.017916,0.112540,0.066245,0.104771,0.002641,,,
2180,18.166667,0.078248,0.036069,0.128878,-0.011012,0.020726,0.111214,0.065904,0.106643,0.000071,,,
2181,18.175000,0.078391,0.039178,0.126666,-0.010962,0.023603,0.109406,0.065615,0.108662,-0.002882,,,
2182,18.183333,0.078620,0.042415,0.124294,-0.010785,0.026443,0.107249,0.065311,0.110893,-0.005631,,,
2183,18.191667,0.078974,0.045698,0.121755,-0.010489,0.029433,0.105229,0.065061,0.113246,-0.008652,,,
2184,18.200000,0.079438,0.049014,0.119111,-0.010085,0.032512,0.103262,0.064838,0.115685,-0.011815,,,
2185,18.208333,0.080013,0.052287,0.116221,-0.009563,0.035599,0.101114,0.064674,0.118185,-0.014997,,,
2186,18.216667,0.080699,0.055577,0.113232,-0.008958,0.038689,0.098742,0.064563,0.120685,-0.018343,,,
2187,18.225000,0.081398,0.058828,0.110118,-0.008305,0.041855,0.096278,0.064541,0.123104,-0.021969,,,
2188,18.233333,0.082229,0.061959,0.106638,-0.007603,0.045061,0.093628,0.064638,0.125524,-0.025622,,,
2189,18.241667,0.083070,0.064978,0.103089,-0.006909,0.048341,0.090811,0.064874,0.127853,-0.029608,,,
2190,18.250000,0.083919,0.067926,0.099465,-0.006217,0.051663,0.087974,0.065214,0.130160,-0.033469,,,
2191,18.258333,0.084819,0.070694,0.095569,-0.005515,0.054952,0.084933,0.065651,0.132390,-0.037548,,,
2192,18.266667,0.085679,0.073377,0.091738,-0.004733,0.058078,0.081467,0.066185,0.134501,-0.041914,,,
2193,18.275000,0.086629,0.075903,0.087574,-0.003929,0.061104,0.077903,0.066704,0.136584,-0.046163,,,
2194,18.283333,0.087560,0.078367,0.083485,-0.003068,0.064017,0.074341,0.067226,0.138558,-0.050636,,,
2195,18.291667,0.088603,0.080736,0.079141,-0.002142,0.066721,0.070646,0.067684,0.140599,-0.054886,,,
2196,18.300000,0.089608,0.083053,0.074936,-0.001176,0.069232,0.066800,0.068112,0.142548,-0.059321,,,
2197,18.308333,0.090749,0.085203,0.070248,-0.000148,0.071556,0.062835,0.068533,0.144385,-0.064070,,,
2198,18.316667,0.091864,0.087312,0.065618,0.000898,0.073754,0.058833,0.068977,0.146243,-0.068757,,,
2199,18.325000,0.092955,0.089334,0.061023,0.002000,0.075744,0.054743,0.069426,0.147966,-0.073697,,,
2200,18.333333,0.094146,0.091188,0.056106,0.003116,0.077549,0.050305,0.069837,0.149674,-0.078343,,,
2201,18.341667,0.095226,0.093049,0.051515,0.004227,0.079335,0.046002,0.070287,0.151251,-0.083210,,,
2202,18.350000,0.096405,0.094673,0.046419,0.005336,0.080992,0.041536,0.070777,0.152735,-0.088240,,,
2203,18.358333,0.097502,0.096206,0.041474,0.006455,0.082542,0.036925,0.071386,0.154089,-0.093370,,,
2204,18.366667,0.098639,0.097584,0.036450,0.007564,0.083939,0.032213,0.072040,0.155264,-0.098653,,,
2205,18.375000,0.099747,0.098759,0.031487,0.008646,0.085161,0.027442,0.072698,0.156365,-0.103612,,,
2206,18.383333,0.100821,0.099790,0.026529,0.009721,0.086353,0.022720,0.073440,0.157329,-0.108737,,,
2207,18.391667,0.101944,0.100562,0.021422,0.010796,0.087283,0.017884,0.074214,0.158163,-0.113895,,,
2208,18.400000,0.103071,0.101197,0.016432,0.011908,0.088183,0.013271,0.074993,0.158875,-0.118975,,,
2209,18.408333,0.104312,0.101607,0.011198,0.013135,0.088822,0.008491,0.075819,0.159514,-0.124026,,,
2210,18.416667,0.105507,0.101924,0.006194,0.014399,0.089380,0.003761,0.076625,0.160067,-0.128991,,,
2211,18.425000,0.106797,0.102106,0.001005,0.015687,0.089847,-0.000869,0.077471,0.160527,-0.133929,,,
2212,18.433333,0.108116,0.102177,-0.004019,0.017026,0.090181,-0.005494,0.078401,0.160908,-0.138962,,,
2213,18.441667,0.109511,0.102065,-0.009193,0.018430,0.090349,-0.010278,0.079380,0.161141,-0.143929,,,
2214,18.450000,0.110957,0.101804,-0.014385,0.019873,0.090435,-0.014947,0.080394,0.161335,-0.148877,,,
2215,18.458333,0.112433,0.101448,-0.019563,0.021339,0.090408,-0.019561,0.081410,0.161376,-0.153730,,,
2216,18.466667,0.113886,0.100999,-0.024516,0.022815,0.090149,-0.024446,0.082498,0.161315,-0.158653,,,
2217,18.475000,0.115406,0.100387,-0.029689,0.024278,0.089782,-0.029325,0.083619,0.161154,-0.163428,,,
2218,18.483333,0.116862,0.099704,-0.034725,0.025697,0.089338,-0.034067,0.084837,0.160792,-0.168512,,,
2219,18.491667,0.118275,0.098907,-0.039706,0.027089,0.088793,-0.038945,0.085968,0.160304,-0.173154,,,
2220,18.500000,0.119648,0.097999,-0.044566,0.028418,0.088138,-0.043880,0.087206,0.159648,-0.178078,,,
2221,18.508333,0.121080,0.096915,-0.049688,0.029697,0.087405,-0.048494,0.088489,0.158822,-0.183056,,,
2222,18.516667,0.122333,0.095787,-0.054244,0.030951,0.086522,-0.053249,0.089690,0.157908,-0.187636,,,
2223,18.525000,0.123631,0.094463,-0.059100,0.032136,0.085558,-0.057844,0.090921,0.156875,-0.192350,,,
2224,18.533333,0.124775,0.093029,-0.063772,0.033228,0.084418,-0.062468,0.092060,0.155886,-0.196649,,,
2225,18.541667,0.125830,0.091586,-0.068199,0.034287,0.083051,-0.067158,0.093093,0.154805,-0.200888,,,
2226,18.550000,0.126843,0.090040,-0.072596,0.035300,0.081541,-0.071673,0.094050,0.153613,-0.205094,,,
2227,18.558333,0.127837,0.088420,-0.077027,0.036213,0.079923,-0.075892,0.094901,0.152319,-0.209502,,,
2228,18.566667,0.128689,0.086809,-0.081172,0.037122,0.078129,-0.080375,0.095583,0.150964,-0.213487,,,
2229,18.575000,0.129508,0.085098,-0.085452,0.037912,0.076336,-0.084588,0.096291,0.149523,-0.217777,,,
