Format Version,1.23,Take Name,Lab7- Task 2_Take1_Sub 2_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.24.50.300 AM,Capture Start Frame,392500,Total Frames in Take,4662,Total Exported Frames,4662,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1054,Unlabeled 1054,Unlabeled 1054,Unlabeled 1055,Unlabeled 1055,Unlabeled 1055,Unlabeled 1056,Unlabeled 1056,Unlabeled 1056
,ID,"C7710","C7710","C7710","C77B0","C77B0","C77B0","C77C0","C77C0","C77C0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
76,0.633333,0.129147,0.091509,0.020187,0.031795,0.089617,0.050896,0.091986,0.124180,-0.112930
77,0.641667,0.128849,0.091947,0.025148,0.030553,0.089609,0.055140,0.091859,0.124788,-0.108217
78,0.650000,0.128557,0.092291,0.029988,0.029210,0.089349,0.059273,0.091759,0.125304,-0.103496
79,0.658333,0.128321,0.092526,0.034785,0.027819,0.088845,0.063345,0.091709,0.125807,-0.098659
80,0.666667,0.128196,0.092612,0.039401,0.026467,0.088121,0.067271,0.091739,0.126228,-0.093899
81,0.675000,0.128124,0.092449,0.043849,0.025163,0.087154,0.071006,0.091835,0.126554,-0.089379
82,0.683333,0.127997,0.092126,0.048389,0.023911,0.086091,0.074844,0.091910,0.126771,-0.084994
83,0.691667,0.127827,0.091569,0.052836,0.022761,0.084867,0.078523,0.091971,0.126832,-0.080781
84,0.700000,0.127593,0.090810,0.057234,0.021686,0.083557,0.082070,0.091983,0.126832,-0.076326
85,0.708333,0.127429,0.089787,0.061279,0.020649,0.082178,0.085474,0.092035,0.126640,-0.072156
86,0.716667,0.127268,0.088621,0.065333,0.019561,0.080846,0.088959,0.092069,0.126354,-0.067939
87,0.725000,0.127027,0.087307,0.069389,0.018416,0.079457,0.092282,0.092121,0.125943,-0.063785
88,0.733333,0.126705,0.085810,0.073307,0.017129,0.077966,0.095409,0.092176,0.125438,-0.059706
89,0.741667,0.126341,0.084098,0.077107,0.015768,0.076414,0.098417,0.092325,0.124799,-0.056136
90,0.750000,0.125969,0.082222,0.080796,0.014442,0.074759,0.101289,0.092385,0.124097,-0.052167
91,0.758333,0.125622,0.080260,0.084247,0.013168,0.073038,0.104171,0.092389,0.123303,-0.048302
92,0.766667,0.125270,0.078298,0.087677,0.011904,0.071228,0.106883,0.092325,0.122401,-0.044836
93,0.775000,0.124905,0.076316,0.090814,0.010592,0.069376,0.109604,0.092231,0.121491,-0.041268
94,0.783333,0.124517,0.074468,0.094198,0.009311,0.067307,0.111934,0.092151,0.120525,-0.038049
95,0.791667,0.124235,0.072592,0.097099,0.008153,0.065060,0.114121,0.092068,0.119577,-0.034603
96,0.800000,0.123965,0.070775,0.100056,0.007090,0.062711,0.116276,0.091978,0.118559,-0.031588
97,0.808333,0.123675,0.068948,0.102892,0.006107,0.060273,0.118301,0.091857,0.117562,-0.028423
98,0.816667,0.123414,0.067093,0.105569,0.005197,0.057800,0.120194,0.091744,0.116531,-0.025705
99,0.825000,0.123227,0.065246,0.108092,0.004452,0.055346,0.122047,0.091672,0.115521,-0.022965
100,0.833333,0.123110,0.063458,0.110574,0.003899,0.052959,0.123797,0.091661,0.114507,-0.020346
101,0.841667,0.123075,0.061721,0.112823,0.003508,0.050667,0.125496,0.091705,0.113499,-0.017946
102,0.850000,0.123103,0.060100,0.115033,0.003259,0.048416,0.127148,0.091757,0.112525,-0.015517
103,0.858333,0.123185,0.058552,0.117175,0.003121,0.046257,0.128808,0.091873,0.111557,-0.013333
104,0.866667,0.123362,0.056955,0.119052,0.003131,0.044104,0.130342,0.092067,0.110607,-0.011149
105,0.875000,0.123618,0.055388,0.120948,0.003294,0.041957,0.131756,0.092339,0.109683,-0.009033
106,0.883333,0.123931,0.053769,0.122753,0.003601,0.039866,0.133240,0.092680,0.108765,-0.007090
107,0.891667,0.124274,0.052135,0.124434,0.004041,0.037747,0.134623,0.093039,0.107856,-0.005166
108,0.900000,0.124668,0.050473,0.126080,0.004600,0.035630,0.135955,0.093481,0.106905,-0.003499
109,0.908333,0.125095,0.048768,0.127655,0.005196,0.033572,0.137265,0.093967,0.106016,-0.001610
110,0.916667,0.125639,0.046976,0.128895,0.005847,0.031550,0.138435,0.094527,0.105105,0.000065
111,0.925000,0.126164,0.045236,0.130310,0.006551,0.029578,0.139497,0.095097,0.104189,0.001686
112,0.933333,0.126697,0.043475,0.131612,0.007258,0.027674,0.140681,0.095710,0.103230,0.003221
113,0.941667,0.127230,0.041677,0.132816,0.008006,0.025725,0.141696,0.096324,0.102266,0.004604
114,0.950000,0.127734,0.039857,0.133939,0.008815,0.023802,0.142680,0.096960,0.101284,0.005912
115,0.958333,0.128201,0.038070,0.135089,0.009703,0.021832,0.143625,0.097623,0.100339,0.007350
116,0.966667,0.128583,0.036324,0.136149,0.010604,0.019857,0.144547,0.098277,0.099395,0.008657
117,0.975000,0.128899,0.034621,0.137177,0.011509,0.017859,0.145304,0.098910,0.098420,0.009817
118,0.983333,0.129124,0.032920,0.138126,0.012341,0.015824,0.145856,0.099584,0.097406,0.010980
119,0.991667,0.129121,0.031067,0.139140,0.013241,0.013824,0.146263,0.100367,0.096337,0.012080
120,1.000000,0.128852,0.028997,0.139951,0.013615,0.013069,0.146898,0.101271,0.095231,0.013051
121,1.008333,0.128346,0.026931,0.140833,0.013522,0.013340,0.147852,0.102183,0.094125,0.013929
122,1.016667,0.127589,0.024945,0.141659,0.013705,0.013325,0.148664,0.103086,0.093052,0.014735
123,1.025000,0.126612,0.023106,0.142399,0.013888,0.013268,0.149462,0.103853,0.092064,0.015521
124,1.033333,0.125498,0.021440,0.143241,0.014036,0.013176,0.150043,0.104578,0.091069,0.016196
125,1.041667,0.124324,0.019918,0.143949,0.014217,0.013043,0.150489,0.105209,0.090147,0.016892
126,1.050000,0.123135,0.018823,0.144693,0.014517,0.013041,0.151279,0.105727,0.089282,0.017346
127,1.058333,0.121856,0.018490,0.145527,0.014993,0.012975,0.152052,0.106042,0.088530,0.018012
128,1.066667,0.120530,0.018553,0.146389,0.015576,0.012941,0.152927,0.106295,0.087844,0.018609
129,1.075000,0.118715,0.018530,0.147209,0.016161,0.012884,0.153490,0.106568,0.087187,0.018888
130,1.083333,0.116581,0.018579,0.148021,0.016721,0.012770,0.153658,0.106780,0.086603,0.019087
131,1.091667,0.114299,0.018595,0.148558,0.017202,0.012644,0.153704,0.106868,0.086120,0.019634
132,1.100000,0.111922,0.018683,0.149170,0.017454,0.012507,0.153448,0.106977,0.085642,0.020018
133,1.108333,0.110130,0.018850,0.149739,0.017494,0.012309,0.152900,0.107108,0.085189,0.020448
134,1.116667,0.110312,0.018705,0.150248,0.017553,0.012159,0.152565,0.107256,0.084747,0.020717
135,1.125000,0.110036,0.018832,0.150739,0.017640,0.012054,0.152362,0.107379,0.084348,0.020922
136,1.133333,0.109924,0.018860,0.151071,0.017719,0.011983,0.152236,0.107519,0.083984,0.021135
137,1.141667,0.109843,0.018952,0.151419,0.017786,0.011913,0.152099,0.107679,0.083650,0.021385
138,1.150000,0.109830,0.018991,0.151631,0.017832,0.011864,0.151989,0.107843,0.083386,0.021627
139,1.158333,0.109827,0.019015,0.151817,0.017856,0.011807,0.151797,0.108016,0.083201,0.021846
